Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),Main Min Current (mA),Main Min Power (mW),Main Min Voltage (V),Main Max Current (mA),Main Max Power (mW),Main Max Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V),USB Min Current (mA),USB Min Power (mW),USB Min Voltage (V),USB Max Current (mA),USB Max Power (mW),USB Max Voltage (V)
4.2000,-0.029,-0.1458,5.026,-0.062,-0.3117,0,165.571,0.1207,5.032,56.046,0,0,-0.062,-0.3117,0,165.571,0.1207,5.032
4.4000,-0.033,-0.1659,5.028,-0.062,-0.3117,0,165.571,0.1207,5.032,56.112,0,0,-0.062,-0.3117,0,165.571,0.1207,5.032
4.6000,-0.013,-0.0654,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,55.923,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
4.8000,-0.027,-0.1357,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.139,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
5.0000,-0.015,-0.0754,5.024,-0.062,-0.3117,0,165.571,0.1407,5.032,56.139,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
5.2000,-0.033,-0.1659,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,55.963,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
5.4000,-0.034,-0.1709,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.084,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
5.6000,-0.032,-0.1609,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,56.232,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
5.8000,-0.012,-0.0603,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,55.814,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
6.0000,-0.033,-0.1659,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.044,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
6.2000,-0.002,-0.0101,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.017,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
6.4000,0.007,0.0352,5.024,-0.062,-0.3117,0,165.571,0.1407,5.032,56.057,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
6.6000,-0.024,-0.1207,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,56.111,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
6.8000,-0.018,-0.0905,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,56.017,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
7.0000,-0.021,-0.1055,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.232,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
7.2000,-0.027,-0.1358,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,55.949,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
7.4000,-0.021,-0.1055,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.205,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
7.6000,-0.009,-0.0452,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.084,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
7.8000,0,0,5.024,-0.062,-0.3117,0,165.571,0.1407,5.032,55.909,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
8.0000,-0.018,-0.0905,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,56.003,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
8.2000,-0.006,-0.0302,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.165,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
8.4000,-0.004,-0.0201,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.219,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
8.6000,-0.011,-0.0553,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.205,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
8.8000,-0.009,-0.0452,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.137,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
9.0000,-0.026,-0.1307,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.272,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
9.2000,-0.047,-0.2363,5.028,-0.062,-0.3117,0,165.571,0.1407,5.032,56.069,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
9.4000,-0.025,-0.1257,5.026,-0.062,-0.3117,0,165.571,0.1407,5.032,56.15,0,0,-0.062,-0.3117,0,165.571,0.1407,5.032
9.6000,-0.029,-0.1458,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,56.19,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
9.8000,-0.009,-0.0453,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.799,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
10.0000,-0.019,-0.0955,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,56.014,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
10.2000,0.006,0.0302,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,56.096,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
10.4000,-0.02,-0.1006,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.083,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
10.6000,-0.023,-0.1156,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.935,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
10.8000,-0.008,-0.0402,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.082,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
11.0000,-0.014,-0.0704,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.082,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
11.2000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.785,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
11.4000,-0.02,-0.1006,5.03,-0.062,-0.3117,0,165.571,0.1408,5.032,54.505,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
11.6000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,54.626,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
11.8000,-0.016,-0.0805,5.03,-0.062,-0.3117,0,165.571,0.1408,5.032,54.517,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
12.0000,-0.011,-0.0553,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,54.719,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
12.2000,-0.022,-0.1106,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,54.908,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
12.4000,-0.014,-0.0704,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.151,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
12.6000,-0.015,-0.0754,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.07,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
12.8000,-0.014,-0.0704,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.164,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
13.0000,-0.005,-0.0251,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.272,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
13.2000,-0.03,-0.1508,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.016,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
13.4000,-0.015,-0.0754,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.502,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
13.6000,-0.009,-0.0453,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.556,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
13.8000,-0.011,-0.0553,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.394,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
14.0000,-0.009,-0.0452,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.287,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
14.2000,-0.019,-0.0955,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.582,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
14.4000,0,0,5.03,-0.062,-0.3117,0,165.571,0.1408,5.032,55.461,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
14.6000,0.006,0.0302,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.516,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
14.8000,-0.023,-0.1156,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.569,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
15.0000,-0.011,-0.0553,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.663,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
15.2000,-0.029,-0.1458,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.622,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
15.4000,-0.007,-0.0352,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.853,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
15.6000,-0.009,-0.0453,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.798,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
15.8000,-0.016,-0.0804,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.703,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
16.0000,-0.036,-0.1809,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.946,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
16.2000,-0.019,-0.0955,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
16.4000,0,0,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.893,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
16.6000,-0.014,-0.0704,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.866,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
16.8000,-0.025,-0.1257,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.987,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
17.0000,-0.032,-0.1609,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.028,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
17.2000,-0.024,-0.1206,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,55.826,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
17.4000,-0.011,-0.0553,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.96,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
17.6000,-0.022,-0.1106,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.123,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
17.8000,-0.019,-0.0955,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,56.029,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
18.0000,-0.024,-0.1207,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.069,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
18.2000,-0.025,-0.1257,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.975,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
18.4000,-0.017,-0.0855,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,55.855,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
18.6000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1408,5.032,56.07,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
18.8000,-0.035,-0.1759,5.026,-0.062,-0.3117,0,165.571,0.1408,5.032,56.164,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
19.0000,-0.021,-0.1055,5.024,-0.062,-0.3117,0,165.571,0.1408,5.032,56.083,0,0,-0.062,-0.3117,0,165.571,0.1408,5.032
19.2000,-0.01,-0.0503,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.123,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
19.4000,-0.046,-0.2312,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.164,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
19.6000,-0.036,-0.181,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.15,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
19.8000,-0.015,-0.0754,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.03,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
20.0000,-0.006,-0.0302,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.111,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
20.2000,-0.008,-0.0402,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.138,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
20.4000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.07,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
20.6000,-0.023,-0.1156,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.069,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
20.8000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.19,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
21.0000,-0.019,-0.0955,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.19,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
21.2000,-0.011,-0.0553,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.137,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
21.4000,-0.032,-0.1608,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,54.775,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
21.6000,-0.031,-0.1559,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,54.774,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
21.8000,0,0,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,54.802,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
22.0000,-0.024,-0.1207,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,54.937,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
22.2000,-0.016,-0.0804,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,55.207,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
22.4000,-0.021,-0.1056,5.03,-0.062,-0.3117,0,165.571,0.1458,5.032,55.018,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
22.6000,-0.019,-0.0955,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,55.139,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
22.8000,-0.028,-0.1408,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,55.382,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
23.0000,-0.015,-0.0754,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,55.355,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
23.2000,-0.02,-0.1006,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,55.517,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
23.4000,-0.037,-0.186,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,55.759,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
23.6000,-0.021,-0.1056,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,55.813,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
23.8000,-0.018,-0.0905,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.056,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
24.0000,-0.017,-0.0855,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.042,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
24.2000,0.009,0.0453,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.056,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
24.4000,-0.021,-0.1055,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,55.949,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
24.6000,-0.029,-0.1458,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.192,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
24.8000,-0.026,-0.1307,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.327,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
25.0000,0.005,0.0251,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.192,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
25.2000,-0.007,-0.0352,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.488,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
25.4000,-0.02,-0.1006,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.475,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
25.6000,0.002,0.0101,5.028,-0.062,-0.3117,0,165.571,0.1458,5.032,56.355,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
25.8000,-0.012,-0.0603,5.026,-0.062,-0.3117,0,165.571,0.1458,5.032,56.422,0,0,-0.062,-0.3117,0,165.571,0.1458,5.032
26.0000,-0.028,-0.1408,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.516,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
26.2000,0.004,0.0201,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.462,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
26.4000,-0.016,-0.0804,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.368,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
26.6000,-0.033,-0.1659,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.355,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
26.8000,-0.043,-0.2161,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.3,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
27.0000,-0.009,-0.0452,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.165,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
27.2000,-0.014,-0.0704,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.245,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
27.4000,-0.006,-0.0302,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.286,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
27.6000,-0.022,-0.1106,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.151,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
27.8000,-0.025,-0.1256,5.024,-0.063,-0.3168,0,165.571,0.1458,5.032,56.273,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
28.0000,-0.006,-0.0302,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.327,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
28.2000,-0.022,-0.1106,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.313,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
28.4000,-0.007,-0.0352,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.044,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
28.6000,-0.021,-0.1055,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.286,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
28.8000,-0.026,-0.1307,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.205,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
29.0000,-0.01,-0.0503,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.084,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
29.2000,-0.024,-0.1207,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.193,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
29.4000,-0.015,-0.0754,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.179,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
29.6000,-0.029,-0.1458,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.018,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
29.8000,-0.033,-0.1659,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.044,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
30.0000,-0.037,-0.186,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.138,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
30.2000,-0.017,-0.0855,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.219,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
30.4000,-0.011,-0.0553,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,56.085,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
30.6000,-0.029,-0.1458,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.233,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
30.8000,-0.005,-0.0251,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,56.097,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
31.0000,-0.015,-0.0754,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,55.963,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
31.2000,-0.019,-0.0955,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.99,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
31.4000,-0.002,-0.0101,5.03,-0.063,-0.3168,0,165.571,0.1458,5.032,54.588,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
31.6000,-0.022,-0.1107,5.03,-0.063,-0.3168,0,165.571,0.1458,5.032,54.547,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
31.8000,0.001,0.005,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,54.655,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
32.0000,0.005,0.0251,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,54.642,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
32.2000,-0.015,-0.0755,5.03,-0.063,-0.3168,0,165.571,0.1458,5.032,54.844,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
32.4000,-0.004,-0.0201,5.026,-0.063,-0.3168,0,165.571,0.1458,5.032,54.925,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
32.6000,0.014,0.0704,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.019,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
32.8000,-0.005,-0.0251,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.221,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
33.0000,-0.026,-0.1307,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.046,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
33.2000,-0.012,-0.0603,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.343,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
33.4000,-0.02,-0.1006,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.343,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
33.6000,-0.024,-0.1207,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.275,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
33.8000,-0.027,-0.1358,5.028,-0.063,-0.3168,0,165.571,0.1458,5.032,55.437,0,0,-0.063,-0.3168,0,165.571,0.1458,5.032
