TotalTime(ms),Throughput(kbp),PDR,data,time
9909,0.022607,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:23:18Z
22567,0.019852,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:23:31Z
35246,0.019066,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:23:43Z
47907,0.018703,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:23:56Z
60590,0.018485,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:24:09Z
73403,0.018310,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:24:21Z
85971,0.018239,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:24:34Z
98630,0.018169,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:24:47Z
111284,0.018116,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:24:59Z
123987,0.018066,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:25:12Z
136608,0.018037,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:25:25Z
149277,0.018007,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:25:37Z
161955,0.017980,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:25:50Z
174621,0.017959,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:26:03Z
187316,0.017938,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:26:15Z
199965,0.017923,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:26:28Z
212645,0.017908,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:26:41Z
225307,0.017896,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:26:53Z
237986,0.017883,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:27:06Z
250650,0.017874,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:27:19Z
263321,0.017864,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:27:31Z
275992,0.017856,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:27:44Z
288731,0.017844,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:27:57Z
301336,0.017841,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:28:09Z
314226,0.017822,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:28:22Z
326702,0.017827,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:28:35Z
339495,0.017815,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:28:48Z
352018,0.017817,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:29:00Z
364710,0.017811,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:29:13Z
377370,0.017807,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:29:25Z
402711,0.017243,0.968750,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:29:51Z
415382,0.017256,0.969697,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:30:03Z
428055,0.017269,0.970588,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:30:16Z
440723,0.017281,0.971429,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:30:29Z
453394,0.017292,0.972222,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:30:41Z
466067,0.017302,0.972973,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:30:54Z
478750,0.017312,0.973684,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:31:07Z
491409,0.017322,0.974359,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:31:19Z
529430,0.016501,0.928571,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:31:57Z
542088,0.016529,0.930233,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:32:10Z
554766,0.016555,0.931818,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:32:23Z
567616,0.016575,0.933333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:32:36Z
580106,0.016604,0.934783,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:32:48Z
592785,0.016627,0.936170,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:33:01Z
605454,0.016649,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:33:13Z
618348,0.016664,0.938776,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:33:26Z
630861,0.016688,0.940000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:33:39Z
643504,0.016709,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:33:52Z
656141,0.016728,0.942308,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:34:04Z
668824,0.016746,0.943396,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:34:17Z
681488,0.016763,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:34:30Z
694168,0.016780,0.945455,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:34:42Z
706822,0.016796,0.946429,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:34:55Z
719511,0.016811,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-05-27T13:35:08Z
