TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,time
42102,0,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:15:18Z
43109,1,0.238874,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,NaN,1.000000,11.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,11.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:15:19Z
92245,0,0.297590,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238874,0.988162,2.000000,11.000000,1.000000,0.986582,1.000000,2240.000000,4.116480,4688.670720,0.238874,11.000000,0.000000,1.000000,1.000000,2016.000000,3.293184,3750.936576,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:16:09Z
93253,1,0.297590,0.315795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.297590,0.999120,3.000000,11.000000,1.000000,0.986582,1.000000,2240.000000,4.116480,4688.670720,0.238874,11.000000,2.000000,0.986580,1.000000,2240.000000,4.116480,4688.670720,0.238874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:16:10Z
142394,0,0.445118,0.315795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.315795,0.971925,4.000000,11.000000,3.000000,0.986508,1.000000,3360.000000,8.232960,8401.735680,0.266612,11.000000,2.000000,0.986580,1.000000,3136.000000,7.409664,7487.877120,0.269235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:16:59Z
143412,1,0.445118,0.481956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.445118,0.998424,5.000000,11.000000,3.000000,0.986508,1.000000,3360.000000,8.232960,8401.735680,0.266612,11.000000,4.000000,0.984896,1.000000,3360.000000,8.232960,8187.678720,0.273582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:17:00Z
192524,0,0.532010,0.481956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481956,0.997569,6.000000,11.000000,5.000000,0.977682,1.000000,4480.000000,12.349440,10883.973120,0.308711,11.000000,4.000000,0.984896,1.000000,4256.000000,11.526144,10018.689024,0.313015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:17:49Z
193540,1,0.532010,0.482015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482015,0.997575,5.000000,11.000000,5.000000,0.977682,1.000000,4480.000000,12.349440,10883.973120,0.308711,11.000000,4.000000,0.985015,1.000000,4480.000000,12.349440,10476.441600,0.320720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:17:50Z
242649,0,0.532939,0.482015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482015,0.997489,6.000000,11.000000,5.000000,0.979390,1.000000,5600.000000,16.465920,12942.213120,0.346154,11.000000,4.000000,0.985015,1.000000,5376.000000,15.642624,12307.451904,0.345807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:18:39Z
243666,1,0.532939,0.482261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482261,0.997514,5.000000,11.000000,5.000000,0.979390,1.000000,5600.000000,16.465920,12942.213120,0.346154,11.000000,4.000000,0.985520,1.000000,5600.000000,16.465920,12765.204480,0.350954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:18:40Z
292758,0,0.533510,0.482261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.482261,0.997461,6.000000,11.000000,5.000000,0.980439,1.000000,6720.000000,20.582400,15000.453120,0.373322,11.000000,4.000000,0.985520,1.000000,6496.000000,19.759104,14596.214784,0.368315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:19:29Z
293766,1,0.533510,0.562477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533510,0.999302,7.000000,11.000000,5.000000,0.980439,1.000000,6720.000000,20.582400,15000.453120,0.373322,11.000000,6.000000,0.971652,1.000000,6720.000000,20.582400,15053.967360,0.371995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:19:30Z
342916,0,0.604582,0.562477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562477,0.998700,8.000000,11.000000,7.000000,0.966613,1.000000,7840.000000,24.698880,17058.693120,0.393934,11.000000,6.000000,0.971652,1.000000,7616.000000,23.875584,16601.763840,0.391284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:20:19Z
343873,1,0.604582,0.562872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562872,0.998725,7.000000,11.000000,7.000000,0.966613,1.000000,7840.000000,24.698880,17058.693120,0.393934,11.000000,6.000000,0.972333,1.000000,7840.000000,24.698880,16988.712960,0.395557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:20:20Z
393072,0,0.640181,0.562872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562872,0.995887,11.000000,10.000000,2.000000,1.000000,1.000000,8960.000000,28.815360,18849.361920,0.415929,11.000000,6.000000,0.972333,1.000000,8736.000000,27.992064,18536.509440,0.410865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:21:09Z
394001,1,0.640181,0.902412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640181,0.971914,12.000000,10.000000,2.000000,1.000000,1.000000,8960.000000,28.815360,18849.361920,0.415929,10.000000,3.000000,1.000000,1.000000,8960.000000,28.815360,18923.458560,0.414301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:21:10Z
443090,0,0.976468,0.902412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.902412,0.998449,13.000000,10.000000,4.000000,0.997725,1.000000,10080.000000,30.873600,20598.865920,0.434975,10.000000,3.000000,1.000000,1.000000,9856.000000,30.461952,19916.353536,0.438635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-21T20:21:59Z
