TotalTime(ms),Throughput(kbp),PDR,data,time
9961,0.022488,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:32:38Z
22626,0.019800,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:32:50Z
35290,0.019042,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:33:03Z
47962,0.018682,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:33:16Z
60637,0.018471,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:33:28Z
73369,0.018318,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:33:41Z
86005,0.018231,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:33:54Z
98863,0.018126,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:34:06Z
111545,0.018073,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:34:19Z
124070,0.018054,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:34:32Z
149550,0.016476,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:34:57Z
174895,0.015369,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:35:22Z
187565,0.015525,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:35:35Z
225364,0.013915,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:36:13Z
238038,0.014115,0.789474,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:36:26Z
250704,0.014296,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:36:38Z
263517,0.014451,0.809524,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:36:51Z
276265,0.014595,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:37:04Z
288866,0.014733,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:37:16Z
301390,0.014864,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:37:29Z
314067,0.014978,0.840000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:37:42Z
326950,0.015073,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:37:55Z
339621,0.015170,0.851852,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:38:07Z
352077,0.015269,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:38:20Z
364769,0.015352,0.862069,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:38:32Z
377420,0.015431,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:38:45Z
390096,0.015504,0.870968,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:38:58Z
402768,0.015572,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-05-21T21:39:10Z
