PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-14T18:33:03Z, 12935, 0.017317
1.000000, 2022-06-14T18:33:15Z, 25616, 0.017489
1.000000, 2022-06-14T18:33:28Z, 38275, 0.017557
1.000000, 2022-06-14T18:33:41Z, 50951, 0.017586
1.000000, 2022-06-14T18:33:53Z, 63659, 0.017594
0.833333, 2022-06-14T18:34:06Z, 76506, 0.014639
0.714286, 2022-06-14T18:34:19Z, 89183, 0.012558
0.625000, 2022-06-14T18:34:32Z, 101910, 0.010990
0.666667, 2022-06-14T18:34:44Z, 114307, 0.011758
0.700000, 2022-06-14T18:34:57Z, 126985, 0.012348
0.636364, 2022-06-14T18:35:10Z, 139869, 0.011210
0.666667, 2022-06-14T18:35:22Z, 152325, 0.011764
0.615385, 2022-06-14T18:35:35Z, 165215, 0.010846
0.642857, 2022-06-14T18:35:47Z, 177671, 0.011347
0.600000, 2022-06-14T18:36:00Z, 190554, 0.010580
0.562500, 2022-06-14T18:36:13Z, 203267, 0.009918
0.588235, 2022-06-14T18:36:25Z, 215686, 0.010385
0.555556, 2022-06-14T18:36:38Z, 228567, 0.009800
0.526316, 2022-06-14T18:36:51Z, 241302, 0.009283
0.550000, 2022-06-14T18:37:03Z, 253695, 0.009712
0.523810, 2022-06-14T18:37:16Z, 266584, 0.009243
0.500000, 2022-06-14T18:37:29Z, 279270, 0.008823
0.521739, 2022-06-14T18:37:41Z, 291731, 0.009214
0.541667, 2022-06-14T18:37:54Z, 304384, 0.009567
0.520000, 2022-06-14T18:38:07Z, 317276, 0.009178
0.500000, 2022-06-14T18:38:20Z, 329957, 0.008825
0.518519, 2022-06-14T18:38:32Z, 342405, 0.009159
0.535714, 2022-06-14T18:38:45Z, 355093, 0.009462
0.517241, 2022-06-14T18:38:58Z, 367961, 0.009131
0.533333, 2022-06-14T18:39:10Z, 380418, 0.009421
0.516129, 2022-06-14T18:39:23Z, 393305, 0.009113
0.531250, 2022-06-14T18:39:35Z, 405769, 0.009385
0.545455, 2022-06-14T18:39:48Z, 418430, 0.009636
0.558824, 2022-06-14T18:40:01Z, 431105, 0.009872
0.542857, 2022-06-14T18:40:14Z, 443924, 0.009587
0.527778, 2022-06-14T18:40:26Z, 456663, 0.009320
0.513514, 2022-06-14T18:40:39Z, 469340, 0.009068
0.526316, 2022-06-14T18:40:51Z, 481807, 0.009298
0.538462, 2022-06-14T18:41:04Z, 494460, 0.009513
0.550000, 2022-06-14T18:41:17Z, 507138, 0.009717
0.536585, 2022-06-14T18:41:30Z, 520049, 0.009476
0.547619, 2022-06-14T18:41:42Z, 532478, 0.009676
0.534884, 2022-06-14T18:41:55Z, 545369, 0.009447
0.545455, 2022-06-14T18:42:07Z, 557830, 0.009637
0.555556, 2022-06-14T18:42:20Z, 570495, 0.009816
0.543478, 2022-06-14T18:42:33Z, 583246, 0.009601
0.553191, 2022-06-14T18:42:45Z, 595844, 0.009774
0.562500, 2022-06-14T18:42:58Z, 608538, 0.009939
0.551020, 2022-06-14T18:43:11Z, 621400, 0.009733
0.540000, 2022-06-14T18:43:24Z, 634071, 0.009538
0.529412, 2022-06-14T18:43:36Z, 646750, 0.009351
0.519231, 2022-06-14T18:43:49Z, 659350, 0.009173
0.528302, 2022-06-14T18:44:02Z, 671868, 0.009335
0.537037, 2022-06-14T18:44:14Z, 684539, 0.009490
0.527273, 2022-06-14T18:44:52Z, 722777, 0.008988
0.535714, 2022-06-14T18:45:05Z, 735232, 0.009140
0.543860, 2022-06-14T18:45:18Z, 747897, 0.009285
0.551724, 2022-06-14T18:45:30Z, 760570, 0.009425
0.542373, 2022-06-14T18:45:43Z, 773464, 0.009267
0.550000, 2022-06-14T18:45:56Z, 785915, 0.009406
0.557377, 2022-06-14T18:46:08Z, 798595, 0.009537
0.548387, 2022-06-14T18:46:21Z, 811478, 0.009385
0.555556, 2022-06-14T18:46:34Z, 823927, 0.009515
0.546875, 2022-06-14T18:46:46Z, 836827, 0.009369
0.538462, 2022-06-14T18:46:59Z, 849500, 0.009229
0.545455, 2022-06-14T18:47:12Z, 861944, 0.009356
0.537313, 2022-06-14T18:47:24Z, 874842, 0.009218
0.544118, 2022-06-14T18:47:37Z, 887286, 0.009341
0.536232, 2022-06-14T18:47:50Z, 900181, 0.009207
0.542857, 2022-06-14T18:48:02Z, 912636, 0.009327
0.535211, 2022-06-14T18:48:15Z, 925530, 0.009197
0.541667, 2022-06-14T18:48:28Z, 937997, 0.009313
0.547945, 2022-06-14T18:48:40Z, 950656, 0.009425
0.540541, 2022-06-14T18:48:53Z, 963471, 0.009300
0.546667, 2022-06-14T18:49:06Z, 976012, 0.009410
