TotalTime(ms),Throughput(kbp),PDR,data,time
14518,0.015429,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:37:58Z
27183,0.016481,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:38:10Z
39848,0.016864,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:38:23Z
52515,0.017062,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:38:36Z
77856,0.014386,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:39:01Z
90530,0.014846,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:39:14Z
103332,0.015174,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:39:27Z
115872,0.015465,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:39:39Z
128545,0.015683,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:39:52Z
141235,0.015860,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:40:05Z
153950,0.016005,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:40:17Z
166584,0.016136,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:40:30Z
179241,0.016246,0.928571,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:40:43Z
191895,0.016342,0.933333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:40:55Z
204567,0.016425,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:41:08Z
217240,0.016498,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:41:21Z
229909,0.016563,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:41:33Z
242618,0.016619,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:41:46Z
255249,0.016674,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:41:59Z
280602,0.015966,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:42:24Z
293280,0.016039,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:42:37Z
305941,0.016108,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:42:49Z
318646,0.016168,0.920000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:43:02Z
331281,0.016228,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-08T19:43:15Z
