TotalTime(ms),Throughput(kbp),PDR,data,time
13277,0.016871,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:22:43Z
35937,0.012466,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:23:06Z
58585,0.011470,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:23:29Z
81241,0.011029,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:23:51Z
126549,0.008850,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:24:37Z
149204,0.009008,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:24:59Z
171861,0.009124,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:25:22Z
194723,0.009203,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:25:45Z
217156,0.009284,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:26:07Z
239813,0.009341,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:26:30Z
285336,0.008635,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:27:15Z
330422,0.008135,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:28:00Z
353090,0.008247,0.812500,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:28:23Z
398384,0.007872,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:29:08Z
421042,0.007980,0.789474,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:29:31Z
443697,0.008078,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:29:54Z
466568,0.008162,0.809524,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:30:17Z
489001,0.008245,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:30:39Z
511658,0.008318,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:31:02Z
534306,0.008385,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:31:24Z
579606,0.008116,0.807692,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:32:10Z
624933,0.007886,0.785714,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:32:55Z
647591,0.007956,0.793103,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:33:18Z
670250,0.008021,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:33:40Z
692890,0.008082,0.806452,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:34:03Z
715636,0.008138,0.812500,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:34:26Z
760903,0.007948,0.794118,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:35:11Z
783567,0.008004,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:35:34Z
806139,0.008058,0.805556,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:35:56Z
828802,0.008108,0.810811,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:36:19Z
851471,0.008155,0.815789,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:36:41Z
874103,0.008200,0.820513,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:37:04Z
896804,0.008243,0.825000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:37:27Z
919618,0.008282,0.829268,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:37:50Z
942083,0.008322,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:38:12Z
964720,0.008359,0.837209,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:38:35Z
987373,0.008394,0.840909,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:38:57Z
1010254,0.008426,0.844444,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:39:20Z
1032684,0.008460,0.847826,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:39:43Z
1055336,0.008490,0.851064,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:40:05Z
1077989,0.008520,0.854167,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:40:28Z
1123293,0.008375,0.840000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:41:13Z
1145948,0.008405,0.843137,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:41:36Z
1168607,0.008434,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:41:59Z
1191332,0.008461,0.849057,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:42:21Z
1213907,0.008488,0.851852,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:42:44Z
1236568,0.008514,0.854545,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:43:07Z
1281907,0.008388,0.842105,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:43:52Z
1304525,0.008414,0.844828,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:44:15Z
1327178,0.008439,0.847458,AWcAAAJoAAMCAAAEAgAA,2022-04-06T18:44:37Z
