TotalTime(ms),Throughput(kbp),PDR,data,time
13082,0.017122,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:23:37Z
25751,0.017397,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:23:50Z
38415,0.017493,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:24:02Z
51099,0.017535,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:24:15Z
63834,0.017546,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:24:28Z
76441,0.017582,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:24:40Z
89102,0.017598,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:24:53Z
101795,0.017604,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:25:06Z
114463,0.017613,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:25:18Z
127122,0.017621,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:25:31Z
139790,0.017626,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:25:44Z
152678,0.017606,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:25:56Z
165144,0.017633,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:26:09Z
177825,0.017635,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:26:22Z
190509,0.017637,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:26:34Z
203152,0.017642,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:26:47Z
215837,0.017643,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:27:00Z
228492,0.017646,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:27:12Z
241169,0.017647,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:27:25Z
253837,0.017649,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:27:38Z
266512,0.017650,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:27:50Z
279177,0.017652,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:28:03Z
291859,0.017652,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:28:16Z
304525,0.017654,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:28:28Z
317203,0.017654,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:28:41Z
329866,0.017656,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:28:54Z
342543,0.017656,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:29:06Z
355205,0.017657,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:29:19Z
380552,0.017070,0.966667,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:29:44Z
393225,0.017089,0.967742,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:29:57Z
418782,0.016581,0.939394,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:30:23Z
431274,0.016621,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:30:35Z
443909,0.016652,0.942857,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:30:48Z
456608,0.016680,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:31:00Z
469269,0.016707,0.945946,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:31:13Z
481922,0.016733,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-11T20:31:26Z
