TotalTime(ms),Throughput(kbp),PDR,data,time
2070,0.432885,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
2070,0.541106,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
2070,0.541106,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
2070,0.541106,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
2070,0.649327,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
2070,0.649327,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:25Z
13135,0.153486,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
13135,0.170540,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
13135,0.187594,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
13135,0.187594,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
13135,0.204648,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
13135,0.204648,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:48:36Z
