TotalTime(ms),Throughput(kbp),PDR,data,time
14144,0.015837,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:44:42Z
26812,0.016709,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:44:55Z
39479,0.017022,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:45:07Z
52150,0.017181,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:45:20Z
64963,0.017241,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:45:33Z
77494,0.017343,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:45:45Z
102836,0.015248,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:46:11Z
128175,0.013981,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:46:36Z
140851,0.014313,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:46:49Z
153521,0.014591,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:47:01Z
166186,0.014827,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:47:14Z
191536,0.014034,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:47:39Z
204210,0.014260,0.812500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:47:52Z
216885,0.014459,0.823529,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:48:05Z
229544,0.014638,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:48:17Z
242260,0.014794,0.842105,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:48:30Z
254885,0.014940,0.850000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:48:43Z
267588,0.015068,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:48:55Z
280241,0.015187,0.863636,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:49:08Z
305571,0.014661,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:49:33Z
330916,0.014215,0.807692,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:49:59Z
343590,0.014343,0.814815,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:50:11Z
356256,0.014462,0.821429,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:50:24Z
368930,0.014572,0.827586,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:50:37Z
381596,0.014675,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:50:49Z
406947,0.014311,0.812500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:51:15Z
419625,0.014413,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:51:27Z
432320,0.014508,0.823529,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:51:40Z
444959,0.014599,0.828571,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:51:53Z
457641,0.014684,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:52:05Z
470315,0.014765,0.837838,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:52:18Z
482973,0.014841,0.842105,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:52:31Z
495637,0.014914,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:52:43Z
533660,0.014271,0.809524,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:53:22Z
546333,0.014350,0.813953,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:53:34Z
559022,0.014425,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:53:47Z
571668,0.014498,0.822222,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:54:00Z
584343,0.014567,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:54:12Z
