TotalTime(ms),Throughput(kbp),PDR,data,time
16030,0.013974,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:17:20Z
28710,0.015604,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:17:33Z
41378,0.016241,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:17:45Z
54115,0.016557,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:17:58Z
66707,0.016790,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:18:11Z
92055,0.014600,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:18:36Z
104724,0.014973,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:18:49Z
117426,0.015261,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:19:01Z
130061,0.015500,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:19:14Z
155433,0.014411,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:19:39Z
168095,0.014658,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:19:52Z
180821,0.014865,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:20:05Z
193424,0.015055,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:20:17Z
206131,0.015214,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:20:30Z
218915,0.015348,0.882353,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:20:43Z
231515,0.015481,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:20:55Z
244102,0.015600,0.894737,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:21:08Z
256797,0.015701,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:21:21Z
294826,0.014436,0.826087,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:21:59Z
307540,0.014567,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:22:11Z
320167,0.014692,0.840000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:22:24Z
332946,0.014801,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:22:37Z
345539,0.014910,0.851852,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:22:49Z
358142,0.015011,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:23:02Z
370817,0.015102,0.862069,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:23:15Z
383486,0.015187,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:23:27Z
396164,0.015266,0.870968,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:23:40Z
408830,0.015341,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T13:23:53Z
