TotalTime(ms),Throughput(kbp),PDR,data,time
11740,0.019080,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:22:25Z
24403,0.018359,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:22:38Z
37078,0.018124,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:22:51Z
49746,0.018011,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:23:03Z
62411,0.017946,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:23:16Z
75085,0.017900,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:23:29Z
87789,0.017861,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:23:42Z
100559,0.017820,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:23:54Z
113114,0.017823,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:24:07Z
125770,0.017810,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:24:19Z
138438,0.017799,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:24:32Z
151104,0.017789,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:24:45Z
163787,0.017779,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:24:57Z
176518,0.017766,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:25:10Z
201809,0.016649,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:25:36Z
227145,0.015778,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:26:01Z
252480,0.015082,0.850000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:26:26Z
265181,0.015205,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:26:39Z
277835,0.015318,0.863636,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:26:52Z
290490,0.015422,0.869565,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:27:04Z
303166,0.015516,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:27:17Z
315848,0.015602,0.880000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:27:30Z
328504,0.015683,0.884615,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:27:42Z
341216,0.015755,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:27:55Z
353848,0.015826,0.892857,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:28:08Z
366664,0.015884,0.896552,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:28:20Z
379185,0.015950,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:28:33Z
391873,0.016005,0.903226,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:28:46Z
404533,0.016058,0.906250,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:28:58Z
417239,0.016106,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:29:11Z
429913,0.016152,0.911765,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:29:24Z
442551,0.016197,0.914286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:29:36Z
455217,0.016238,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:29:49Z
467895,0.016277,0.918919,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:30:02Z
480563,0.016314,0.921053,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:30:14Z
493250,0.016349,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:30:27Z
505936,0.016382,0.925000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:30:40Z
518586,0.016414,0.926829,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:30:52Z
531242,0.016444,0.928571,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:31:05Z
543955,0.016472,0.930233,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:31:18Z
556592,0.016500,0.931818,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:31:30Z
