TotalTime(ms),Throughput(kbp),PDR,data,time
13125,0.017067,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:16:28Z
38389,0.011670,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:16:53Z
51052,0.013163,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:17:06Z
76401,0.011728,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:17:31Z
127087,0.008813,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:18:22Z
139752,0.009617,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:18:34Z
203109,0.007720,0.437500,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:19:38Z
228450,0.007844,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:20:03Z
253793,0.007943,0.450000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:20:28Z
291811,0.007676,0.434783,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:21:06Z
304476,0.008093,0.458333,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:21:19Z
329828,0.008150,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:21:44Z
355162,0.008199,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:22:10Z
380512,0.008242,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:22:35Z
405852,0.008279,0.468750,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:23:01Z
443864,0.008075,0.457143,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:23:39Z
481875,0.007902,0.447368,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:24:17Z
494553,0.008153,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:24:29Z
532561,0.007992,0.452381,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:25:07Z
557906,0.008030,0.454545,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:25:33Z
583249,0.008065,0.456522,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:25:58Z
595997,0.008268,0.468085,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:26:11Z
608587,0.008466,0.479167,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:26:23Z
646607,0.008314,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:27:01Z
659274,0.008494,0.480769,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:27:14Z
684617,0.008507,0.481481,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:27:39Z
735303,0.008225,0.465517,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:28:30Z
747974,0.008385,0.474576,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:28:43Z
760649,0.008540,0.483333,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:28:55Z
786066,0.008549,0.483871,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:29:21Z
798661,0.008695,0.492063,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:29:33Z
862016,0.008315,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:30:37Z
887363,0.008330,0.471429,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:31:02Z
912714,0.008344,0.472222,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:31:27Z
938051,0.008358,0.472973,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:31:53Z
950719,0.008482,0.480000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:32:05Z
963390,0.008603,0.486842,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:32:18Z
1014081,0.008394,0.475000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:33:09Z
1039426,0.008405,0.475610,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:33:34Z
1052091,0.008516,0.481928,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:33:47Z
1064768,0.008625,0.488095,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:33:59Z
1090106,0.008630,0.488372,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:34:25Z
1102777,0.008734,0.494253,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:34:37Z
1115491,0.008836,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:34:50Z
1140794,0.008836,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:35:15Z
1191486,0.008648,0.489362,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:36:06Z
1204149,0.008743,0.494737,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:36:19Z
1216826,0.008836,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:36:31Z
1242167,0.008836,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:36:57Z
1292851,0.008663,0.490196,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:37:48Z
1318193,0.008666,0.490385,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:38:13Z
1356215,0.008589,0.485981,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:38:51Z
1368883,0.008673,0.490741,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:39:04Z
1394225,0.008676,0.490909,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:39:29Z
1419566,0.008679,0.491071,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:39:54Z
1444906,0.008682,0.491228,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:40:20Z
1470251,0.008684,0.491379,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:40:45Z
1508267,0.008614,0.487395,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:41:23Z
1558950,0.008477,0.479675,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:42:14Z
1571628,0.008552,0.483871,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:42:26Z
1596973,0.008556,0.484127,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:42:52Z
1622306,0.008561,0.484375,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:43:17Z
1647653,0.008565,0.484615,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:43:42Z
1672998,0.008569,0.484848,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:44:08Z
1711018,0.008510,0.481481,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:44:46Z
1723681,0.008577,0.485294,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:44:58Z
1749027,0.008581,0.485507,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:45:24Z
1774367,0.008584,0.485714,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:45:49Z
1799716,0.008588,0.485915,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:46:14Z
1812455,0.008651,0.489510,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:46:27Z
1850400,0.008595,0.486301,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:47:05Z
1863072,0.008657,0.489796,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:47:18Z
1901086,0.008601,0.486667,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:47:56Z
1926424,0.008605,0.486842,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:48:21Z
1951770,0.008608,0.487013,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:48:46Z
1977113,0.008611,0.487179,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:49:12Z
2002455,0.008613,0.487342,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:49:37Z
2015133,0.008670,0.490566,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:49:50Z
2027804,0.008727,0.493750,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:50:02Z
2078483,0.008622,0.487805,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:50:53Z
2116505,0.008573,0.485030,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:51:31Z
2129171,0.008627,0.488095,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:51:44Z
2167195,0.008579,0.485380,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:52:22Z
2179860,0.008632,0.488372,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:52:35Z
2205211,0.008634,0.488506,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:53:00Z
2255912,0.008539,0.483146,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:53:51Z
2268566,0.008590,0.486034,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:54:03Z
2281232,0.008641,0.488889,AWcAAAJoAAMCAAAEAgAA,2022-04-10T16:54:16Z
