TotalTime(ms),Throughput(kbp),PDR,data,time
13549,0.016532,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:14:18Z
26216,0.017089,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:14:31Z
38890,0.017280,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:14:43Z
51570,0.017374,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:14:56Z
64237,0.017435,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:15:09Z
76897,0.017478,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:15:21Z
89566,0.017507,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:15:34Z
102380,0.017503,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:15:47Z
114914,0.017544,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:15:59Z
127579,0.017558,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:16:12Z
152940,0.016111,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:16:37Z
165613,0.016231,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:16:50Z
178262,0.016335,0.928571,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:17:03Z
190941,0.016424,0.933333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:17:15Z
203667,0.016498,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:17:28Z
216292,0.016570,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:17:41Z
228962,0.016632,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:17:53Z
241628,0.016687,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:18:06Z
254303,0.016736,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:18:19Z
279777,0.016013,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:18:44Z
292325,0.016092,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:18:57Z
304982,0.016158,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:19:09Z
317660,0.016219,0.920000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:19:22Z
342992,0.015674,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:19:48Z
355667,0.015745,0.892857,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:20:00Z
368354,0.015811,0.896552,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:20:13Z
381012,0.015874,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:20:26Z
393682,0.015932,0.903226,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:20:38Z
406353,0.015986,0.906250,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:20:51Z
419066,0.016036,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-08T14:21:04Z
