TotalTime(ms),Throughput(kbp),PDR,data,time
8385,0.026713,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:26:24Z
31033,0.014436,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:26:47Z
53687,0.012517,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:27:09Z
76357,0.011734,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:27:32Z
98990,0.011314,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:27:55Z
121781,0.011036,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:28:17Z
144301,0.010866,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:28:40Z
166949,0.010734,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:29:02Z
189608,0.010632,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:29:25Z
212254,0.010553,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:29:48Z
234913,0.010489,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:30:10Z
257565,0.010436,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:30:33Z
280220,0.010392,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:30:56Z
302870,0.010354,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:31:22Z
325558,0.010321,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:31:44Z
348203,0.010293,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:32:07Z
370833,0.010269,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:32:30Z
393489,0.010247,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:32:52Z
416147,0.010227,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:33:15Z
438810,0.010209,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:33:38Z
461492,0.010193,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:34:00Z
484118,0.010179,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:34:23Z
506766,0.010166,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:34:46Z
529406,0.010155,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:35:08Z
552082,0.010143,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:35:31Z
574720,0.010134,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:35:54Z
597376,0.010124,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:36:16Z
620030,0.010116,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:36:39Z
642713,0.010107,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:37:02Z
665342,0.010100,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:37:24Z
687981,0.010093,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:37:47Z
710632,0.010087,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:38:10Z
733289,0.010081,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:38:32Z
755978,0.010074,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:38:55Z
778609,0.010069,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:39:17Z
801343,0.010063,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:39:40Z
823898,0.010059,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:40:03Z
846555,0.010055,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:40:25Z
869209,0.010051,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:40:48Z
891939,0.010046,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:41:11Z
914518,0.010042,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:41:33Z
937170,0.010039,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:41:56Z
959828,0.010035,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:42:19Z
982474,0.010032,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:42:41Z
1027785,0.009807,0.978261,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:43:27Z
1050504,0.009809,0.978723,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:43:49Z
1073092,0.009811,0.979167,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:44:12Z
1095748,0.009812,0.979592,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:44:35Z
1118400,0.009814,0.980000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:44:57Z
1163707,0.009624,0.961538,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:45:43Z
1209020,0.009449,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:46:28Z
1231698,0.009457,0.945455,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:46:51Z
1254348,0.009465,0.946429,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:47:13Z
1276983,0.009472,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:47:36Z
1299637,0.009480,0.948276,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:47:59Z
1322280,0.009487,0.949153,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:48:21Z
1344936,0.009493,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:48:44Z
1367617,0.009500,0.950820,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:49:06Z
1390244,0.009506,0.951613,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:49:29Z
1412900,0.009512,0.952381,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:49:52Z
1435560,0.009518,0.953125,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:50:14Z
1458207,0.009524,0.953846,AWcAAAJoAAMCAAAEAgAA,2022-04-07T10:50:37Z
