TotalTime(ms),Throughput(kbp),PDR,data,time
2123,0.105510,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:51Z
3135,0.142891,1.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:52Z
4143,0.162213,1.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:53Z
5145,0.174148,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:54Z
6159,0.181840,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:55Z
7170,0.187453,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:28:56Z
13191,0.118871,2.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:02Z
14193,0.126259,2.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:03Z
15200,0.132630,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:04Z
16215,0.138142,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:05Z
17224,0.143058,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:06Z
18234,0.147417,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:07Z
24257,0.120049,4.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:13Z
25269,0.124106,4.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:14Z
26281,0.127850,4.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:15Z
27281,0.131371,4.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:16Z
28297,0.134574,5.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:17Z
29299,0.137615,5.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:18Z
35308,0.120541,5.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:24Z
36306,0.123395,5.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:25Z
37322,0.126039,6.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:26Z
38333,0.128559,6.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:27Z
39339,0.130963,6.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:28Z
40350,0.133235,6.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:30Z
46363,0.120786,7.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:36Z
47369,0.122948,7.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:37Z
48377,0.125019,7.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:38Z
49387,0.126997,7.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:39Z
50401,0.128887,8.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:40Z
51401,0.130737,8.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:41Z
57416,0.120942,8.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:47Z
58420,0.122697,8.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:48Z
59435,0.124372,9.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:49Z
60435,0.126019,9.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:50Z
61437,0.127611,9.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:51Z
62451,0.129125,9.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:29:52Z
