TotalTime(ms),Throughput(kbp),PDR,data,time
12933,0.017320,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:57:40Z
25615,0.017490,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:57:53Z
38268,0.017561,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:58:06Z
50953,0.017585,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:58:18Z
63626,0.017603,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:58:31Z
76313,0.017612,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:58:44Z
88951,0.017628,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:58:56Z
101649,0.017629,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:59:09Z
114312,0.017636,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:59:22Z
126975,0.017641,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:59:34Z
139636,0.017646,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T15:59:47Z
152323,0.017647,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:00:00Z
165061,0.017642,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:00:12Z
177680,0.017650,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:00:25Z
203031,0.016549,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:00:50Z
215732,0.016613,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:01:03Z
228342,0.016677,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:01:16Z
241015,0.016729,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:01:28Z
253677,0.016777,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:01:41Z
266489,0.016811,0.952381,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:01:54Z
279052,0.016857,0.954545,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:02:06Z
291708,0.016894,0.956522,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:02:19Z
304361,0.016927,0.958333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:02:32Z
317055,0.016956,0.960000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:02:44Z
329740,0.016983,0.961538,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:02:57Z
342375,0.017011,0.962963,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:03:10Z
355046,0.017034,0.964286,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:03:22Z
367788,0.017053,0.965517,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:03:35Z
380394,0.017077,0.966667,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:03:48Z
405740,0.016562,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:04:13Z
418405,0.016596,0.939394,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:04:26Z
431074,0.016628,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:04:38Z
443765,0.016657,0.942857,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:04:51Z
456469,0.016685,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:05:04Z
469093,0.016713,0.945946,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:05:16Z
481763,0.016739,0.947368,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:05:29Z
494442,0.016762,0.948718,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:05:42Z
507103,0.016786,0.950000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:05:55Z
519788,0.016807,0.951220,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:06:07Z
532455,0.016828,0.952381,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:06:20Z
545144,0.016847,0.953488,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:06:33Z
557844,0.016865,0.954545,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:06:45Z
583134,0.016518,0.934783,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:07:11Z
595803,0.016542,0.936170,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:07:23Z
608473,0.016566,0.937500,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:07:36Z
621161,0.016588,0.938776,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:07:49Z
633889,0.016609,0.940000,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:08:01Z
646492,0.016631,0.941176,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:08:14Z
659166,0.016651,0.942308,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:08:27Z
671914,0.016669,0.943396,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:08:39Z
684502,0.016689,0.944444,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:08:52Z
697174,0.016707,0.945455,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:09:05Z
722530,0.016431,0.929825,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:09:30Z
735189,0.016453,0.931034,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:09:43Z
747880,0.016473,0.932203,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:09:55Z
760533,0.016494,0.933333,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:10:08Z
773216,0.016513,0.934426,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:10:21Z
785875,0.016532,0.935484,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:10:33Z
798549,0.016550,0.936508,AWcAAAJoAAMCAAAEAgAA,2022-04-08T16:10:46Z
