TotalTime(ms),Throughput(kbp),PDR,data,time
15124,0.014811,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:31Z
16133,0.027768,1.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:32Z
17143,0.039199,1.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:33Z
18152,0.049362,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:34Z
19156,0.058467,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:36Z
20163,0.066657,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:37Z
26173,0.059910,2.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:43Z
27177,0.065938,2.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:44Z
28190,0.071515,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:45Z
29197,0.076719,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:46Z
30215,0.081550,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:47Z
31216,0.086110,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:48Z
37229,0.078218,4.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:54Z
38243,0.082002,4.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:55Z
39257,0.085590,4.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:56Z
40266,0.089008,4.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:57Z
41260,0.092292,5.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:58Z
42273,0.095380,5.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:27:59Z
