TotalTime(ms),Throughput(kbp),PDR,data,time
2316,0.096705,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:10Z
3326,0.134712,1.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:11Z
4337,0.154957,1.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:12Z
5340,0.167802,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:13Z
6352,0.176330,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:14Z
7361,0.182586,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:15Z
13379,0.117201,2.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:21Z
14392,0.124517,2.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:22Z
15397,0.130931,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:23Z
16413,0.136474,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:24Z
17428,0.141383,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:25Z
18434,0.145814,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:26Z
24450,0.119099,4.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:32Z
25451,0.123216,4.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:33Z
26462,0.126976,4.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:34Z
27466,0.130487,4.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:35Z
28477,0.133722,5.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:36Z
29489,0.136730,5.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:37Z
35503,0.119878,5.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:43Z
36511,0.122704,5.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:44Z
37520,0.125375,6.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:45Z
38523,0.127922,6.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:46Z
39528,0.130338,6.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:47Z
40539,0.132612,6.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:48Z
46559,0.120279,7.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:54Z
47571,0.122427,7.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:55Z
48581,0.124494,7.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:56Z
49585,0.126491,7.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:57Z
50599,0.128382,8.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:58Z
51603,0.130225,8.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:32:59Z
57619,0.120515,8.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:05Z
58625,0.122269,8.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:06Z
59629,0.123967,9.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:07Z
60641,0.125592,9.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:08Z
61641,0.127188,9.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:09Z
62645,0.128725,9.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-11T13:33:10Z
