TotalTime(ms),Throughput(kbp),PDR,data,time
12220,0.018331,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:15:52Z
24926,0.017974,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:16:04Z
37546,0.017898,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:16:17Z
50237,0.017836,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:16:30Z
63050,0.017764,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:16:43Z
75567,0.017786,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:16:55Z
88282,0.017761,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:17:08Z
113647,0.015768,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:17:33Z
126244,0.015969,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:17:46Z
138917,0.016125,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:17:58Z
164327,0.014995,0.846154,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:18:24Z
176946,0.015191,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:18:36Z
202271,0.014397,0.812500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:19:02Z
227640,0.013776,0.777778,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:19:27Z
252956,0.013283,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:19:52Z
265628,0.013493,0.761905,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:20:05Z
303639,0.012541,0.708333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:20:43Z
316322,0.012747,0.720000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:20:56Z
328989,0.012937,0.730769,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:21:08Z
354325,0.012644,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:21:34Z
379668,0.012390,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:21:59Z
405020,0.012167,0.687500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:22:24Z
417779,0.012332,0.696970,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:22:37Z
443033,0.012135,0.685714,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:23:02Z
481052,0.011641,0.657895,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:23:41Z
493711,0.011796,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:23:53Z
531748,0.011374,0.642857,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:24:31Z
557145,0.011257,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:24:57Z
582479,0.011152,0.630435,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:25:22Z
595124,0.011292,0.638298,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:25:35Z
607787,0.011425,0.645833,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:25:47Z
645789,0.011100,0.627451,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:26:25Z
658444,0.011226,0.634615,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:26:38Z
671165,0.011347,0.641509,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:26:51Z
683872,0.011464,0.648148,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:27:03Z
696481,0.011578,0.654545,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:27:16Z
721814,0.011482,0.649123,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:27:41Z
734524,0.011588,0.655172,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:27:54Z
747156,0.011692,0.661017,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:28:07Z
759811,0.011792,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:28:19Z
772480,0.011889,0.672131,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:28:32Z
785156,0.011982,0.677419,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:28:45Z
797828,0.012073,0.682540,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:28:57Z
810505,0.012160,0.687500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:29:10Z
823184,0.012245,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:29:23Z
835918,0.012327,0.696970,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:29:35Z
848528,0.012407,0.701493,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:29:48Z
861189,0.012485,0.705882,AWcAAAJoAAMCAAAEAgAA,2022-04-09T11:30:01Z
