TotalTime(ms),Throughput(kbp),PDR,data,time
13396,0.016721,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:33:12Z
36043,0.012430,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:33:35Z
58708,0.011446,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:33:58Z
81352,0.011014,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:34:20Z
104020,0.010767,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:34:43Z
126655,0.010612,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:35:06Z
149437,0.010493,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:35:28Z
171982,0.010420,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:35:51Z
194616,0.010359,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:36:14Z
217270,0.010310,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:36:36Z
239926,0.010270,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:36:59Z
262641,0.010235,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:37:22Z
285277,0.010208,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:37:44Z
307897,0.010185,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:38:07Z
330532,0.010165,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:38:30Z
353187,0.010148,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:38:52Z
375862,0.010131,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:39:15Z
398497,0.010118,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:39:38Z
421152,0.010106,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:40:00Z
443806,0.010095,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:40:23Z
466463,0.010084,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:40:45Z
489110,0.010075,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:41:08Z
511777,0.010067,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:41:31Z
534416,0.010060,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:41:53Z
557084,0.010052,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:42:16Z
579721,0.010046,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:42:39Z
602388,0.010040,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:43:01Z
625026,0.010035,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:43:24Z
647755,0.010028,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:43:47Z
670339,0.010025,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:44:09Z
692996,0.010020,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:44:32Z
715698,0.010015,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:44:55Z
738332,0.010012,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:45:17Z
761009,0.010008,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:45:40Z
783610,0.010005,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:46:03Z
806271,0.010002,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:46:25Z
828920,0.009999,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:46:48Z
851561,0.009996,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:47:11Z
874222,0.009993,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:47:33Z
896904,0.009990,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:47:56Z
919561,0.009987,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:48:19Z
942181,0.009985,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-06T19:48:41Z
