TotalTime(ms),Throughput(kbp),PDR,data,time
12978,0.017260,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:15:41Z
25644,0.017470,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:15:54Z
38315,0.017539,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:16:07Z
50982,0.017575,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:16:19Z
63660,0.017593,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:16:32Z
76367,0.017599,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:16:45Z
88997,0.017619,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:16:57Z
101706,0.017619,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:17:10Z
114331,0.017633,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:17:23Z
127015,0.017636,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:17:35Z
139680,0.017640,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:17:48Z
152561,0.017619,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:18:01Z
165016,0.017647,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:18:13Z
177696,0.017648,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:18:26Z
190382,0.017649,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:18:39Z
203047,0.017651,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:18:51Z
215710,0.017653,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:19:04Z
228379,0.017655,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:19:17Z
241047,0.017656,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:19:29Z
253723,0.017657,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:19:42Z
266531,0.017649,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:19:55Z
279068,0.017659,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:20:07Z
291744,0.017659,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:20:20Z
304402,0.017661,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:20:33Z
317077,0.017661,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:20:45Z
329767,0.017661,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:20:58Z
342427,0.017662,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:21:11Z
355092,0.017663,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:21:23Z
367781,0.017663,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:21:36Z
380432,0.017664,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:21:49Z
393133,0.017663,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:22:02Z
405769,0.017665,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:22:14Z
418459,0.017665,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:22:27Z
431123,0.017665,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:22:40Z
443788,0.017666,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:22:52Z
456633,0.017660,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:23:05Z
469138,0.017666,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:23:18Z
481803,0.017667,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:23:30Z
494480,0.017667,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:23:43Z
507145,0.017668,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:23:56Z
519829,0.017667,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:24:08Z
532489,0.017668,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:24:21Z
545153,0.017668,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:24:34Z
557833,0.017668,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:24:46Z
583320,0.017280,0.978261,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:25:12Z
595841,0.017293,0.978723,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:25:24Z
608513,0.017301,0.979167,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:25:37Z
621188,0.017309,0.979592,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:25:50Z
633919,0.017315,0.980000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:26:02Z
646528,0.017323,0.980392,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:26:15Z
659195,0.017330,0.980769,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:26:28Z
684545,0.017016,0.962963,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:26:53Z
697261,0.017027,0.963636,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:27:06Z
709884,0.017039,0.964286,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:27:18Z
722552,0.017051,0.964912,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:27:31Z
735233,0.017061,0.965517,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:27:44Z
747899,0.017072,0.966102,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:27:56Z
760567,0.017082,0.966667,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:28:09Z
773306,0.017090,0.967213,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:28:22Z
785908,0.017101,0.967742,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:28:34Z
798579,0.017110,0.968254,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:28:47Z
811254,0.017119,0.968750,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:29:00Z
823924,0.017128,0.969231,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:29:12Z
836806,0.017132,0.969697,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:29:25Z
861939,0.016892,0.955882,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:29:50Z
874612,0.016903,0.956522,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:30:03Z
887279,0.016915,0.957143,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:30:16Z
899954,0.016925,0.957746,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:30:28Z
912681,0.016935,0.958333,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:30:41Z
925296,0.016946,0.958904,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:30:54Z
937961,0.016956,0.959459,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:31:06Z
950634,0.016966,0.960000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:31:19Z
963303,0.016975,0.960526,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:31:32Z
975979,0.016984,0.961039,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:31:44Z
988664,0.016993,0.961538,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:31:57Z
1001335,0.017001,0.962025,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:32:10Z
1013989,0.017010,0.962500,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:32:22Z
1039335,0.016811,0.951220,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:32:48Z
1052003,0.016821,0.951807,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:33:00Z
1064675,0.016831,0.952381,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:33:13Z
1102698,0.016454,0.931034,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:33:51Z
1115358,0.016468,0.931818,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:34:04Z
1140705,0.016299,0.922222,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:34:29Z
1178724,0.015963,0.903226,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:35:07Z
1191394,0.015981,0.904255,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:35:20Z
1204058,0.015999,0.905263,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:35:32Z
1216918,0.016014,0.906250,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:35:45Z
1229403,0.016034,0.907216,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:35:58Z
1242078,0.016051,0.908163,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:36:10Z
1292759,0.015595,0.882353,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:37:01Z
1305429,0.015615,0.883495,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:37:14Z
1318098,0.015635,0.884615,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:37:26Z
1330992,0.015651,0.885714,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:37:39Z
1356118,0.015527,0.878505,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:38:05Z
1368790,0.015547,0.879630,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:38:17Z
1381456,0.015566,0.880734,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:38:30Z
1394134,0.015585,0.881818,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:38:43Z
1419468,0.015465,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:39:08Z
1432302,0.015483,0.876106,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:39:21Z
1444813,0.015504,0.877193,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:39:33Z
1457484,0.015523,0.878261,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:39:46Z
1470183,0.015541,0.879310,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:39:59Z
1482834,0.015559,0.880342,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:40:11Z
1508165,0.015447,0.873950,AWcAAAJoAAMCAAAEAgAA,2022-04-07T19:40:37Z
