TotalTime(ms),Throughput(kbp),PDR,data,time
2814,0.079591,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:39Z
3825,0.117110,1.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:40Z
4841,0.138814,1.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:41Z
5855,0.153032,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:42Z
6858,0.163312,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:43Z
7871,0.170763,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:44Z
13887,0.112908,2.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:50Z
14890,0.120348,2.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:51Z
15903,0.126767,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:52Z
16905,0.132507,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:53Z
17912,0.137564,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:55:54Z
