TotalTime(ms),Throughput(kbp),PDR,data,time
12809,0.017488,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:55:48Z
25482,0.017581,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:56:01Z
38152,0.017614,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:56:13Z
50822,0.017630,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:56:26Z
63620,0.017604,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:56:39Z
76163,0.017646,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:56:51Z
101726,0.015414,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:57:17Z
126853,0.014127,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:57:42Z
139520,0.014450,0.818182,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:57:55Z
190428,0.011763,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:58:46Z
202877,0.012145,0.687500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:58:58Z
215674,0.012463,0.705882,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:59:11Z
228219,0.012760,0.722222,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:59:23Z
240966,0.013014,0.736842,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:59:36Z
253561,0.013251,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T16:59:49Z
266364,0.013455,0.761905,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:00:02Z
304245,0.012516,0.708333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:00:39Z
329592,0.012233,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:01:05Z
354941,0.011991,0.678571,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:01:30Z
367819,0.012180,0.689655,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:01:43Z
380270,0.012370,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:01:56Z
393159,0.012534,0.709677,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:02:08Z
405613,0.012702,0.718750,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:02:21Z
418511,0.012846,0.727273,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:02:34Z
443635,0.012623,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:02:59Z
456517,0.012757,0.722222,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:03:12Z
481649,0.012557,0.710526,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:03:37Z
494316,0.012688,0.717949,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:03:50Z
532385,0.012202,0.690476,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:04:28Z
557679,0.012050,0.681818,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:04:53Z
570562,0.012170,0.688889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:05:06Z
583020,0.012295,0.695652,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:05:18Z
595752,0.012408,0.702128,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:05:31Z
608360,0.012519,0.708333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:05:44Z
646375,0.012129,0.686275,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:06:22Z
659043,0.012236,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:06:34Z
671777,0.012337,0.698113,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:06:47Z
684390,0.012437,0.703704,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:07:00Z
697126,0.012531,0.709091,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:07:12Z
735074,0.012189,0.689655,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:07:50Z
747751,0.012282,0.694915,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:08:03Z
760417,0.012372,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:08:16Z
785761,0.012258,0.693548,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:08:41Z
798432,0.012344,0.698413,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:08:54Z
823994,0.012233,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:09:19Z
861789,0.011957,0.676471,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:09:57Z
887137,0.011867,0.671429,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:10:22Z
912471,0.011783,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:10:48Z
925369,0.011861,0.671233,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:11:01Z
937837,0.011942,0.675676,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:11:13Z
950489,0.012019,0.680000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:11:26Z
963166,0.012093,0.684211,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:11:38Z
1001239,0.011857,0.670886,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:12:16Z
1013845,0.011931,0.675000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:12:29Z
1039189,0.011855,0.670732,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:12:54Z
1051862,0.011926,0.674699,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:13:07Z
1064534,0.011994,0.678571,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:13:20Z
1089880,0.011921,0.674419,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:13:45Z
1102547,0.011987,0.678161,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:13:58Z
1115223,0.012051,0.681818,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:14:10Z
1140564,0.011980,0.677778,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:14:36Z
1178601,0.011783,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:15:14Z
1191332,0.011846,0.670213,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:15:27Z
1203920,0.011908,0.673684,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:15:39Z
1216590,0.011968,0.677083,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:15:52Z
1241945,0.011904,0.673469,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:16:17Z
1267494,0.011841,0.670000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:16:43Z
1280166,0.011898,0.673267,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:16:55Z
1292628,0.011957,0.676471,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:17:08Z
1317963,0.011897,0.673077,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:17:33Z
1343332,0.011839,0.669811,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:17:59Z
1355978,0.011894,0.672897,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:18:11Z
1368653,0.011948,0.675926,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:18:24Z
1394001,0.011891,0.672727,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:18:49Z
1419332,0.011837,0.669643,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:19:15Z
1444680,0.011784,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:19:40Z
1470028,0.011733,0.663793,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:20:05Z
1508035,0.011586,0.655462,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:20:43Z
1533596,0.011539,0.652893,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:21:09Z
1546182,0.011590,0.655738,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:21:21Z
1558723,0.011640,0.658537,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:21:34Z
1571450,0.011689,0.661290,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:21:47Z
1596736,0.011644,0.658730,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:22:12Z
1622088,0.011600,0.656250,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:22:37Z
1647433,0.011557,0.653846,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:23:03Z
1672773,0.011516,0.651515,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:23:28Z
1698177,0.011476,0.649254,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:23:53Z
1710783,0.011522,0.651852,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:24:06Z
1723459,0.011567,0.654412,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:24:19Z
1736355,0.011611,0.656934,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:24:32Z
1748799,0.011656,0.659420,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:24:44Z
1761691,0.011698,0.661871,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:24:57Z
1774140,0.011742,0.664286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:25:09Z
1799495,0.011701,0.661972,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:25:35Z
1812154,0.011743,0.664336,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:25:47Z
1850168,0.011623,0.657534,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:26:25Z
1862847,0.011664,0.659864,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:26:38Z
1900861,0.011548,0.653333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:27:16Z
1926200,0.011513,0.651316,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:27:41Z
1951543,0.011478,0.649351,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:28:07Z
1976884,0.011444,0.647436,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:28:32Z
2002227,0.011411,0.645570,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:28:57Z
2014906,0.011451,0.647799,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:29:10Z
2027576,0.011490,0.650000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:29:23Z
2053145,0.011456,0.648148,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:29:48Z
2065598,0.011495,0.650307,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:30:01Z
2078262,0.011533,0.652439,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:30:13Z
2091148,0.011569,0.654545,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:30:26Z
2103820,0.011606,0.656627,AWcAAAJoAAMCAAAEAgAA,2022-04-09T17:30:39Z
