TotalTime(ms),Throughput(kbp),PDR,data,time
13373,0.016750,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:29:48Z
26045,0.017201,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:30:01Z
38710,0.017360,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:30:13Z
51381,0.017438,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:30:26Z
76731,0.014596,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:30:51Z
127404,0.010549,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:31:42Z
140093,0.011193,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:31:55Z
203445,0.008808,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:32:58Z
228787,0.008812,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:33:24Z
254123,0.008815,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:33:49Z
304808,0.008084,0.458333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:34:40Z
330156,0.008142,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:35:05Z
355518,0.008191,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:35:30Z
380835,0.008235,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:35:56Z
406185,0.008272,0.468750,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:36:21Z
444194,0.008069,0.457143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:36:59Z
482205,0.007897,0.447368,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:37:37Z
494879,0.008147,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:37:50Z
532968,0.007985,0.452381,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:38:28Z
558234,0.008025,0.454545,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:38:53Z
583586,0.008061,0.456522,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:39:18Z
596247,0.008265,0.468085,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:39:31Z
608920,0.008461,0.479167,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:39:44Z
646938,0.008310,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:40:22Z
659603,0.008490,0.480769,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:40:34Z
735643,0.007917,0.448276,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:41:50Z
748303,0.008082,0.457627,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:42:03Z
760975,0.008242,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:42:16Z
786314,0.008261,0.467742,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:42:41Z
799001,0.008411,0.476190,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:42:54Z
862350,0.008052,0.455882,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:43:57Z
887692,0.008075,0.457143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:44:22Z
913033,0.008096,0.458333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:44:48Z
938381,0.008116,0.459459,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:45:13Z
951049,0.008244,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:45:26Z
963719,0.008368,0.473684,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:45:38Z
1014401,0.008170,0.462500,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:46:29Z
1039747,0.008187,0.463415,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:46:54Z
1052417,0.008301,0.469880,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:47:07Z
1065087,0.008412,0.476190,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:47:20Z
1090433,0.008422,0.476744,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:47:45Z
1103108,0.008529,0.482759,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:47:58Z
1115784,0.008632,0.488636,AWcAAAJoAAMCAAAEAgAA,2022-04-09T21:48:11Z
