TotalTime(ms),Throughput(kbp),PDR,data,time
12685,0.017659,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:14:49Z
25346,0.017676,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:15:02Z
38047,0.017662,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:15:15Z
50696,0.017674,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:15:27Z
76076,0.014722,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:15:53Z
88723,0.015148,0.857143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:16:05Z
101384,0.015466,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:16:18Z
114157,0.015698,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:16:31Z
126723,0.015909,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:16:43Z
139394,0.016070,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:16:56Z
152124,0.016197,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:17:09Z
164802,0.016311,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:17:21Z
190205,0.015310,0.866667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:17:47Z
202768,0.015466,0.875000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:17:59Z
215418,0.015598,0.882353,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:18:12Z
228077,0.015714,0.888889,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:18:25Z
240793,0.015814,0.894737,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:18:37Z
253432,0.015910,0.900000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:18:50Z
266217,0.015987,0.904762,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:19:03Z
278759,0.016071,0.909091,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:19:15Z
291459,0.016140,0.913043,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:19:28Z
304128,0.016204,0.916667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:19:41Z
316902,0.016257,0.920000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:19:53Z
329443,0.016318,0.923077,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:20:06Z
342139,0.016368,0.925926,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:20:19Z
354808,0.016415,0.928571,AWcAAAJoAAMCAAAEAgAA,2022-04-09T09:20:31Z
