TotalTime(ms),Throughput(kbp),PDR,data,time
12589,0.017793,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:47:46Z
25227,0.017759,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:47:59Z
37892,0.017735,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:48:11Z
50566,0.017719,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:48:24Z
75920,0.014752,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:48:49Z
126595,0.010616,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:49:40Z
139263,0.011259,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:49:53Z
202629,0.008844,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:50:56Z
227954,0.008844,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:51:21Z
253302,0.008843,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:51:47Z
303986,0.008106,0.458333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:52:38Z
329329,0.008162,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:53:03Z
354674,0.008210,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:53:28Z
380018,0.008252,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:53:54Z
405361,0.008289,0.468750,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:54:19Z
443379,0.008083,0.457143,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:54:57Z
481464,0.007909,0.447368,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:55:35Z
494061,0.008161,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:55:48Z
532081,0.007999,0.452381,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:56:26Z
557416,0.008037,0.454545,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:56:51Z
582753,0.008072,0.456522,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:57:16Z
595439,0.008276,0.468085,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:57:29Z
608097,0.008472,0.479167,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:57:42Z
646110,0.008321,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:58:20Z
658807,0.008500,0.480769,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:58:32Z
684138,0.008513,0.481481,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:58:58Z
734812,0.008231,0.465517,AWcAAAJoAAMCAAAEAgAA,2022-04-09T14:59:48Z
747484,0.008391,0.474576,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:00:01Z
760163,0.008546,0.483333,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:00:14Z
785498,0.008555,0.483871,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:00:39Z
798174,0.008700,0.492063,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:00:52Z
861533,0.008320,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:01:55Z
886870,0.008335,0.471429,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:02:20Z
912215,0.008349,0.472222,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:02:46Z
937555,0.008362,0.472973,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:03:11Z
950226,0.008486,0.480000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:03:24Z
962901,0.008607,0.486842,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:03:36Z
1013590,0.008398,0.475000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:04:27Z
1038935,0.008409,0.475610,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:04:52Z
1051600,0.008520,0.481928,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:05:05Z
1064275,0.008629,0.488095,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:05:18Z
1089616,0.008634,0.488372,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:05:43Z
1102294,0.008738,0.494253,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:05:56Z
1114956,0.008840,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:06:08Z
1140301,0.008840,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:06:34Z
1191001,0.008652,0.489362,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:07:25Z
1203672,0.008747,0.494737,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:07:37Z
1216334,0.008840,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:07:50Z
1241666,0.008840,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:08:15Z
1292354,0.008666,0.490196,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:09:06Z
1317715,0.008670,0.490385,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:09:31Z
1355709,0.008592,0.485981,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:10:09Z
1368388,0.008676,0.490741,AWcAAAJoAAMCAAAEAgAA,2022-04-09T15:10:22Z
