TotalTime(ms),Throughput(kbp),PDR,data,time
2610,0.085834,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:01Z
3625,0.123576,1.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:02Z
4635,0.144995,1.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:03Z
5640,0.158853,1.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:04Z
6646,0.168513,2.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:06Z
7660,0.175461,2.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:07Z
13687,0.114565,2.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:13Z
14689,0.121993,2.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:14Z
15704,0.128376,3.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:15Z
16716,0.134007,3.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:16Z
17717,0.139076,3.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:17Z
18718,0.143607,3.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:18Z
24742,0.117697,4.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:24Z
25748,0.121795,4.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:25Z
26762,0.125553,4.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:26Z
27765,0.129084,4.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:27Z
28766,0.132376,5.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:28Z
29768,0.135446,5.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:29Z
35785,0.118932,5.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:35Z
36800,0.121738,5.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:36Z
37801,0.124442,6.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:37Z
38802,0.127003,6.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:38Z
39808,0.129421,6.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:39Z
40820,0.131699,6.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:40Z
46826,0.119591,7.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:46Z
47831,0.121761,7.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:47Z
48842,0.123828,7.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:48Z
49850,0.125818,7.750000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:49Z
50865,0.127710,8.000000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:50Z
51871,0.129552,8.250000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:51Z
57887,0.119959,8.500000,AWcAAAJoAAMCAAAEAgAA,2022-04-10T09:47:57Z
