TotalTime(ms),Throughput(kbp),PDR,time
10961,0.020437,1.000000,2022-05-22T19:09:55Z
23635,0.018955,1.000000,2022-05-22T19:10:08Z
36303,0.018511,1.000000,2022-05-22T19:10:20Z
48975,0.018295,1.000000,2022-05-22T19:10:33Z
74481,0.015037,0.833333,2022-05-22T19:10:59Z
87201,0.015413,0.857143,2022-05-22T19:11:11Z
112551,0.013931,0.777778,2022-05-22T19:11:37Z
125000,0.014336,0.800000,2022-05-22T19:11:49Z
137961,0.014613,0.818182,2022-05-22T19:12:02Z
150563,0.014878,0.833333,2022-05-22T19:12:15Z
163234,0.015095,0.846154,2022-05-22T19:12:27Z
175772,0.015293,0.857143,2022-05-22T19:12:40Z
188576,0.015442,0.866667,2022-05-22T19:12:53Z
213920,0.014660,0.823529,2022-05-22T19:13:18Z
226372,0.014843,0.833333,2022-05-22T19:13:31Z
239261,0.014979,0.842105,2022-05-22T19:13:43Z
251720,0.015128,0.850000,2022-05-22T19:13:56Z
264467,0.015246,0.857143,2022-05-22T19:14:09Z
277276,0.015349,0.863636,2022-05-22T19:14:21Z
289971,0.015450,0.869565,2022-05-22T19:14:34Z
302400,0.015556,0.875000,2022-05-22T19:14:47Z
315292,0.015630,0.880000,2022-05-22T19:14:59Z
327961,0.015709,0.884615,2022-05-22T19:15:12Z
340592,0.015784,0.888889,2022-05-22T19:15:25Z
353089,0.015860,0.892857,2022-05-22T19:15:37Z
365840,0.015920,0.896552,2022-05-22T19:15:50Z
378430,0.015982,0.900000,2022-05-22T19:16:03Z
391321,0.016028,0.903226,2022-05-22T19:16:16Z
403777,0.016088,0.906250,2022-05-22T19:16:28Z
416667,0.016128,0.909091,2022-05-22T19:16:41Z
429334,0.016174,0.911765,2022-05-22T19:16:54Z
441789,0.016225,0.914286,2022-05-22T19:17:06Z
454674,0.016258,0.916667,2022-05-22T19:17:19Z
467346,0.016296,0.918919,2022-05-22T19:17:32Z
479803,0.016340,0.921053,2022-05-22T19:17:44Z
492472,0.016375,0.923077,2022-05-22T19:17:57Z
518111,0.015997,0.902439,2022-05-22T19:18:22Z
