TotalTime(ms),Throughput(kbp),PDR,time
15389,0.014556,1.000000,2022-05-31T10:35:22Z
28057,0.015967,1.000000,2022-05-31T10:35:35Z
40731,0.016498,1.000000,2022-05-31T10:35:48Z
53401,0.016779,1.000000,2022-05-31T10:36:00Z
66288,0.016896,1.000000,2022-05-31T10:36:13Z
78955,0.017022,1.000000,2022-05-31T10:36:26Z
116974,0.013405,0.777778,2022-05-31T10:37:04Z
129425,0.013846,0.800000,2022-05-31T10:37:16Z
154985,0.013008,0.750000,2022-05-31T10:37:42Z
218158,0.010268,0.588235,2022-05-31T10:38:45Z
230800,0.010676,0.611111,2022-05-31T10:38:58Z
243679,0.011031,0.631579,2022-05-31T10:39:11Z
256133,0.011369,0.650000,2022-05-31T10:39:23Z
268815,0.011666,0.666667,2022-05-31T10:39:36Z
306816,0.010951,0.625000,2022-05-31T10:40:14Z
344838,0.010393,0.592593,2022-05-31T10:40:52Z
357505,0.010652,0.607143,2022-05-31T10:41:04Z
382894,0.010530,0.600000,2022-05-31T10:41:30Z
408189,0.010427,0.593750,2022-05-31T10:41:55Z
421080,0.010639,0.606061,2022-05-31T10:42:08Z
433751,0.010845,0.617647,2022-05-31T10:42:21Z
446209,0.011044,0.628571,2022-05-31T10:42:33Z
484269,0.010639,0.605263,2022-05-31T10:43:11Z
496905,0.010819,0.615385,2022-05-31T10:43:24Z
522449,0.010719,0.609756,2022-05-31T10:43:49Z
534908,0.010888,0.619048,2022-05-31T10:44:02Z
560248,0.010795,0.613636,2022-05-31T10:44:27Z
598267,0.010484,0.595745,2022-05-31T10:45:05Z
610935,0.010633,0.604167,2022-05-31T10:45:18Z
648949,0.010355,0.588235,2022-05-31T10:45:56Z
661619,0.010495,0.596154,2022-05-31T10:46:08Z
686994,0.010434,0.592593,2022-05-31T10:46:34Z
737651,0.010021,0.568966,2022-05-31T10:47:24Z
750329,0.010150,0.576271,2022-05-31T10:47:37Z
788334,0.009945,0.564516,2022-05-31T10:48:15Z
801005,0.010067,0.571429,2022-05-31T10:48:28Z
839177,0.009876,0.560606,2022-05-31T10:49:06Z
864370,0.009848,0.558824,2022-05-31T10:49:31Z
889706,0.009819,0.557143,2022-05-31T10:49:57Z
915054,0.009792,0.555556,2022-05-31T10:50:22Z
927764,0.009899,0.561644,2022-05-31T10:50:35Z
940388,0.010004,0.567568,2022-05-31T10:50:47Z
953073,0.010106,0.573333,2022-05-31T10:51:00Z
978622,0.010071,0.571429,2022-05-31T10:51:25Z
991163,0.010170,0.576923,2022-05-31T10:51:38Z
1016423,0.010138,0.575000,2022-05-31T10:52:03Z
1041767,0.010106,0.573171,2022-05-31T10:52:29Z
1054437,0.010197,0.578313,2022-05-31T10:52:41Z
1067106,0.010286,0.583333,2022-05-31T10:52:54Z
1105138,0.010134,0.574713,2022-05-31T10:53:32Z
1117792,0.010220,0.579545,2022-05-31T10:53:45Z
1143143,0.010189,0.577778,2022-05-31T10:54:10Z
1193821,0.009945,0.563830,2022-05-31T10:55:01Z
1206495,0.010026,0.568421,2022-05-31T10:55:13Z
1219391,0.010103,0.572917,2022-05-31T10:55:26Z
1244508,0.010079,0.571429,2022-05-31T10:55:51Z
1257388,0.010154,0.575758,2022-05-31T10:56:04Z
1295190,0.010031,0.568627,2022-05-31T10:56:42Z
1320541,0.010008,0.567308,2022-05-31T10:57:07Z
1358551,0.009893,0.560748,2022-05-31T10:57:45Z
1371229,0.009965,0.564815,2022-05-31T10:57:58Z
1396578,0.009944,0.563636,2022-05-31T10:58:23Z
1421908,0.009925,0.562500,2022-05-31T10:58:49Z
1447255,0.009906,0.561404,2022-05-31T10:59:14Z
1472759,0.009886,0.560345,2022-05-31T10:59:40Z
1485487,0.009952,0.564103,2022-05-31T10:59:52Z
1498159,0.010018,0.567797,2022-05-31T11:00:05Z
1510612,0.010083,0.571429,2022-05-31T11:00:17Z
1523582,0.010145,0.575000,2022-05-31T11:00:30Z
1535960,0.010209,0.578512,2022-05-31T11:00:43Z
1548857,0.010268,0.581967,2022-05-31T11:00:56Z
1561305,0.010330,0.585366,2022-05-31T11:01:08Z
1573973,0.010389,0.588710,2022-05-31T11:01:21Z
1624709,0.010202,0.578125,2022-05-31T11:02:12Z
1649999,0.010182,0.576923,2022-05-31T11:02:37Z
1662887,0.010238,0.580153,2022-05-31T11:02:50Z
1675342,0.010295,0.583333,2022-05-31T11:03:02Z
1688232,0.010349,0.586466,2022-05-31T11:03:15Z
1700895,0.010404,0.589552,2022-05-31T11:03:28Z
1713366,0.010459,0.592593,2022-05-31T11:03:40Z
1751394,0.010360,0.586957,2022-05-31T11:04:18Z
1764259,0.010411,0.589928,2022-05-31T11:04:31Z
1776717,0.010464,0.592857,2022-05-31T11:04:44Z
1789559,0.010514,0.595745,2022-05-31T11:04:56Z
1802056,0.010566,0.598592,2022-05-31T11:05:09Z
1814730,0.010615,0.601399,2022-05-31T11:05:22Z
