PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-22T21:35:00Z,13426,0.016684
1, 2022-05-22T21:35:13Z,26099,0.017165
1, 2022-05-22T21:35:25Z,38757,0.017339
1, 2022-05-22T21:35:38Z,51437,0.017419
0.8, 2022-05-22T21:35:51Z,64327,0.013929
0.833333, 2022-05-22T21:36:04Z,77005,0.014545
0.857143, 2022-05-22T21:36:16Z,89664,0.014989
0.875, 2022-05-22T21:36:29Z,102336,0.015322
0.777778, 2022-05-22T21:36:42Z,115009,0.013634
0.8, 2022-05-22T21:36:54Z,127462,0.014059
0.727273, 2022-05-22T21:37:07Z,140353,0.012768
0.666667, 2022-05-22T21:37:20Z,153028,0.01171
0.692308, 2022-05-22T21:37:32Z,165694,0.012167
0.642857, 2022-05-22T21:37:45Z,178364,0.011303
0.666667, 2022-05-22T21:37:58Z,191022,0.011726
0.625, 2022-05-22T21:38:10Z,203709,0.010996
0.647059, 2022-05-22T21:38:23Z,216405,0.011386
0.666667, 2022-05-22T21:38:35Z,228832,0.011747
0.684211, 2022-05-22T21:38:48Z,241717,0.012047
0.7, 2022-05-22T21:39:01Z,254172,0.012338
0.714286, 2022-05-22T21:39:14Z,267063,0.012581
0.727273, 2022-05-22T21:39:26Z,279730,0.012812
0.73913, 2022-05-22T21:39:39Z,292406,0.013023
0.75, 2022-05-22T21:39:52Z,304859,0.013226
0.76, 2022-05-22T21:40:04Z,317750,0.013394
0.769231, 2022-05-22T21:40:17Z,330421,0.013558
0.777778, 2022-05-22T21:40:42Z,355541,0.013231
0.75, 2022-05-22T21:40:55Z,368439,0.012767
0.758621, 2022-05-22T21:41:08Z,380888,0.012938
0.766667, 2022-05-22T21:41:20Z,393778,0.013084
0.774194, 2022-05-22T21:41:33Z,406228,0.013234
0.78125, 2022-05-22T21:41:46Z,419123,0.013361
0.787879, 2022-05-22T21:41:58Z,431791,0.013488
0.794118, 2022-05-22T21:42:11Z,444248,0.013614
0.771429, 2022-05-22T21:42:24Z,457135,0.01323
0.777778, 2022-05-22T21:42:36Z,469807,0.01335
0.783784, 2022-05-22T21:42:49Z,482257,0.01347
0.789474, 2022-05-22T21:43:02Z,494931,0.013578
0.794872, 2022-05-22T21:43:14Z,507822,0.013674
0.775, 2022-05-22T21:43:27Z,520495,0.013341
0.756098, 2022-05-22T21:43:52Z,545832,0.012722
0.761905, 2022-05-22T21:44:05Z,558282,0.012839
0.767442, 2022-05-22T21:44:18Z,571176,0.012942
0.772727, 2022-05-22T21:44:30Z,583854,0.013044
0.777778, 2022-05-22T21:44:43Z,596299,0.013148
0.782609, 2022-05-22T21:44:56Z,608969,0.013242
0.787234, 2022-05-22T21:45:09Z,621859,0.013328
0.791667, 2022-05-22T21:45:21Z,634527,0.013415
0.77551, 2022-05-22T21:45:34Z,647204,0.013152
0.78, 2022-05-22T21:45:46Z,659656,0.013243
0.784314, 2022-05-22T21:45:59Z,672549,0.013322
0.788462, 2022-05-22T21:46:12Z,685001,0.013407
0.792453, 2022-05-22T21:46:24Z,697754,0.013483
0.796296, 2022-05-22T21:46:37Z,710508,0.013556
0.8, 2022-05-22T21:47:02Z,735725,0.013396
0.803571, 2022-05-22T21:47:15Z,748360,0.013469
0.807018, 2022-05-22T21:47:28Z,761028,0.01354
0.810345, 2022-05-22T21:47:41Z,773918,0.013604
0.813559, 2022-05-22T21:47:53Z,786371,0.013673
0.816667, 2022-05-22T21:48:06Z,799040,0.013736
0.819672, 2022-05-22T21:48:19Z,811936,0.013794
0.822581, 2022-05-22T21:48:31Z,824603,0.013854
0.825397, 2022-05-22T21:48:44Z,837275,0.013912
0.828125, 2022-05-22T21:48:57Z,849942,0.013968
0.830769, 2022-05-22T21:49:09Z,862402,0.014026
0.833333, 2022-05-22T21:49:22Z,875254,0.014076
0.835821, 2022-05-22T21:49:34Z,887822,0.014129
0.838235, 2022-05-22T21:49:47Z,900630,0.014177
0.84058, 2022-05-22T21:50:00Z,913081,0.014229
0.842857, 2022-05-22T21:50:13Z,925978,0.014272
0.84507, 2022-05-22T21:50:25Z,938428,0.014322
0.847222, 2022-05-22T21:50:38Z,951114,0.014366
0.849315, 2022-05-22T21:50:51Z,963990,0.014407
0.851351, 2022-05-22T21:51:03Z,976660,0.014449
0.853333, 2022-05-22T21:51:16Z,989111,0.014494
0.855263, 2022-05-22T21:51:29Z,1001999,0.014531
0.857143, 2022-05-22T21:51:41Z,1014465,0.014573
0.858974, 2022-05-22T21:52:06Z,1039799,0.014434
0.860759, 2022-05-22T21:52:19Z,1052467,0.014473
0.8625, 2022-05-22T21:52:32Z,1065149,0.014511
0.864198, 2022-05-22T21:52:45Z,1078029,0.014545
0.865854, 2022-05-22T21:52:57Z,1090583,0.014583
0.86747, 2022-05-22T21:53:10Z,1103157,0.01462
0.869048, 2022-05-22T21:53:23Z,1115858,0.014654
0.870588, 2022-05-22T21:53:35Z,1128718,0.014686
0.872093, 2022-05-22T21:53:48Z,1141165,0.014722
0.873563, 2022-05-22T21:54:01Z,1154063,0.014751
0.875, 2022-05-22T21:54:13Z,1166732,0.014783
0.876404, 2022-05-22T21:54:26Z,1179402,0.014814
0.877778, 2022-05-22T21:54:39Z,1191857,0.014847
0.879121, 2022-05-22T21:54:51Z,1204526,0.014877
0.880435, 2022-05-22T21:55:04Z,1217415,0.014904
0.88172, 2022-05-22T21:55:17Z,1230085,0.014932
0.882979, 2022-05-22T21:55:29Z,1242539,0.014963
0.873684, 2022-05-22T21:55:42Z,1255432,0.014809
0.864583, 2022-05-22T21:55:55Z,1268105,0.014661
0.85567, 2022-05-22T21:56:07Z,1280779,0.014516
0.857143, 2022-05-22T21:56:20Z,1293227,0.01455
0.848485, 2022-05-22T21:56:33Z,1306117,0.014406
0.85, 2022-05-22T21:56:45Z,1318568,0.01444
0.841584, 2022-05-22T21:56:58Z,1331463,0.0143
0.833333, 2022-05-22T21:57:11Z,1344135,0.014165
0.834951, 2022-05-22T21:57:23Z,1356667,0.0142
0.836538, 2022-05-22T21:57:36Z,1369258,0.014233
0.828571, 2022-05-22T21:57:49Z,1382147,0.0141
0.830189, 2022-05-22T21:58:01Z,1394602,0.014134
0.82243, 2022-05-22T21:58:14Z,1407490,0.014005
0.824074, 2022-05-22T21:58:27Z,1419941,0.01404
0.825688, 2022-05-22T21:58:39Z,1432837,0.01407
0.827273, 2022-05-22T21:58:52Z,1445280,0.014104
0.81982, 2022-05-22T21:59:05Z,1458174,0.013979
0.821429, 2022-05-22T21:59:17Z,1470843,0.014011
0.814159, 2022-05-22T21:59:30Z,1483522,0.013891
0.815789, 2022-05-22T21:59:43Z,1495983,0.013925
0.817391, 2022-05-22T22:00:08Z,1521536,0.013839
0.810345, 2022-05-22T22:00:21Z,1534204,0.013724
0.811966, 2022-05-22T22:00:34Z,1546908,0.013756
0.813559, 2022-05-22T22:00:46Z,1559326,0.013791
0.815126, 2022-05-22T22:00:59Z,1572000,0.013822
0.816667, 2022-05-22T22:01:12Z,1584894,0.013851
0.809917, 2022-05-22T22:01:24Z,1597557,0.013741
0.803279, 2022-05-22T22:01:37Z,1610280,0.013632
0.804878, 2022-05-22T22:01:49Z,1622684,0.013666
0.806452, 2022-05-22T22:02:02Z,1635608,0.013695
0.808, 2022-05-22T22:02:15Z,1648031,0.013728
0.801587, 2022-05-22T22:02:28Z,1660920,0.013621
0.80315, 2022-05-22T22:02:40Z,1673378,0.013654
0.796875, 2022-05-22T22:02:53Z,1686260,0.01355
0.79845, 2022-05-22T22:03:06Z,1698938,0.01358
0.8, 2022-05-22T22:03:18Z,1711387,0.013612
0.801527, 2022-05-22T22:03:31Z,1724275,0.013641
0.795455, 2022-05-22T22:03:44Z,1736944,0.013541
0.796992, 2022-05-22T22:03:56Z,1749398,0.013573
0.791045, 2022-05-22T22:04:09Z,1762291,0.013473
0.792593, 2022-05-22T22:04:21Z,1774746,0.013505
0.794118, 2022-05-22T22:04:34Z,1787458,0.013534
0.79562, 2022-05-22T22:04:47Z,1800088,0.013564
