TotalTime(ms),Throughput(kbp),PDR,data,time
14634,0.015307,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:34:56Z
27300,0.016410,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:35:09Z
39970,0.016813,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:35:22Z
65350,0.013711,0.800000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:35:47Z
77986,0.014362,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:36:00Z
116005,0.011586,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:36:38Z
141350,0.011093,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:37:03Z
154024,0.011635,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:37:16Z
230049,0.008763,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:38:32Z
255396,0.008771,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:38:57Z
268067,0.009192,0.523810,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:39:10Z
293413,0.009161,0.521739,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:39:35Z
306080,0.009514,0.541667,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:39:48Z
331419,0.009462,0.538462,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:40:13Z
382116,0.008793,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:41:04Z
407448,0.008796,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:41:29Z
445491,0.008548,0.485714,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:42:07Z
483488,0.008339,0.473684,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:42:45Z
496154,0.008578,0.487179,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:42:58Z
521516,0.008590,0.487805,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:43:23Z
534168,0.008806,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:43:36Z
559517,0.008808,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:44:01Z
572187,0.009004,0.511111,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:44:14Z
597529,0.008997,0.510638,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:44:39Z
610209,0.009177,0.520833,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:44:52Z
648217,0.008985,0.509804,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:45:30Z
686248,0.008813,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:46:08Z
711584,0.008814,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:46:33Z
749594,0.008666,0.491525,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:47:11Z
762264,0.008816,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:47:24Z
787614,0.008817,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:47:49Z
800279,0.008957,0.507937,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:48:02Z
863645,0.008559,0.485294,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:49:05Z
876316,0.008691,0.492754,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:49:18Z
914327,0.008575,0.486111,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:49:56Z
939755,0.008581,0.486486,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:50:21Z
952341,0.008703,0.493333,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:50:34Z
977892,0.008704,0.493506,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:51:00Z
1015710,0.008601,0.487500,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:51:37Z
1053748,0.008503,0.481928,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:52:15Z
1066390,0.008612,0.488095,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:52:28Z
1091822,0.008617,0.488372,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:52:54Z
1104406,0.008721,0.494253,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:53:06Z
1129748,0.008724,0.494382,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:53:31Z
1142424,0.008823,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:53:44Z
1180439,0.008729,0.494624,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:54:22Z
1205806,0.008731,0.494737,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:54:47Z
1218453,0.008824,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:55:00Z
1243798,0.008825,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:55:25Z
1281866,0.008737,0.495050,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:56:04Z
1294550,0.008825,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:56:16Z
1319826,0.008825,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:56:42Z
1357851,0.008743,0.495327,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:57:20Z
1370515,0.008826,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-18T21:57:32Z
