PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-12T13:30:57Z, 12790, 0.017514
1.000000, 2022-06-12T13:31:10Z, 25452, 0.017602
1.000000, 2022-06-12T13:31:23Z, 38133, 0.017623
1.000000, 2022-06-12T13:31:35Z, 50798, 0.017638
0.800000, 2022-06-12T13:31:48Z, 63689, 0.014068
0.833333, 2022-06-12T13:32:01Z, 76144, 0.014709
0.714286, 2022-06-12T13:32:13Z, 89030, 0.012580
0.625000, 2022-06-12T13:32:26Z, 101780, 0.011004
0.555556, 2022-06-12T13:32:39Z, 114374, 0.009792
0.600000, 2022-06-12T13:32:51Z, 126821, 0.010598
0.636364, 2022-06-12T13:33:04Z, 139503, 0.011240
0.583333, 2022-06-12T13:33:17Z, 152390, 0.010289
0.615385, 2022-06-12T13:33:29Z, 165004, 0.010860
0.571429, 2022-06-12T13:33:42Z, 177731, 0.010083
0.533333, 2022-06-12T13:33:55Z, 190405, 0.009412
0.562500, 2022-06-12T13:34:07Z, 202858, 0.009938
0.529412, 2022-06-12T13:34:20Z, 215747, 0.009344
0.555556, 2022-06-12T13:34:33Z, 228199, 0.009816
0.526316, 2022-06-12T13:34:46Z, 241089, 0.009291
0.550000, 2022-06-12T13:34:58Z, 253545, 0.009718
0.523810, 2022-06-12T13:35:11Z, 266433, 0.009248
0.500000, 2022-06-12T13:35:24Z, 279104, 0.008828
0.478261, 2022-06-12T13:35:36Z, 291780, 0.008445
0.500000, 2022-06-12T13:35:49Z, 304240, 0.008835
0.480000, 2022-06-12T13:36:02Z, 317123, 0.008476
0.500000, 2022-06-12T13:36:14Z, 329615, 0.008835
0.481481, 2022-06-12T13:36:27Z, 342466, 0.008503
0.500000, 2022-06-12T13:36:39Z, 354913, 0.008836
0.482759, 2022-06-12T13:36:52Z, 367810, 0.008526
0.500000, 2022-06-12T13:37:05Z, 380262, 0.008836
0.483871, 2022-06-12T13:37:18Z, 393149, 0.008546
0.500000, 2022-06-12T13:37:30Z, 405602, 0.008836
0.484848, 2022-06-12T13:37:43Z, 418499, 0.008564
0.470588, 2022-06-12T13:37:56Z, 431170, 0.008312
0.485714, 2022-06-12T13:38:08Z, 443620, 0.008584
0.472222, 2022-06-12T13:38:21Z, 456510, 0.008342
0.459459, 2022-06-12T13:38:34Z, 469186, 0.008116
0.473684, 2022-06-12T13:38:46Z, 481638, 0.008371
0.487179, 2022-06-12T13:38:59Z, 494307, 0.008610
0.475000, 2022-06-12T13:39:12Z, 507196, 0.008391
0.463415, 2022-06-12T13:39:24Z, 519870, 0.008187
0.476190, 2022-06-12T13:39:37Z, 532321, 0.008416
0.465116, 2022-06-12T13:39:50Z, 545210, 0.008217
0.477273, 2022-06-12T13:40:02Z, 557667, 0.008435
0.466667, 2022-06-12T13:40:15Z, 570574, 0.008244
0.478261, 2022-06-12T13:40:27Z, 583010, 0.008453
0.489362, 2022-06-12T13:40:40Z, 595682, 0.008649
0.500000, 2022-06-12T13:40:53Z, 608354, 0.008837
0.489796, 2022-06-12T13:41:06Z, 621245, 0.008654
0.480000, 2022-06-12T13:41:18Z, 633912, 0.008481
0.490196, 2022-06-12T13:41:31Z, 646369, 0.008664
0.500000, 2022-06-12T13:41:43Z, 659036, 0.008837
0.490566, 2022-06-12T13:41:56Z, 671937, 0.008667
0.500000, 2022-06-12T13:42:09Z, 684383, 0.008837
0.490909, 2022-06-12T13:42:22Z, 697273, 0.008674
0.482143, 2022-06-12T13:42:34Z, 709941, 0.008519
0.473684, 2022-06-12T13:42:47Z, 722622, 0.008370
0.482759, 2022-06-12T13:43:00Z, 735069, 0.008533
0.491525, 2022-06-12T13:43:12Z, 747756, 0.008687
0.500000, 2022-06-12T13:43:25Z, 760413, 0.008837
0.491803, 2022-06-12T13:43:38Z, 773309, 0.008690
0.500000, 2022-06-12T13:43:50Z, 785761, 0.008837
0.507937, 2022-06-12T13:44:03Z, 798427, 0.008978
0.500000, 2022-06-12T13:44:16Z, 811320, 0.008835
0.492308, 2022-06-12T13:44:28Z, 823997, 0.008699
0.484848, 2022-06-12T13:44:41Z, 836663, 0.008567
0.477612, 2022-06-12T13:44:54Z, 849340, 0.008439
0.485294, 2022-06-12T13:45:06Z, 861790, 0.008577
0.478261, 2022-06-12T13:45:19Z, 874683, 0.008451
0.485714, 2022-06-12T13:45:32Z, 887135, 0.008585
0.478873, 2022-06-12T13:45:44Z, 900021, 0.008462
0.486111, 2022-06-12T13:45:57Z, 912480, 0.008592
0.479452, 2022-06-12T13:46:10Z, 925371, 0.008472
0.486486, 2022-06-12T13:46:22Z, 937824, 0.008599
0.493333, 2022-06-12T13:46:35Z, 950518, 0.008719
0.500000, 2022-06-12T13:46:48Z, 963166, 0.008838
0.493506, 2022-06-12T13:47:01Z, 976065, 0.008721
0.487179, 2022-06-12T13:47:13Z, 988726, 0.008609
0.481013, 2022-06-12T13:47:26Z, 1001400, 0.008500
0.487500, 2022-06-12T13:47:38Z, 1013851, 0.008617
0.481481, 2022-06-12T13:47:51Z, 1026743, 0.008508
0.487805, 2022-06-12T13:48:04Z, 1039196, 0.008622
0.493976, 2022-06-12T13:48:16Z, 1051867, 0.008731
0.500000, 2022-06-12T13:48:29Z, 1064542, 0.008838
0.505882, 2022-06-12T13:48:42Z, 1077400, 0.008940
0.511628, 2022-06-12T13:48:54Z, 1089890, 0.009043
0.517241, 2022-06-12T13:49:07Z, 1102553, 0.009142
0.522727, 2022-06-12T13:49:20Z, 1115232, 0.009239
0.516854, 2022-06-12T13:49:33Z, 1128116, 0.009134
0.522222, 2022-06-12T13:49:45Z, 1140570, 0.009230
0.516484, 2022-06-12T13:49:58Z, 1153466, 0.009127
0.521739, 2022-06-12T13:50:10Z, 1165955, 0.009222
0.516129, 2022-06-12T13:50:23Z, 1178810, 0.009121
0.521277, 2022-06-12T13:50:36Z, 1191256, 0.009214
0.526316, 2022-06-12T13:50:48Z, 1203938, 0.009303
0.531250, 2022-06-12T13:51:01Z, 1216608, 0.009390
0.525773, 2022-06-12T13:51:14Z, 1229580, 0.009291
0.530612, 2022-06-12T13:51:26Z, 1241997, 0.009378
0.525253, 2022-06-12T13:51:39Z, 1254838, 0.009282
0.520000, 2022-06-12T13:51:52Z, 1267512, 0.009190
0.514851, 2022-06-12T13:52:05Z, 1280179, 0.009099
0.519608, 2022-06-12T13:52:17Z, 1292638, 0.009184
0.514563, 2022-06-12T13:52:30Z, 1305531, 0.009094
0.519231, 2022-06-12T13:52:42Z, 1317975, 0.009178
0.514286, 2022-06-12T13:52:55Z, 1330871, 0.009089
0.509434, 2022-06-12T13:53:08Z, 1343542, 0.009003
0.514019, 2022-06-12T13:53:20Z, 1355991, 0.009086
0.518519, 2022-06-12T13:53:33Z, 1368668, 0.009165
0.513761, 2022-06-12T13:53:46Z, 1381646, 0.009079
0.518182, 2022-06-12T13:53:58Z, 1394006, 0.009159
0.513514, 2022-06-12T13:54:11Z, 1406898, 0.009075
0.517857, 2022-06-12T13:54:24Z, 1419353, 0.009153
0.513274, 2022-06-12T13:54:36Z, 1432030, 0.009072
0.517544, 2022-06-12T13:54:49Z, 1444697, 0.009148
0.513043, 2022-06-12T13:55:02Z, 1457585, 0.009067
0.517241, 2022-06-12T13:55:14Z, 1470038, 0.009143
0.512821, 2022-06-12T13:55:27Z, 1482933, 0.009063
0.508475, 2022-06-12T13:55:40Z, 1495605, 0.008986
0.512605, 2022-06-12T13:55:52Z, 1508057, 0.009061
0.508333, 2022-06-12T13:56:05Z, 1520953, 0.008984
0.504132, 2022-06-12T13:56:18Z, 1533633, 0.008910
0.500000, 2022-06-12T13:56:31Z, 1546295, 0.008837
0.504065, 2022-06-12T13:56:43Z, 1558745, 0.008910
0.508065, 2022-06-12T13:56:56Z, 1571422, 0.008980
0.504000, 2022-06-12T13:57:09Z, 1584306, 0.008907
0.507937, 2022-06-12T13:57:21Z, 1596757, 0.008978
0.503937, 2022-06-12T13:57:34Z, 1609652, 0.008906
0.507812, 2022-06-12T13:57:47Z, 1622144, 0.008976
0.503876, 2022-06-12T13:57:59Z, 1634995, 0.008905
0.507692, 2022-06-12T13:58:12Z, 1647451, 0.008974
0.503817, 2022-06-12T13:58:25Z, 1660339, 0.008904
0.507576, 2022-06-12T13:58:37Z, 1672792, 0.008972
0.503759, 2022-06-12T13:58:50Z, 1685686, 0.008903
0.500000, 2022-06-12T13:59:03Z, 1698354, 0.008837
0.503704, 2022-06-12T13:59:15Z, 1710806, 0.008903
0.507353, 2022-06-12T13:59:28Z, 1723479, 0.008968
0.503650, 2022-06-12T13:59:41Z, 1736366, 0.008901
0.507246, 2022-06-12T13:59:53Z, 1748827, 0.008966
0.503597, 2022-06-12T14:00:06Z, 1761733, 0.008900
0.507143, 2022-06-12T14:00:19Z, 1774165, 0.008964
0.503546, 2022-06-12T14:00:31Z, 1787057, 0.008900
0.507042, 2022-06-12T14:00:44Z, 1799512, 0.008962
0.521670, 2022-06-12T14:00:57Z, 1812181, 0.009023
