TotalTime(ms),Throughput(kbp),PDR,data,time
15268,0.014671,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:31:11Z
27938,0.016035,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:31:24Z
53278,0.012613,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:31:50Z
78624,0.011396,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:32:15Z
129314,0.008661,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:33:06Z
141976,0.009466,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:33:18Z
154647,0.010139,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:33:31Z
205329,0.008727,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:34:22Z
230682,0.008739,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:34:47Z
256016,0.008749,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:35:12Z
294028,0.008380,0.478261,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:35:50Z
306700,0.008764,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:36:03Z
332054,0.008770,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:36:28Z
357395,0.008775,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:36:54Z
382735,0.008779,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:37:19Z
408074,0.008783,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:37:44Z
433435,0.008786,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:38:10Z
446087,0.009039,0.514286,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:38:22Z
484101,0.008792,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:39:00Z
496779,0.009018,0.512821,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:39:13Z
534792,0.008796,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:39:51Z
560135,0.008798,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-06-15T13:40:16Z
