Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-06-01T13:15:15Z, 13531, 0.016555
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-06-01T13:15:28Z, 26207, 0.017095
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-06-01T13:15:41Z, 38870, 0.017288
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-06-01T13:15:53Z, 51551, 0.017381
QBXq3gAABAABsgROlhZJHbPmpEjmWWsTsuPXdA==,QBXq3gAABAABsgROlhbmHbMipEjmWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsT5uPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWeYTsuPXdA==,0.800000, 2022-06-01T13:16:06Z, 64435, 0.013905
QBXq3gAABQABE/I4jZO9THyiHEKiebips0vGGQ==,QBXq3gAABQABE/I4jZOiTHyFHEKiebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipokvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKneaKps0vGGQ==,0.833333, 2022-06-01T13:16:19Z, 77111, 0.014525
QBXq3gAABgABVMNJJTl9QPpHb75HeSSSBfr7Wg==,QBXq3gAABgABVMNJJTlHQPqKb75HeSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSR/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeUeSBfr7Wg==,0.857143, 2022-06-01T13:16:31Z, 89777, 0.014970
QBXq3gAABwAB5OQ9879HguzD2PHD9KkBAKGMUg==,QBXq3gAABwAB5OQ987/Dguzm2PHD9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkBw6GMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9MMBAKGMUg==,0.875000, 2022-06-01T13:16:44Z, 102454, 0.015304
QBXq3gAACAABtnEGYBSOZlSTzkOTXEJY0/5Czg==,QBXq3gAACAABtnEGYBSTZlRdzkOTXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJYk/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXJNY0/5Czg==,0.888889, 2022-06-01T13:16:57Z, 115043, 0.015577
QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,QBXq3gAACQABPBUfhF7JvgSSmnDo8QXV+MC0MQ==,0.900000, 2022-06-01T13:17:09Z, 127578, 0.015802
