TotalTime(ms),Throughput(kbp),PDR,time
11207,0.019987,1.000000,2022-05-22T13:36:37Z
23870,0.018768,1.000000,2022-05-22T13:36:49Z
36610,0.018356,1.000000,2022-05-22T13:37:02Z
49218,0.018205,1.000000,2022-05-22T13:37:15Z
74554,0.015023,0.833333,2022-05-22T13:37:40Z
87225,0.015408,0.857143,2022-05-22T13:37:53Z
99890,0.015697,0.875000,2022-05-22T13:38:05Z
125237,0.014309,0.800000,2022-05-22T13:38:31Z
150578,0.013388,0.750000,2022-05-22T13:38:56Z
175927,0.012733,0.714286,2022-05-22T13:39:21Z
201488,0.012229,0.687500,2022-05-22T13:39:47Z
214150,0.012552,0.705882,2022-05-22T13:40:00Z
226612,0.012850,0.722222,2022-05-22T13:40:12Z
252002,0.012444,0.700000,2022-05-22T13:40:37Z
264643,0.012696,0.714286,2022-05-22T13:40:50Z
277530,0.012914,0.727273,2022-05-22T13:41:03Z
290189,0.013122,0.739130,2022-05-22T13:41:16Z
302643,0.013323,0.750000,2022-05-22T13:41:28Z
315528,0.013488,0.760000,2022-05-22T13:41:41Z
328206,0.013650,0.769231,2022-05-22T13:41:54Z
340882,0.013799,0.777778,2022-05-22T13:42:06Z
353328,0.013947,0.785714,2022-05-22T13:42:19Z
366001,0.014076,0.793103,2022-05-22T13:42:31Z
378673,0.014197,0.800000,2022-05-22T13:42:44Z
404012,0.013861,0.781250,2022-05-22T13:43:09Z
416754,0.013975,0.787879,2022-05-22T13:43:22Z
442037,0.013682,0.771429,2022-05-22T13:43:47Z
454917,0.013787,0.777778,2022-05-22T13:44:00Z
467370,0.013899,0.783784,2022-05-22T13:44:13Z
480049,0.013999,0.789474,2022-05-22T13:44:26Z
492718,0.014093,0.794872,2022-05-22T13:44:38Z
518273,0.013831,0.780488,2022-05-22T13:45:04Z
530739,0.013928,0.785714,2022-05-22T13:45:16Z
556079,0.013696,0.772727,2022-05-22T13:45:42Z
568964,0.013779,0.777778,2022-05-22T13:45:54Z
581419,0.013870,0.782609,2022-05-22T13:46:07Z
594091,0.013951,0.787234,2022-05-22T13:46:20Z
606763,0.014029,0.791667,2022-05-22T13:46:32Z
644777,0.013549,0.764706,2022-05-22T13:47:10Z
657513,0.013627,0.769231,2022-05-22T13:47:23Z
682798,0.013451,0.759259,2022-05-22T13:47:48Z
708239,0.013284,0.750000,2022-05-22T13:48:14Z
720807,0.013363,0.754386,2022-05-22T13:48:26Z
733479,0.013437,0.758621,2022-05-22T13:48:39Z
746148,0.013509,0.762712,2022-05-22T13:48:52Z
758819,0.013579,0.766667,2022-05-22T13:49:04Z
784171,0.013426,0.758065,2022-05-22T13:49:30Z
796839,0.013493,0.761905,2022-05-22T13:49:42Z
860196,0.012760,0.720588,2022-05-22T13:50:46Z
872868,0.012831,0.724638,2022-05-22T13:50:58Z
885538,0.012901,0.728571,2022-05-22T13:51:11Z
898298,0.012967,0.732394,2022-05-22T13:51:24Z
910957,0.013032,0.736111,2022-05-22T13:51:36Z
923775,0.013094,0.739726,2022-05-22T13:51:49Z
936254,0.013159,0.743243,2022-05-22T13:52:02Z
948897,0.013220,0.746667,2022-05-22T13:52:14Z
961789,0.013275,0.750000,2022-05-22T13:52:27Z
974465,0.013332,0.753247,2022-05-22T13:52:40Z
999805,0.013219,0.746835,2022-05-22T13:53:05Z
1012265,0.013277,0.750000,2022-05-22T13:53:18Z
1025148,0.013329,0.753086,2022-05-22T13:53:31Z
1037600,0.013385,0.756098,2022-05-22T13:53:43Z
1050281,0.013436,0.759036,2022-05-22T13:53:56Z
1062947,0.013487,0.761905,2022-05-22T13:54:08Z
1075616,0.013536,0.764706,2022-05-22T13:54:21Z
1088533,0.013582,0.767442,2022-05-22T13:54:34Z
1100963,0.013632,0.770115,2022-05-22T13:54:46Z
1113631,0.013678,0.772727,2022-05-22T13:54:59Z
1138977,0.013570,0.766667,2022-05-22T13:55:24Z
1189674,0.013180,0.744681,2022-05-22T13:56:15Z
1202340,0.013228,0.747368,2022-05-22T13:56:28Z
1215007,0.013274,0.750000,2022-05-22T13:56:40Z
1240349,0.013183,0.744898,2022-05-22T13:57:06Z
1253244,0.013226,0.747475,2022-05-22T13:57:19Z
1265936,0.013271,0.750000,2022-05-22T13:57:31Z
1278583,0.013315,0.752475,2022-05-22T13:57:44Z
1291044,0.013360,0.754902,2022-05-22T13:57:57Z
1303927,0.013400,0.757282,2022-05-22T13:58:09Z
1316467,0.013442,0.759615,2022-05-22T13:58:22Z
1354394,0.013231,0.747664,2022-05-22T13:59:00Z
1367070,0.013272,0.750000,2022-05-22T13:59:13Z
1379963,0.013311,0.752294,2022-05-22T13:59:25Z
1392419,0.013352,0.754545,2022-05-22T13:59:38Z
1405090,0.013391,0.756757,2022-05-22T13:59:51Z
1417755,0.013430,0.758929,2022-05-22T14:00:03Z
1430647,0.013465,0.761062,2022-05-22T14:00:16Z
1443097,0.013504,0.763158,2022-05-22T14:00:29Z
1455986,0.013539,0.765217,2022-05-22T14:00:41Z
1481334,0.013458,0.760684,2022-05-22T14:01:07Z
1494003,0.013494,0.762712,2022-05-22T14:01:19Z
1506461,0.013531,0.764706,2022-05-22T14:01:32Z
1544623,0.013342,0.754098,2022-05-22T14:02:10Z
1557147,0.013378,0.756098,2022-05-22T14:02:23Z
1569818,0.013413,0.758065,2022-05-22T14:02:35Z
1620507,0.013132,0.742188,2022-05-22T14:03:26Z
1633392,0.013165,0.744186,2022-05-22T14:03:39Z
