TotalTime(ms),Throughput(kbp),PDR,time
3532,0.063420,1.000000,2023-05-04T10:49:03Z
4569,0.049025,1.000000,2023-05-04T10:49:04Z
5549,0.040365,1.000000,2023-05-04T10:49:05Z
6556,0.034165,1.000000,2023-05-04T10:49:06Z
7567,0.029602,1.000000,2023-05-04T10:49:07Z
8577,0.026117,1.000000,2023-05-04T10:49:08Z
9576,0.023392,1.000000,2023-05-04T10:49:09Z
10615,0.021103,1.000000,2023-05-04T10:49:10Z
11609,0.019295,1.000000,2023-05-04T10:49:11Z
12611,0.017763,1.000000,2023-05-04T10:49:12Z
13615,0.016452,1.000000,2023-05-04T10:49:13Z
14629,0.015312,1.000000,2023-05-04T10:49:14Z
15634,0.028656,1.000000,2023-05-04T10:49:15Z
16659,0.026893,1.000000,2023-05-04T10:49:16Z
17654,0.025377,1.000000,2023-05-04T10:49:17Z
18695,0.023964,1.000000,2023-05-04T10:49:18Z
19680,0.022764,1.000000,2023-05-04T10:49:19Z
20689,0.021654,1.000000,2023-05-04T10:49:20Z
21691,0.020653,1.000000,2023-05-04T10:49:21Z
22727,0.019712,1.000000,2023-05-04T10:49:22Z
23726,0.018882,1.000000,2023-05-04T10:49:23Z
24742,0.018107,1.000000,2023-05-04T10:49:24Z
25720,0.017418,1.000000,2023-05-04T10:49:25Z
26733,0.016759,1.000000,2023-05-04T10:49:26Z
27751,0.024216,1.000000,2023-05-04T10:49:27Z
28753,0.023372,1.000000,2023-05-04T10:49:28Z
29759,0.022581,1.000000,2023-05-04T10:49:29Z
30751,0.021853,1.000000,2023-05-04T10:49:30Z
31773,0.021150,1.000000,2023-05-04T10:49:31Z
32774,0.020504,1.000000,2023-05-04T10:49:32Z
33753,0.019909,1.000000,2023-05-04T10:49:33Z
34776,0.019323,1.000000,2023-05-04T10:49:34Z
35763,0.018790,1.000000,2023-05-04T10:49:35Z
36764,0.018279,1.000000,2023-05-04T10:49:36Z
37773,0.017790,1.000000,2023-05-04T10:49:37Z
38796,0.017322,1.000000,2023-05-04T10:49:38Z
39798,0.022514,1.000000,2023-05-04T10:49:39Z
40842,0.021938,1.000000,2023-05-04T10:49:40Z
41823,0.021423,1.000000,2023-05-04T10:49:41Z
42834,0.020918,1.000000,2023-05-04T10:49:42Z
43832,0.020442,1.000000,2023-05-04T10:49:43Z
44839,0.019983,1.000000,2023-05-04T10:49:44Z
45846,0.019544,1.000000,2023-05-04T10:49:45Z
46905,0.019103,1.000000,2023-05-04T10:49:46Z
47852,0.018724,1.000000,2023-05-04T10:49:47Z
48872,0.018334,1.000000,2023-05-04T10:49:48Z
49894,0.017958,1.000000,2023-05-04T10:49:49Z
50895,0.017605,1.000000,2023-05-04T10:49:50Z
51901,0.021579,1.000000,2023-05-04T10:49:51Z
52934,0.021158,1.000000,2023-05-04T10:49:52Z
53932,0.020767,1.000000,2023-05-04T10:49:53Z
54951,0.020382,1.000000,2023-05-04T10:49:54Z
55948,0.020018,1.000000,2023-05-04T10:49:55Z
56938,0.019670,1.000000,2023-05-04T10:49:56Z
57975,0.019319,1.000000,2023-05-04T10:49:57Z
58975,0.018991,1.000000,2023-05-04T10:49:58Z
59976,0.018674,1.000000,2023-05-04T10:49:59Z
60977,0.018368,1.000000,2023-05-04T10:50:00Z
61978,0.018071,1.000000,2023-05-04T10:50:01Z
62987,0.017782,1.000000,2023-05-04T10:50:02Z
64005,0.020998,1.000000,2023-05-04T10:50:03Z
65012,0.020673,1.000000,2023-05-04T10:50:04Z
66019,0.020358,1.000000,2023-05-04T10:50:05Z
67023,0.020053,1.000000,2023-05-04T10:50:06Z
68146,0.019722,1.000000,2023-05-04T10:50:07Z
69039,0.019467,1.000000,2023-05-04T10:50:08Z
70050,0.019186,1.000000,2023-05-04T10:50:09Z
71069,0.018911,1.000000,2023-05-04T10:50:10Z
72062,0.018651,1.000000,2023-05-04T10:50:11Z
73090,0.018388,1.000000,2023-05-04T10:50:12Z
74068,0.018145,1.000000,2023-05-04T10:50:13Z
75077,0.017902,1.000000,2023-05-04T10:50:14Z
76101,0.020604,1.000000,2023-05-04T10:50:15Z
77093,0.020339,1.000000,2023-05-04T10:50:16Z
78094,0.020078,1.000000,2023-05-04T10:50:17Z
79129,0.019816,1.000000,2023-05-04T10:50:18Z
80131,0.019568,1.000000,2023-05-04T10:50:19Z
81139,0.019325,1.000000,2023-05-04T10:50:20Z
82134,0.019091,1.000000,2023-05-04T10:50:21Z
83138,0.018860,1.000000,2023-05-04T10:50:22Z
84139,0.018636,1.000000,2023-05-04T10:50:23Z
85175,0.018409,1.000000,2023-05-04T10:50:24Z
86164,0.018198,1.000000,2023-05-04T10:50:25Z
87184,0.017985,1.000000,2023-05-04T10:50:26Z
88182,0.020322,1.000000,2023-05-04T10:50:27Z
89211,0.020087,1.000000,2023-05-04T10:50:28Z
90180,0.019871,1.000000,2023-05-04T10:50:29Z
91188,0.019652,1.000000,2023-05-04T10:50:30Z
92197,0.019437,1.000000,2023-05-04T10:50:31Z
93204,0.019227,1.000000,2023-05-04T10:50:32Z
94218,0.019020,1.000000,2023-05-04T10:50:33Z
95218,0.018820,1.000000,2023-05-04T10:50:34Z
96460,0.018578,1.000000,2023-05-04T10:50:36Z
97307,0.018416,1.000000,2023-05-04T10:50:36Z
98255,0.018238,1.000000,2023-05-04T10:50:37Z
99257,0.018054,1.000000,2023-05-04T10:50:38Z
100268,0.020106,1.000000,2023-05-04T10:50:39Z
101300,0.019901,1.000000,2023-05-04T10:50:40Z
102298,0.019707,1.000000,2023-05-04T10:50:41Z
103302,0.019516,1.000000,2023-05-04T10:50:42Z
104313,0.019327,1.000000,2023-05-04T10:50:43Z
105321,0.019141,1.000000,2023-05-04T10:50:44Z
106544,0.018922,1.000000,2023-05-04T10:50:46Z
107351,0.018780,1.000000,2023-05-04T10:50:46Z
108342,0.018608,1.000000,2023-05-04T10:50:47Z
