TotalTime(ms),Throughput(kbp),PDR,time
8447,0.026520,1.000000,2023-05-02T14:26:07Z
9464,0.023668,1.000000,2023-05-02T14:26:08Z
10460,0.021415,1.000000,2023-05-02T14:26:09Z
11472,0.019526,1.000000,2023-05-02T14:26:10Z
12491,0.017933,1.000000,2023-05-02T14:26:11Z
13489,0.016606,1.000000,2023-05-02T14:26:12Z
14490,0.015459,1.000000,2023-05-02T14:26:13Z
15501,0.014451,1.000000,2023-05-02T14:26:14Z
16513,0.013565,1.000000,2023-05-02T14:26:15Z
17525,0.012782,1.000000,2023-05-02T14:26:16Z
18533,0.012087,1.000000,2023-05-02T14:26:17Z
19539,0.011465,1.000000,2023-05-02T14:26:18Z
20548,0.021803,1.000000,2023-05-02T14:26:19Z
21561,0.020779,1.000000,2023-05-02T14:26:20Z
22564,0.019855,1.000000,2023-05-02T14:26:21Z
23570,0.019007,1.000000,2023-05-02T14:26:22Z
24579,0.018227,1.000000,2023-05-02T14:26:23Z
25577,0.017515,1.000000,2023-05-02T14:26:24Z
26587,0.016850,1.000000,2023-05-02T14:26:25Z
27589,0.016238,1.000000,2023-05-02T14:26:26Z
28601,0.015664,1.000000,2023-05-02T14:26:27Z
29602,0.015134,1.000000,2023-05-02T14:26:28Z
30605,0.014638,1.000000,2023-05-02T14:26:29Z
31622,0.014167,1.000000,2023-05-02T14:26:30Z
32634,0.020592,1.000000,2023-05-02T14:26:31Z
33646,0.019973,1.000000,2023-05-02T14:26:32Z
34649,0.019394,1.000000,2023-05-02T14:26:33Z
35654,0.018848,1.000000,2023-05-02T14:26:34Z
36670,0.018326,1.000000,2023-05-02T14:26:35Z
37678,0.017835,1.000000,2023-05-02T14:26:36Z
38685,0.017371,1.000000,2023-05-02T14:26:37Z
39697,0.016928,1.000000,2023-05-02T14:26:38Z
40708,0.016508,1.000000,2023-05-02T14:26:39Z
41717,0.016109,1.000000,2023-05-02T14:26:40Z
42722,0.015730,1.000000,2023-05-02T14:26:41Z
43729,0.015367,1.000000,2023-05-02T14:26:42Z
44729,0.020032,1.000000,2023-05-02T14:26:43Z
45740,0.019589,1.000000,2023-05-02T14:26:44Z
46752,0.019165,1.000000,2023-05-02T14:26:45Z
47752,0.018764,1.000000,2023-05-02T14:26:46Z
48758,0.018377,1.000000,2023-05-02T14:26:47Z
49765,0.018004,1.000000,2023-05-02T14:26:48Z
50780,0.017645,1.000000,2023-05-02T14:26:49Z
51785,0.017302,1.000000,2023-05-02T14:26:50Z
52797,0.016971,1.000000,2023-05-02T14:26:51Z
53810,0.016651,1.000000,2023-05-02T14:26:52Z
54826,0.016343,1.000000,2023-05-02T14:26:53Z
55840,0.016046,1.000000,2023-05-02T14:26:54Z
56841,0.019704,1.250000,2023-05-02T14:26:55Z
57838,0.019364,1.250000,2023-05-02T14:26:56Z
58852,0.019031,1.250000,2023-05-02T14:26:57Z
59860,0.018710,1.250000,2023-05-02T14:26:58Z
60876,0.018398,1.250000,2023-05-02T14:26:59Z
61884,0.018098,1.250000,2023-05-02T14:27:00Z
62896,0.017807,1.250000,2023-05-02T14:27:01Z
63898,0.017528,1.250000,2023-05-02T14:27:02Z
64910,0.017255,1.250000,2023-05-02T14:27:03Z
65911,0.016993,1.250000,2023-05-02T14:27:04Z
66916,0.016737,1.250000,2023-05-02T14:27:05Z
67929,0.016488,1.250000,2023-05-02T14:27:06Z
68931,0.019498,1.500000,2023-05-02T14:27:07Z
69935,0.019218,1.500000,2023-05-02T14:27:08Z
70947,0.018944,1.500000,2023-05-02T14:27:09Z
71962,0.018677,1.500000,2023-05-02T14:27:10Z
72976,0.018417,1.500000,2023-05-02T14:27:11Z
73976,0.018168,1.500000,2023-05-02T14:27:12Z
74980,0.017925,1.500000,2023-05-02T14:27:13Z
75980,0.017689,1.500000,2023-05-02T14:27:14Z
76985,0.017458,1.500000,2023-05-02T14:27:15Z
77990,0.017233,1.500000,2023-05-02T14:27:16Z
79000,0.017013,1.500000,2023-05-02T14:27:17Z
80014,0.016797,1.500000,2023-05-02T14:27:18Z
81026,0.019352,1.750000,2023-05-02T14:27:19Z
82050,0.019110,1.750000,2023-05-02T14:27:20Z
83041,0.018882,1.750000,2023-05-02T14:27:21Z
84050,0.018655,1.750000,2023-05-02T14:27:22Z
85061,0.018434,1.750000,2023-05-02T14:27:23Z
86073,0.018217,1.750000,2023-05-02T14:27:24Z
87085,0.018005,1.750000,2023-05-02T14:27:25Z
88098,0.017798,1.750000,2023-05-02T14:27:26Z
89107,0.017597,1.750000,2023-05-02T14:27:27Z
90122,0.017399,1.750000,2023-05-02T14:27:28Z
91128,0.017207,1.750000,2023-05-02T14:27:29Z
92131,0.017019,1.750000,2023-05-02T14:27:30Z
93150,0.019238,2.000000,2023-05-02T14:27:31Z
94148,0.019034,2.000000,2023-05-02T14:27:32Z
95161,0.018831,2.000000,2023-05-02T14:27:33Z
96191,0.018630,2.000000,2023-05-02T14:27:34Z
97179,0.018440,2.000000,2023-05-02T14:27:35Z
98204,0.018248,2.000000,2023-05-02T14:27:36Z
99193,0.018066,2.000000,2023-05-02T14:27:37Z
100200,0.017884,2.000000,2023-05-02T14:27:38Z
101213,0.017705,2.000000,2023-05-02T14:27:39Z
102221,0.017531,2.000000,2023-05-02T14:27:40Z
103230,0.017359,2.000000,2023-05-02T14:27:41Z
104244,0.017190,2.000000,2023-05-02T14:27:42Z
105252,0.019154,2.250000,2023-05-02T14:27:43Z
106264,0.018972,2.250000,2023-05-02T14:27:44Z
107274,0.018793,2.250000,2023-05-02T14:27:45Z
