TotalTime(ms),Throughput(kbp),PDR,time
2880,0.077790,1.000000,2023-05-10T20:07:57Z
3541,0.063265,1.000000,2023-05-10T20:07:58Z
4550,0.049236,1.000000,2023-05-10T20:07:59Z
5558,0.040303,1.000000,2023-05-10T20:08:00Z
6562,0.034139,1.000000,2023-05-10T20:08:01Z
7561,0.029627,1.000000,2023-05-10T20:08:02Z
8578,0.026114,1.000000,2023-05-10T20:08:03Z
9582,0.023376,1.000000,2023-05-10T20:08:04Z
10588,0.021156,1.000000,2023-05-10T20:08:05Z
11596,0.019316,1.000000,2023-05-10T20:08:06Z
12615,0.017757,1.000000,2023-05-10T20:08:07Z
13662,0.016396,1.000000,2023-05-10T20:08:08Z
14657,0.030565,1.000000,2023-05-10T20:08:09Z
15644,0.028638,1.000000,2023-05-10T20:08:10Z
16657,0.026896,1.000000,2023-05-10T20:08:11Z
17665,0.025361,1.000000,2023-05-10T20:08:12Z
18670,0.023995,1.000000,2023-05-10T20:08:13Z
19681,0.022763,1.000000,2023-05-10T20:08:14Z
20682,0.021661,1.000000,2023-05-10T20:08:15Z
21685,0.020659,1.000000,2023-05-10T20:08:16Z
22694,0.019741,1.000000,2023-05-10T20:08:17Z
23702,0.018901,1.000000,2023-05-10T20:08:18Z
24704,0.018135,1.000000,2023-05-10T20:08:19Z
25715,0.017422,1.000000,2023-05-10T20:08:20Z
26729,0.025141,1.000000,2023-05-10T20:08:21Z
27727,0.024236,1.000000,2023-05-10T20:08:22Z
28740,0.023382,1.000000,2023-05-10T20:08:23Z
29743,0.022593,1.000000,2023-05-10T20:08:24Z
30751,0.021853,1.000000,2023-05-10T20:08:25Z
31761,0.021158,1.000000,2023-05-10T20:08:26Z
32786,0.020496,1.000000,2023-05-10T20:08:27Z
33774,0.019897,1.000000,2023-05-10T20:08:28Z
34783,0.019320,1.000000,2023-05-10T20:08:29Z
35789,0.018777,1.000000,2023-05-10T20:08:30Z
36796,0.018263,1.000000,2023-05-10T20:08:31Z
37812,0.017772,1.000000,2023-05-10T20:08:32Z
38818,0.023082,1.000000,2023-05-10T20:08:33Z
39826,0.022498,1.000000,2023-05-10T20:08:34Z
40843,0.021938,1.000000,2023-05-10T20:08:35Z
41854,0.021408,1.000000,2023-05-10T20:08:36Z
42858,0.020906,1.000000,2023-05-10T20:08:37Z
43863,0.020427,1.000000,2023-05-10T20:08:38Z
44877,0.019966,1.000000,2023-05-10T20:08:39Z
45887,0.019526,1.000000,2023-05-10T20:08:40Z
46891,0.019108,1.000000,2023-05-10T20:08:41Z
47892,0.018709,1.000000,2023-05-10T20:08:42Z
48900,0.018323,1.000000,2023-05-10T20:08:43Z
49904,0.017954,1.000000,2023-05-10T20:08:44Z
50904,0.022002,1.000000,2023-05-10T20:08:45Z
51915,0.021574,1.000000,2023-05-10T20:08:46Z
52935,0.021158,1.000000,2023-05-10T20:08:47Z
53942,0.020763,1.000000,2023-05-10T20:08:48Z
54954,0.020381,1.000000,2023-05-10T20:08:49Z
55956,0.020016,1.000000,2023-05-10T20:08:50Z
56963,0.019662,1.000000,2023-05-10T20:08:51Z
57974,0.019319,1.000000,2023-05-10T20:08:52Z
58989,0.018987,1.000000,2023-05-10T20:08:53Z
59995,0.018668,1.000000,2023-05-10T20:08:54Z
61008,0.018358,1.000000,2023-05-10T20:08:55Z
62026,0.018057,1.000000,2023-05-10T20:08:56Z
63020,0.021327,1.000000,2023-05-10T20:08:57Z
64037,0.020988,1.000000,2023-05-10T20:08:58Z
65045,0.020663,1.000000,2023-05-10T20:08:59Z
66046,0.020350,1.000000,2023-05-10T20:09:00Z
67138,0.020018,1.000000,2023-05-10T20:09:01Z
68065,0.019746,1.000000,2023-05-10T20:09:02Z
69068,0.019459,1.000000,2023-05-10T20:09:03Z
70084,0.019177,1.000000,2023-05-10T20:09:04Z
71094,0.018905,1.000000,2023-05-10T20:09:05Z
72105,0.018639,1.000000,2023-05-10T20:09:06Z
73112,0.018383,1.000000,2023-05-10T20:09:07Z
74112,0.018135,1.000000,2023-05-10T20:09:08Z
75230,0.020843,1.000000,2023-05-10T20:09:09Z
76228,0.020570,1.000000,2023-05-10T20:09:10Z
77187,0.020314,1.000000,2023-05-10T20:09:11Z
78149,0.020064,1.000000,2023-05-10T20:09:12Z
79154,0.019809,1.000000,2023-05-10T20:09:13Z
80171,0.019558,1.000000,2023-05-10T20:09:14Z
81180,0.019315,1.000000,2023-05-10T20:09:15Z
82189,0.019078,1.000000,2023-05-10T20:09:16Z
83198,0.018847,1.000000,2023-05-10T20:09:17Z
84209,0.018620,1.000000,2023-05-10T20:09:18Z
85203,0.018403,1.000000,2023-05-10T20:09:19Z
86209,0.018188,1.000000,2023-05-10T20:09:20Z
87222,0.020545,1.000000,2023-05-10T20:09:21Z
88234,0.020310,1.000000,2023-05-10T20:09:22Z
89242,0.020080,1.000000,2023-05-10T20:09:23Z
90267,0.019852,1.000000,2023-05-10T20:09:24Z
91255,0.019637,1.000000,2023-05-10T20:09:25Z
92265,0.019422,1.000000,2023-05-10T20:09:26Z
93271,0.019213,1.000000,2023-05-10T20:09:27Z
94280,0.019007,1.000000,2023-05-10T20:09:28Z
95284,0.018807,1.000000,2023-05-10T20:09:29Z
96290,0.018610,1.000000,2023-05-10T20:09:30Z
97307,0.018416,1.000000,2023-05-10T20:09:31Z
98308,0.018229,1.000000,2023-05-10T20:09:32Z
99322,0.020298,1.000000,2023-05-10T20:09:33Z
100336,0.020092,1.000000,2023-05-10T20:09:34Z
101351,0.019891,1.000000,2023-05-10T20:09:35Z
102361,0.019695,1.000000,2023-05-10T20:09:36Z
103370,0.019503,1.000000,2023-05-10T20:09:37Z
104385,0.019313,1.000000,2023-05-10T20:09:39Z
105399,0.019127,1.000000,2023-05-10T20:09:40Z
106444,0.018940,1.000000,2023-05-10T20:09:41Z
107419,0.018768,1.000000,2023-05-10T20:09:42Z
108642,0.018556,1.000000,2023-05-10T20:09:43Z
109438,0.018421,1.000000,2023-05-10T20:09:44Z
110440,0.018254,1.000000,2023-05-10T20:09:45Z
123534,0.018133,0.909091,2023-05-10T20:09:58Z
124545,0.017985,0.909091,2023-05-10T20:09:59Z
125553,0.017841,0.909091,2023-05-10T20:10:00Z
126559,0.017699,0.909091,2023-05-10T20:10:01Z
127575,0.017558,0.909091,2023-05-10T20:10:02Z
128577,0.017421,0.909091,2023-05-10T20:10:03Z
129586,0.017286,0.909091,2023-05-10T20:10:04Z
130598,0.017152,0.909091,2023-05-10T20:10:05Z
131600,0.017021,0.909091,2023-05-10T20:10:06Z
132614,0.016891,0.909091,2023-05-10T20:10:07Z
133622,0.016764,0.909091,2023-05-10T20:10:08Z
134631,0.016638,0.909091,2023-05-10T20:10:09Z
135678,0.018161,0.916667,2023-05-10T20:10:10Z
136903,0.017998,0.916667,2023-05-10T20:10:11Z
137671,0.017898,0.916667,2023-05-10T20:10:12Z
138654,0.017771,0.916667,2023-05-10T20:10:13Z
139654,0.017644,0.916667,2023-05-10T20:10:14Z
140681,0.017515,0.916667,2023-05-10T20:10:15Z
141689,0.017390,0.916667,2023-05-10T20:10:16Z
142725,0.017264,0.916667,2023-05-10T20:10:17Z
143680,0.017149,0.916667,2023-05-10T20:10:18Z
144702,0.017028,0.916667,2023-05-10T20:10:19Z
145707,0.016911,0.916667,2023-05-10T20:10:20Z
146742,0.016791,0.916667,2023-05-10T20:10:21Z
171921,0.015635,0.800000,2023-05-10T20:10:46Z
172924,0.015544,0.800000,2023-05-10T20:10:47Z
173947,0.015453,0.800000,2023-05-10T20:10:48Z
174941,0.015365,0.800000,2023-05-10T20:10:49Z
