TotalTime(ms),Throughput(kbp),PDR,time
5045,0.044397,1.000000,2023-05-02T12:41:30Z
6056,0.036988,1.000000,2023-05-02T12:41:31Z
7067,0.031697,1.000000,2023-05-02T12:41:32Z
8070,0.027758,1.000000,2023-05-02T12:41:33Z
9076,0.024681,1.000000,2023-05-02T12:41:34Z
10076,0.022231,1.000000,2023-05-02T12:41:35Z
11081,0.020215,1.000000,2023-05-02T12:41:36Z
12092,0.018524,1.000000,2023-05-02T12:41:37Z
13097,0.017103,1.000000,2023-05-02T12:41:38Z
14106,0.015880,1.000000,2023-05-02T12:41:39Z
15107,0.014828,1.000000,2023-05-02T12:41:40Z
16110,0.013904,1.000000,2023-05-02T12:41:41Z
17118,0.026171,1.000000,2023-05-02T12:41:42Z
18120,0.024724,1.000000,2023-05-02T12:41:43Z
19126,0.023423,1.000000,2023-05-02T12:41:44Z
20138,0.022247,1.000000,2023-05-02T12:41:45Z
21164,0.021168,1.000000,2023-05-02T12:41:46Z
22162,0.020214,1.000000,2023-05-02T12:41:47Z
23165,0.019339,1.000000,2023-05-02T12:41:48Z
24179,0.018529,1.000000,2023-05-02T12:41:49Z
25177,0.017794,1.000000,2023-05-02T12:41:50Z
26264,0.017058,1.000000,2023-05-02T12:41:51Z
27193,0.016475,1.000000,2023-05-02T12:41:52Z
28197,0.015888,1.000000,2023-05-02T12:41:53Z
29200,0.023014,1.000000,2023-05-02T12:41:54Z
30212,0.022243,1.000000,2023-05-02T12:41:55Z
31227,0.021520,1.000000,2023-05-02T12:41:56Z
32234,0.020848,1.000000,2023-05-02T12:41:57Z
33238,0.020218,1.000000,2023-05-02T12:41:58Z
34249,0.019621,1.000000,2023-05-02T12:41:59Z
35260,0.019058,1.000000,2023-05-02T12:42:00Z
36267,0.018529,1.000000,2023-05-02T12:42:01Z
37282,0.018025,1.000000,2023-05-02T12:42:02Z
38297,0.017547,1.000000,2023-05-02T12:42:03Z
39298,0.017100,1.000000,2023-05-02T12:42:04Z
40316,0.016668,1.000000,2023-05-02T12:42:05Z
41321,0.021684,1.000000,2023-05-02T12:42:06Z
42336,0.021164,1.000000,2023-05-02T12:42:07Z
43344,0.020672,1.000000,2023-05-02T12:42:08Z
44345,0.020205,1.000000,2023-05-02T12:42:09Z
45351,0.019757,1.000000,2023-05-02T12:42:10Z
46364,0.019325,1.000000,2023-05-02T12:42:11Z
47375,0.018913,1.000000,2023-05-02T12:42:12Z
48378,0.018521,1.000000,2023-05-02T12:42:13Z
49382,0.018144,1.000000,2023-05-02T12:42:14Z
50388,0.017782,1.000000,2023-05-02T12:42:15Z
51401,0.017432,1.000000,2023-05-02T12:42:16Z
52407,0.017097,1.000000,2023-05-02T12:42:17Z
53413,0.020968,1.000000,2023-05-02T12:42:18Z
54417,0.020582,1.000000,2023-05-02T12:42:19Z
55432,0.020205,1.000000,2023-05-02T12:42:20Z
56433,0.019847,1.000000,2023-05-02T12:42:21Z
57436,0.019500,1.000000,2023-05-02T12:42:22Z
58447,0.019163,1.000000,2023-05-02T12:42:23Z
59460,0.018836,1.000000,2023-05-02T12:42:24Z
60469,0.018522,1.000000,2023-05-02T12:42:25Z
61470,0.018220,1.000000,2023-05-02T12:42:26Z
62488,0.017923,1.000000,2023-05-02T12:42:27Z
63492,0.017640,1.000000,2023-05-02T12:42:28Z
64505,0.017363,1.000000,2023-05-02T12:42:29Z
65520,0.020513,1.000000,2023-05-02T12:42:30Z
66529,0.020202,1.000000,2023-05-02T12:42:31Z
67532,0.019902,1.000000,2023-05-02T12:42:32Z
68540,0.019609,1.000000,2023-05-02T12:42:33Z
69542,0.019326,1.000000,2023-05-02T12:42:34Z
70542,0.019052,1.000000,2023-05-02T12:42:35Z
71559,0.018782,1.000000,2023-05-02T12:42:36Z
72562,0.018522,1.000000,2023-05-02T12:42:37Z
73567,0.018269,1.000000,2023-05-02T12:42:38Z
74580,0.018021,1.000000,2023-05-02T12:42:39Z
