TotalTime(ms),Throughput(kbp),PDR,time
4893,0.045781,1.000000,2023-05-11T09:27:50Z
6064,0.036938,1.000000,2023-05-11T09:27:51Z
6790,0.032989,1.000000,2023-05-11T09:27:52Z
7766,0.028843,1.000000,2023-05-11T09:27:53Z
8804,0.025443,1.000000,2023-05-11T09:27:54Z
9805,0.022845,1.000000,2023-05-11T09:27:55Z
10816,0.020711,1.000000,2023-05-11T09:27:56Z
11805,0.018974,1.000000,2023-05-11T09:27:57Z
14815,0.030239,1.000000,2023-05-11T09:28:00Z
15828,0.028305,1.000000,2023-05-11T09:28:01Z
16852,0.026584,1.000000,2023-05-11T09:28:02Z
17831,0.025125,1.000000,2023-05-11T09:28:03Z
18936,0.023658,1.000000,2023-05-11T09:28:04Z
19858,0.022561,1.000000,2023-05-11T09:28:05Z
20968,0.021365,1.000000,2023-05-11T09:28:06Z
21867,0.020487,1.000000,2023-05-11T09:28:07Z
24881,0.027008,1.000000,2023-05-11T09:28:10Z
25891,0.025955,1.000000,2023-05-11T09:28:11Z
26919,0.024964,1.000000,2023-05-11T09:28:12Z
27929,0.024061,1.000000,2023-05-11T09:28:13Z
28932,0.023227,1.000000,2023-05-11T09:28:14Z
29959,0.022430,1.000000,2023-05-11T09:28:15Z
30958,0.021707,1.000000,2023-05-11T09:28:16Z
31959,0.021027,1.000000,2023-05-11T09:28:17Z
34976,0.025618,1.000000,2023-05-11T09:28:20Z
35983,0.024901,1.000000,2023-05-11T09:28:21Z
37005,0.024213,1.000000,2023-05-11T09:28:22Z
38006,0.023575,1.000000,2023-05-11T09:28:23Z
39009,0.022969,1.000000,2023-05-11T09:28:24Z
40050,0.022372,1.000000,2023-05-11T09:28:25Z
41034,0.021836,1.000000,2023-05-11T09:28:26Z
42137,0.021264,1.000000,2023-05-11T09:28:27Z
45129,0.024818,1.000000,2023-05-11T09:28:30Z
46081,0.024305,1.000000,2023-05-11T09:28:31Z
47090,0.023784,1.000000,2023-05-11T09:28:32Z
48091,0.023289,1.000000,2023-05-11T09:28:33Z
49109,0.022807,1.000000,2023-05-11T09:28:34Z
50163,0.022327,1.000000,2023-05-11T09:28:35Z
51123,0.021908,1.000000,2023-05-11T09:28:36Z
52143,0.021479,1.000000,2023-05-11T09:28:37Z
55139,0.024375,1.000000,2023-05-11T09:28:40Z
56159,0.023932,1.000000,2023-05-11T09:28:41Z
57164,0.023511,1.000000,2023-05-11T09:28:42Z
58170,0.023105,1.000000,2023-05-11T09:28:43Z
59164,0.022717,1.000000,2023-05-11T09:28:44Z
60163,0.022339,1.000000,2023-05-11T09:28:45Z
61172,0.021971,1.000000,2023-05-11T09:28:46Z
62214,0.021603,1.000000,2023-05-11T09:28:47Z
65224,0.024040,1.000000,2023-05-11T09:28:50Z
66223,0.023678,1.000000,2023-05-11T09:28:51Z
67244,0.023318,1.000000,2023-05-11T09:28:52Z
68250,0.022974,1.000000,2023-05-11T09:28:53Z
69244,0.022645,1.000000,2023-05-11T09:28:54Z
70276,0.022312,1.000000,2023-05-11T09:28:55Z
71274,0.022000,1.000000,2023-05-11T09:28:56Z
72281,0.021693,1.000000,2023-05-11T09:28:57Z
75290,0.023801,1.000000,2023-05-11T09:29:00Z
76291,0.023489,1.000000,2023-05-11T09:29:01Z
77304,0.023181,1.000000,2023-05-11T09:29:02Z
78329,0.022878,1.000000,2023-05-11T09:29:03Z
79340,0.022586,1.000000,2023-05-11T09:29:05Z
80356,0.022301,1.000000,2023-05-11T09:29:06Z
81385,0.022019,1.000000,2023-05-11T09:29:07Z
82367,0.021756,1.000000,2023-05-11T09:29:08Z
85375,0.023614,1.000000,2023-05-11T09:29:11Z
86410,0.023331,1.000000,2023-05-11T09:29:12Z
87449,0.023053,1.000000,2023-05-11T09:29:13Z
88417,0.022801,1.000000,2023-05-11T09:29:14Z
89438,0.022541,1.000000,2023-05-11T09:29:15Z
90446,0.022289,1.000000,2023-05-11T09:29:16Z
