TotalTime(ms),Throughput(kbp),PDR,time
5335,0.041990,1.000000,2023-05-02T14:33:42Z
6356,0.035240,1.000000,2023-05-02T14:33:43Z
7358,0.030441,1.000000,2023-05-02T14:33:44Z
8367,0.026773,1.000000,2023-05-02T14:33:45Z
9376,0.023890,1.000000,2023-05-02T14:33:46Z
10386,0.021568,1.000000,2023-05-02T14:33:47Z
11392,0.019663,1.000000,2023-05-02T14:33:48Z
12395,0.018072,1.000000,2023-05-02T14:33:49Z
13408,0.016706,1.000000,2023-05-02T14:33:50Z
14417,0.015538,1.000000,2023-05-02T14:33:51Z
15413,0.014533,1.000000,2023-05-02T14:33:52Z
16427,0.013636,1.000000,2023-05-02T14:33:53Z
17433,0.025699,1.000000,2023-05-02T14:33:54Z
18446,0.024287,1.000000,2023-05-02T14:33:55Z
19454,0.023029,1.000000,2023-05-02T14:33:56Z
20460,0.021897,1.000000,2023-05-02T14:33:57Z
21467,0.020869,1.000000,2023-05-02T14:33:58Z
22476,0.019932,1.000000,2023-05-02T14:33:59Z
23477,0.019082,1.000000,2023-05-02T14:34:00Z
24486,0.018296,1.000000,2023-05-02T14:34:01Z
25500,0.017569,1.000000,2023-05-02T14:34:02Z
26504,0.016903,1.000000,2023-05-02T14:34:03Z
27510,0.016285,1.000000,2023-05-02T14:34:04Z
28527,0.015705,1.000000,2023-05-02T14:34:05Z
29533,0.022754,1.000000,2023-05-02T14:34:06Z
30549,0.021997,1.000000,2023-05-02T14:34:07Z
31548,0.021301,1.000000,2023-05-02T14:34:08Z
32561,0.020638,1.000000,2023-05-02T14:34:09Z
33567,0.020019,1.000000,2023-05-02T14:34:10Z
34582,0.019432,1.000000,2023-05-02T14:34:11Z
35595,0.018879,1.000000,2023-05-02T14:34:12Z
36602,0.018360,1.000000,2023-05-02T14:34:13Z
37615,0.017865,1.000000,2023-05-02T14:34:14Z
38626,0.017398,1.000000,2023-05-02T14:34:15Z
39634,0.016955,1.000000,2023-05-02T14:34:16Z
40641,0.016535,1.000000,2023-05-02T14:34:17Z
41649,0.021513,1.000000,2023-05-02T14:34:18Z
42664,0.021002,1.000000,2023-05-02T14:34:19Z
43658,0.020523,1.000000,2023-05-02T14:34:20Z
44669,0.020059,1.000000,2023-05-02T14:34:21Z
45683,0.019614,1.000000,2023-05-02T14:34:22Z
46694,0.019189,1.000000,2023-05-02T14:34:23Z
47708,0.018781,1.000000,2023-05-02T14:34:24Z
48716,0.018392,1.000000,2023-05-02T14:34:25Z
49722,0.018020,1.000000,2023-05-02T14:34:26Z
50727,0.017663,1.000000,2023-05-02T14:34:27Z
51731,0.017320,1.000000,2023-05-02T14:34:28Z
52744,0.016988,1.000000,2023-05-02T14:34:29Z
53750,0.020837,0.833333,2023-05-02T14:34:30Z
54761,0.020453,0.833333,2023-05-02T14:34:31Z
55770,0.020083,0.833333,2023-05-02T14:34:32Z
56772,0.019728,0.833333,2023-05-02T14:34:33Z
57788,0.019381,0.833333,2023-05-02T14:34:34Z
58788,0.019051,0.833333,2023-05-02T14:34:35Z
59798,0.018730,0.833333,2023-05-02T14:34:36Z
60802,0.018421,0.833333,2023-05-02T14:34:37Z
61819,0.018117,0.833333,2023-05-02T14:34:38Z
62830,0.017826,0.833333,2023-05-02T14:34:39Z
63837,0.017545,0.833333,2023-05-02T14:34:40Z
64843,0.017273,0.833333,2023-05-02T14:34:41Z
65842,0.020412,0.857143,2023-05-02T14:34:42Z
66863,0.020101,0.857143,2023-05-02T14:34:43Z
67865,0.019804,0.857143,2023-05-02T14:34:44Z
68873,0.019514,0.857143,2023-05-02T14:34:45Z
69885,0.019232,0.857143,2023-05-02T14:34:46Z
70893,0.018958,0.857143,2023-05-02T14:34:47Z
71898,0.018693,0.857143,2023-05-02T14:34:48Z
72902,0.018436,0.857143,2023-05-02T14:34:49Z
73915,0.018183,0.857143,2023-05-02T14:34:50Z
74924,0.017938,0.857143,2023-05-02T14:34:51Z
75929,0.017701,0.857143,2023-05-02T14:34:52Z
76942,0.017468,0.857143,2023-05-02T14:34:53Z
77946,0.020116,0.777778,2023-05-02T14:34:54Z
78962,0.019858,0.777778,2023-05-02T14:34:55Z
79970,0.019607,0.777778,2023-05-02T14:34:56Z
80974,0.019364,0.777778,2023-05-02T14:34:57Z
81986,0.019125,0.777778,2023-05-02T14:34:58Z
82988,0.018894,0.777778,2023-05-02T14:34:59Z
83993,0.018668,0.777778,2023-05-02T14:35:00Z
85010,0.018445,0.777778,2023-05-02T14:35:01Z
86025,0.018227,0.777778,2023-05-02T14:35:02Z
87033,0.018016,0.777778,2023-05-02T14:35:03Z
88039,0.017810,0.777778,2023-05-02T14:35:04Z
89040,0.017610,0.777778,2023-05-02T14:35:05Z
90056,0.019899,0.800000,2023-05-02T14:35:06Z
91065,0.019678,0.800000,2023-05-02T14:35:07Z
92070,0.019463,0.800000,2023-05-02T14:35:08Z
93086,0.019251,0.800000,2023-05-02T14:35:09Z
94088,0.019046,0.800000,2023-05-02T14:35:10Z
95091,0.018845,0.800000,2023-05-02T14:35:11Z
96107,0.018646,0.800000,2023-05-02T14:35:12Z
97112,0.018453,0.800000,2023-05-02T14:35:13Z
98124,0.018263,0.800000,2023-05-02T14:35:14Z
99140,0.018075,0.800000,2023-05-02T14:35:15Z
100146,0.017894,0.800000,2023-05-02T14:35:16Z
101156,0.017715,0.800000,2023-05-02T14:35:17Z
102169,0.019732,0.750000,2023-05-02T14:35:18Z
103180,0.019539,0.750000,2023-05-02T14:35:20Z
104181,0.019351,0.750000,2023-05-02T14:35:21Z
105182,0.019167,0.750000,2023-05-02T14:35:22Z
106184,0.018986,0.750000,2023-05-02T14:35:23Z
107190,0.018808,0.750000,2023-05-02T14:35:24Z
108205,0.018631,0.750000,2023-05-02T14:35:25Z
109213,0.018459,0.750000,2023-05-02T14:35:26Z
110213,0.018292,0.750000,2023-05-02T14:35:27Z
111225,0.018125,0.750000,2023-05-02T14:35:28Z
112242,0.017961,0.750000,2023-05-02T14:35:29Z
113247,0.017802,0.750000,2023-05-02T14:35:30Z
114254,0.019605,0.769231,2023-05-02T14:35:31Z
115268,0.019433,0.769231,2023-05-02T14:35:32Z
116275,0.019265,0.769231,2023-05-02T14:35:33Z
117287,0.019098,0.769231,2023-05-02T14:35:34Z
118292,0.018936,0.769231,2023-05-02T14:35:35Z
119307,0.018775,0.769231,2023-05-02T14:35:36Z
120313,0.018618,0.769231,2023-05-02T14:35:37Z
121325,0.018463,0.769231,2023-05-02T14:35:38Z
122338,0.018310,0.769231,2023-05-02T14:35:39Z
123341,0.018161,0.769231,2023-05-02T14:35:40Z
124349,0.018014,0.769231,2023-05-02T14:35:41Z
125359,0.017869,0.769231,2023-05-02T14:35:42Z
126381,0.019497,0.733333,2023-05-02T14:35:43Z
127381,0.019344,0.733333,2023-05-02T14:35:44Z
128383,0.019193,0.733333,2023-05-02T14:35:45Z
129399,0.019042,0.733333,2023-05-02T14:35:46Z
130405,0.018895,0.733333,2023-05-02T14:35:47Z
131420,0.018749,0.733333,2023-05-02T14:35:48Z
132430,0.018606,0.733333,2023-05-02T14:35:49Z
133435,0.018466,0.733333,2023-05-02T14:35:50Z
134448,0.018327,0.733333,2023-05-02T14:35:51Z
135465,0.018189,0.733333,2023-05-02T14:35:52Z
136472,0.018055,0.733333,2023-05-02T14:35:53Z
137483,0.017922,0.733333,2023-05-02T14:35:54Z
138488,0.019410,0.750000,2023-05-02T14:35:55Z
139491,0.019270,0.750000,2023-05-02T14:35:56Z
140492,0.019133,0.750000,2023-05-02T14:35:57Z
141504,0.018996,0.750000,2023-05-02T14:35:58Z
142518,0.018861,0.750000,2023-05-02T14:35:59Z
143523,0.018729,0.750000,2023-05-02T14:36:00Z
144531,0.018598,0.750000,2023-05-02T14:36:01Z
145539,0.018469,0.750000,2023-05-02T14:36:02Z
146547,0.018342,0.750000,2023-05-02T14:36:03Z
147561,0.018216,0.750000,2023-05-02T14:36:04Z
148569,0.018093,0.750000,2023-05-02T14:36:05Z
149577,0.017971,0.750000,2023-05-02T14:36:06Z
150583,0.019338,0.722222,2023-05-02T14:36:07Z
151597,0.019209,0.722222,2023-05-02T14:36:08Z
152594,0.019083,0.722222,2023-05-02T14:36:09Z
153612,0.018957,0.722222,2023-05-02T14:36:10Z
154626,0.018833,0.722222,2023-05-02T14:36:11Z
155639,0.018710,0.722222,2023-05-02T14:36:12Z
156646,0.018590,0.722222,2023-05-02T14:36:13Z
157657,0.018471,0.722222,2023-05-02T14:36:14Z
158663,0.018353,0.722222,2023-05-02T14:36:15Z
159664,0.018238,0.722222,2023-05-02T14:36:16Z
160677,0.018123,0.722222,2023-05-02T14:36:17Z
161691,0.018010,0.722222,2023-05-02T14:36:18Z
162704,0.019274,0.736842,2023-05-02T14:36:19Z
163722,0.019154,0.736842,2023-05-02T14:36:20Z
164730,0.019037,0.736842,2023-05-02T14:36:21Z
165733,0.018922,0.736842,2023-05-02T14:36:22Z
166760,0.018806,0.736842,2023-05-02T14:36:23Z
167752,0.018694,0.736842,2023-05-02T14:36:24Z
168754,0.018583,0.736842,2023-05-02T14:36:25Z
169766,0.018472,0.736842,2023-05-02T14:36:26Z
170779,0.018363,0.736842,2023-05-02T14:36:27Z
171792,0.018255,0.736842,2023-05-02T14:36:28Z
172792,0.018149,0.736842,2023-05-02T14:36:29Z
173801,0.018044,0.736842,2023-05-02T14:36:30Z
174801,0.019222,0.714286,2023-05-02T14:36:31Z
175820,0.019110,0.714286,2023-05-02T14:36:32Z
176826,0.019002,0.714286,2023-05-02T14:36:33Z
177838,0.018894,0.714286,2023-05-02T14:36:34Z
178852,0.018787,0.714286,2023-05-02T14:36:35Z
179857,0.018682,0.714286,2023-05-02T14:36:36Z
180869,0.018577,0.714286,2023-05-02T14:36:37Z
181882,0.018474,0.714286,2023-05-02T14:36:38Z
182882,0.018372,0.714286,2023-05-02T14:36:39Z
183889,0.018272,0.714286,2023-05-02T14:36:40Z
184901,0.018172,0.714286,2023-05-02T14:36:41Z
185912,0.018073,0.714286,2023-05-02T14:36:42Z
186913,0.019175,0.727273,2023-05-02T14:36:43Z
187931,0.019071,0.727273,2023-05-02T14:36:44Z
188943,0.018969,0.727273,2023-05-02T14:36:45Z
189952,0.018868,0.727273,2023-05-02T14:36:46Z
190954,0.018769,0.727273,2023-05-02T14:36:47Z
191959,0.018671,0.727273,2023-05-02T14:36:48Z
192972,0.018573,0.727273,2023-05-02T14:36:49Z
193971,0.018477,0.727273,2023-05-02T14:36:50Z
194975,0.018382,0.727273,2023-05-02T14:36:51Z
195989,0.018287,0.727273,2023-05-02T14:36:52Z
196995,0.018193,0.727273,2023-05-02T14:36:53Z
198007,0.018100,0.727273,2023-05-02T14:36:54Z
199011,0.019135,0.708333,2023-05-02T14:36:55Z
