TotalTime(ms),Throughput(kbp),PDR,time
3455,0.064837,1.000000,2023-05-02T19:15:22Z
4456,0.050275,1.000000,2023-05-02T19:15:23Z
5463,0.041002,1.000000,2023-05-02T19:15:24Z
6478,0.034577,1.000000,2023-05-02T19:15:25Z
7488,0.029913,1.000000,2023-05-02T19:15:26Z
8490,0.026383,1.000000,2023-05-02T19:15:27Z
9491,0.023601,1.000000,2023-05-02T19:15:28Z
10504,0.021326,1.000000,2023-05-02T19:15:29Z
11512,0.019457,1.000000,2023-05-02T19:15:30Z
12519,0.017892,1.000000,2023-05-02T19:15:31Z
13531,0.016555,1.000000,2023-05-02T19:15:32Z
14699,0.015239,1.000000,2023-05-02T19:15:33Z
15583,0.028750,1.000000,2023-05-02T19:15:34Z
16564,0.027046,1.000000,2023-05-02T19:15:35Z
17579,0.025485,1.000000,2023-05-02T19:15:36Z
18589,0.024100,1.000000,2023-05-02T19:15:37Z
19600,0.022858,1.000000,2023-05-02T19:15:38Z
20602,0.021746,1.000000,2023-05-02T19:15:39Z
21612,0.020729,1.000000,2023-05-02T19:15:40Z
22618,0.019807,1.000000,2023-05-02T19:15:41Z
23620,0.018967,1.000000,2023-05-02T19:15:42Z
24622,0.018195,1.000000,2023-05-02T19:15:43Z
25623,0.017484,1.000000,2023-05-02T19:15:44Z
26623,0.016827,1.000000,2023-05-02T19:15:45Z
27649,0.024304,1.000000,2023-05-02T19:15:46Z
28636,0.023467,1.000000,2023-05-02T19:15:47Z
29642,0.022671,1.000000,2023-05-02T19:15:48Z
30643,0.021930,1.000000,2023-05-02T19:15:49Z
31646,0.021235,1.000000,2023-05-02T19:15:50Z
32658,0.020577,1.000000,2023-05-02T19:15:51Z
33670,0.019959,1.000000,2023-05-02T19:15:52Z
34677,0.019379,1.000000,2023-05-02T19:15:53Z
35695,0.018826,1.000000,2023-05-02T19:15:54Z
36703,0.018309,1.000000,2023-05-02T19:15:55Z
37706,0.017822,1.000000,2023-05-02T19:15:56Z
38762,0.017337,1.000000,2023-05-02T19:15:57Z
51827,0.017288,0.800000,2023-05-02T19:16:10Z
52833,0.016959,0.800000,2023-05-02T19:16:11Z
53842,0.016641,0.800000,2023-05-02T19:16:12Z
54847,0.016336,0.800000,2023-05-02T19:16:13Z
55861,0.016040,0.800000,2023-05-02T19:16:14Z
56875,0.015754,0.800000,2023-05-02T19:16:15Z
57886,0.015479,0.800000,2023-05-02T19:16:16Z
58894,0.015214,0.800000,2023-05-02T19:16:17Z
59903,0.014958,0.800000,2023-05-02T19:16:18Z
60905,0.014711,0.800000,2023-05-02T19:16:19Z
61920,0.014470,0.800000,2023-05-02T19:16:20Z
62925,0.014239,0.800000,2023-05-02T19:16:21Z
160674,0.006971,0.357143,2023-05-02T19:17:59Z
161684,0.006927,0.357143,2023-05-02T19:18:00Z
162719,0.006883,0.357143,2023-05-02T19:18:01Z
163714,0.006841,0.357143,2023-05-02T19:18:02Z
164719,0.006799,0.357143,2023-05-02T19:18:03Z
165722,0.006758,0.357143,2023-05-02T19:18:04Z
166731,0.006717,0.357143,2023-05-02T19:18:05Z
167735,0.006677,0.357143,2023-05-02T19:18:06Z
168747,0.006637,0.357143,2023-05-02T19:18:07Z
169753,0.006598,0.357143,2023-05-02T19:18:08Z
170772,0.006558,0.357143,2023-05-02T19:18:09Z
171774,0.006520,0.357143,2023-05-02T19:18:10Z
209087,0.006428,0.333333,2023-05-02T19:18:47Z
210089,0.006397,0.333333,2023-05-02T19:18:48Z
211098,0.006367,0.333333,2023-05-02T19:18:49Z
212105,0.006336,0.333333,2023-05-02T19:18:50Z
213115,0.006306,0.333333,2023-05-02T19:18:51Z
214124,0.006277,0.333333,2023-05-02T19:18:52Z
215112,0.006248,0.333333,2023-05-02T19:18:53Z
216114,0.006219,0.333333,2023-05-02T19:18:54Z
217118,0.006190,0.333333,2023-05-02T19:18:55Z
218119,0.006162,0.333333,2023-05-02T19:18:56Z
219260,0.006130,0.333333,2023-05-02T19:18:57Z
220131,0.006105,0.333333,2023-05-02T19:18:58Z
233268,0.006722,0.350000,2023-05-02T19:19:11Z
234266,0.006693,0.350000,2023-05-02T19:19:12Z
235272,0.006665,0.350000,2023-05-02T19:19:13Z
236276,0.006636,0.350000,2023-05-02T19:19:14Z
237397,0.006605,0.350000,2023-05-02T19:19:15Z
238288,0.006580,0.350000,2023-05-02T19:19:16Z
239290,0.006553,0.350000,2023-05-02T19:19:17Z
240301,0.006525,0.350000,2023-05-02T19:19:18Z
241317,0.006498,0.350000,2023-05-02T19:19:19Z
242326,0.006471,0.350000,2023-05-02T19:19:20Z
243338,0.006444,0.350000,2023-05-02T19:19:21Z
244348,0.006417,0.350000,2023-05-02T19:19:22Z
281653,0.006362,0.333333,2023-05-02T19:20:00Z
282661,0.006340,0.333333,2023-05-02T19:20:01Z
283666,0.006317,0.333333,2023-05-02T19:20:02Z
284678,0.006295,0.333333,2023-05-02T19:20:03Z
285684,0.006273,0.333333,2023-05-02T19:20:04Z
286703,0.006250,0.333333,2023-05-02T19:20:05Z
287710,0.006228,0.333333,2023-05-02T19:20:06Z
288723,0.006207,0.333333,2023-05-02T19:20:07Z
289759,0.006184,0.333333,2023-05-02T19:20:08Z
290738,0.006164,0.333333,2023-05-02T19:20:09Z
291749,0.006142,0.333333,2023-05-02T19:20:10Z
292754,0.006121,0.333333,2023-05-02T19:20:11Z
317989,0.006340,0.333333,2023-05-02T19:20:36Z
318998,0.006320,0.333333,2023-05-02T19:20:37Z
320002,0.006300,0.333333,2023-05-02T19:20:38Z
321007,0.006280,0.333333,2023-05-02T19:20:39Z
322028,0.006260,0.333333,2023-05-02T19:20:40Z
323027,0.006241,0.333333,2023-05-02T19:20:41Z
324037,0.006222,0.333333,2023-05-02T19:20:42Z
325042,0.006202,0.333333,2023-05-02T19:20:43Z
326036,0.006183,0.333333,2023-05-02T19:20:44Z
327042,0.006164,0.333333,2023-05-02T19:20:45Z
328118,0.006144,0.333333,2023-05-02T19:20:46Z
329055,0.006127,0.333333,2023-05-02T19:20:47Z
354228,0.006324,0.333333,2023-05-02T19:21:12Z
355237,0.006306,0.333333,2023-05-02T19:21:13Z
356252,0.006288,0.333333,2023-05-02T19:21:14Z
357255,0.006270,0.333333,2023-05-02T19:21:15Z
358379,0.006250,0.333333,2023-05-02T19:21:16Z
