TotalTime(ms),Throughput(kbp),PDR,time
4762,0.047038,1.000000,2023-05-04T13:55:26Z
5440,0.041173,1.000000,2023-05-04T13:55:26Z
6452,0.034716,1.000000,2023-05-04T13:55:27Z
7454,0.030053,1.000000,2023-05-04T13:55:28Z
8456,0.026491,1.000000,2023-05-04T13:55:29Z
9472,0.023650,1.000000,2023-05-04T13:55:30Z
10468,0.021398,1.000000,2023-05-04T13:55:31Z
11480,0.019513,1.000000,2023-05-04T13:55:32Z
14494,0.030910,1.000000,2023-05-04T13:55:35Z
15513,0.028879,1.000000,2023-05-04T13:55:36Z
16512,0.027131,1.000000,2023-05-04T13:55:37Z
17585,0.025477,1.000000,2023-05-04T13:55:38Z
18527,0.024181,1.000000,2023-05-04T13:55:39Z
19551,0.022914,1.000000,2023-05-04T13:55:40Z
20544,0.021807,1.000000,2023-05-04T13:55:41Z
21557,0.020782,1.000000,2023-05-04T13:55:42Z
24563,0.027359,1.000000,2023-05-04T13:55:45Z
25582,0.026268,1.000000,2023-05-04T13:55:46Z
26586,0.025277,1.000000,2023-05-04T13:55:47Z
27599,0.024348,1.000000,2023-05-04T13:55:48Z
28610,0.023489,1.000000,2023-05-04T13:55:49Z
29627,0.022682,1.000000,2023-05-04T13:55:50Z
30627,0.021941,1.000000,2023-05-04T13:55:51Z
31626,0.021248,1.000000,2023-05-04T13:55:52Z
34643,0.025863,1.000000,2023-05-04T13:55:55Z
35650,0.025133,1.000000,2023-05-04T13:55:56Z
36858,0.024309,1.000000,2023-05-04T13:55:58Z
37686,0.023775,1.000000,2023-05-04T13:55:59Z
38676,0.023167,1.000000,2023-05-04T13:55:59Z
39724,0.022556,1.000000,2023-05-04T13:56:01Z
40696,0.022017,1.000000,2023-05-04T13:56:02Z
41714,0.021480,1.000000,2023-05-04T13:56:03Z
44720,0.025045,1.000000,2023-05-04T13:56:06Z
45726,0.024494,1.000000,2023-05-04T13:56:07Z
46737,0.023964,1.000000,2023-05-04T13:56:08Z
47887,0.023388,1.000000,2023-05-04T13:56:09Z
48753,0.022973,1.000000,2023-05-04T13:56:10Z
49762,0.022507,1.000000,2023-05-04T13:56:11Z
50775,0.022058,1.000000,2023-05-04T13:56:12Z
51783,0.021629,1.000000,2023-05-04T13:56:13Z
54781,0.024534,1.000000,2023-05-04T13:56:16Z
55790,0.024090,1.000000,2023-05-04T13:56:17Z
56800,0.023662,1.000000,2023-05-04T13:56:18Z
57795,0.023255,1.000000,2023-05-04T13:56:19Z
58804,0.022856,1.000000,2023-05-04T13:56:20Z
