TotalTime(ms),Throughput(kbp),PDR,time
3435,0.065218,1.000000,2023-05-02T14:23:26Z
4444,0.050407,1.000000,2023-05-02T14:23:27Z
5456,0.041052,1.000000,2023-05-02T14:23:28Z
6464,0.034654,1.000000,2023-05-02T14:23:29Z
7468,0.029994,1.000000,2023-05-02T14:23:30Z
8470,0.026447,1.000000,2023-05-02T14:23:31Z
9483,0.023622,1.000000,2023-05-02T14:23:32Z
10482,0.021370,1.000000,2023-05-02T14:23:33Z
11484,0.019506,1.000000,2023-05-02T14:23:34Z
12491,0.017933,1.000000,2023-05-02T14:23:35Z
13498,0.016596,1.000000,2023-05-02T14:23:36Z
14505,0.015443,1.000000,2023-05-02T14:23:37Z
15514,0.028877,1.000000,2023-05-02T14:23:38Z
16527,0.027107,1.000000,2023-05-02T14:23:39Z
17529,0.025558,1.000000,2023-05-02T14:23:40Z
18535,0.024170,1.000000,2023-05-02T14:23:41Z
19548,0.022918,1.000000,2023-05-02T14:23:42Z
20554,0.021796,1.000000,2023-05-02T14:23:43Z
21561,0.020778,1.000000,2023-05-02T14:23:44Z
22564,0.019854,1.000000,2023-05-02T14:23:45Z
23575,0.019003,1.000000,2023-05-02T14:23:46Z
24583,0.018224,1.000000,2023-05-02T14:23:47Z
25589,0.017507,1.000000,2023-05-02T14:23:48Z
26600,0.016842,1.000000,2023-05-02T14:23:49Z
27602,0.024346,1.000000,2023-05-02T14:23:50Z
28613,0.023485,1.000000,2023-05-02T14:23:52Z
29613,0.022693,1.000000,2023-05-02T14:23:53Z
30628,0.021941,1.000000,2023-05-02T14:23:54Z
31642,0.021238,1.000000,2023-05-02T14:23:55Z
32652,0.020581,1.000000,2023-05-02T14:23:56Z
33652,0.019969,1.000000,2023-05-02T14:23:57Z
34664,0.019386,1.000000,2023-05-02T14:23:58Z
35677,0.018836,1.000000,2023-05-02T14:23:59Z
36684,0.018318,1.000000,2023-05-02T14:24:00Z
37693,0.017828,1.000000,2023-05-02T14:24:01Z
38700,0.017364,1.000000,2023-05-02T14:24:02Z
39705,0.022567,1.000000,2023-05-02T14:24:03Z
40710,0.022009,1.000000,2023-05-02T14:24:04Z
41724,0.021475,1.000000,2023-05-02T14:24:05Z
42733,0.020967,1.000000,2023-05-02T14:24:06Z
43749,0.020480,1.000000,2023-05-02T14:24:07Z
44764,0.020016,1.000000,2023-05-02T14:24:08Z
45769,0.019577,1.000000,2023-05-02T14:24:09Z
46782,0.019153,1.000000,2023-05-02T14:24:10Z
47786,0.018750,1.000000,2023-05-02T14:24:11Z
48797,0.018362,1.000000,2023-05-02T14:24:12Z
49805,0.017990,1.000000,2023-05-02T14:24:13Z
50810,0.017634,1.000000,2023-05-02T14:24:14Z
51817,0.021614,1.000000,2023-05-02T14:24:15Z
52831,0.021200,1.000000,2023-05-02T14:24:16Z
53832,0.020806,1.000000,2023-05-02T14:24:17Z
54843,0.020422,1.000000,2023-05-02T14:24:18Z
55846,0.020055,1.000000,2023-05-02T14:24:19Z
56857,0.019699,1.000000,2023-05-02T14:24:20Z
57860,0.019357,1.000000,2023-05-02T14:24:21Z
58865,0.019027,1.000000,2023-05-02T14:24:22Z
59868,0.018708,1.000000,2023-05-02T14:24:23Z
60871,0.018400,1.000000,2023-05-02T14:24:24Z
61875,0.018101,1.000000,2023-05-02T14:24:25Z
62883,0.017811,1.000000,2023-05-02T14:24:26Z
