TotalTime(ms),Throughput(kbp),PDR,time
3714,0.060307,1.000000,2023-05-08T19:40:18Z
4712,0.047538,1.000000,2023-05-08T19:40:19Z
5739,0.039028,1.000000,2023-05-08T19:40:20Z
6764,0.033118,1.000000,2023-05-08T19:40:21Z
7751,0.028898,1.000000,2023-05-08T19:40:22Z
8765,0.025557,1.000000,2023-05-08T19:40:23Z
9740,0.022999,1.000000,2023-05-08T19:40:24Z
10750,0.020838,1.000000,2023-05-08T19:40:25Z
11764,0.019042,1.000000,2023-05-08T19:40:26Z
12750,0.017568,1.000000,2023-05-08T19:40:27Z
13779,0.016257,1.000000,2023-05-08T19:40:28Z
14787,0.015148,1.000000,2023-05-08T19:40:29Z
15785,0.028382,1.000000,2023-05-08T19:40:30Z
16803,0.026661,1.000000,2023-05-08T19:40:31Z
17839,0.025114,1.000000,2023-05-08T19:40:32Z
18837,0.023783,1.000000,2023-05-08T19:40:33Z
19824,0.022598,1.000000,2023-05-08T19:40:34Z
20861,0.021476,1.000000,2023-05-08T19:40:35Z
21884,0.020472,1.000000,2023-05-08T19:40:36Z
22871,0.019588,1.000000,2023-05-08T19:40:37Z
23870,0.018768,1.000000,2023-05-08T19:40:38Z
24900,0.017992,1.000000,2023-05-08T19:40:39Z
25924,0.017281,1.000000,2023-05-08T19:40:40Z
26913,0.016646,1.000000,2023-05-08T19:40:41Z
27921,0.024068,1.000000,2023-05-08T19:40:42Z
28914,0.023241,1.000000,2023-05-08T19:40:43Z
29935,0.022449,1.000000,2023-05-08T19:40:44Z
30930,0.021726,1.000000,2023-05-08T19:40:45Z
31940,0.021039,1.000000,2023-05-08T19:40:46Z
32962,0.020387,1.000000,2023-05-08T19:40:47Z
33950,0.019794,1.000000,2023-05-08T19:40:48Z
34979,0.019211,1.000000,2023-05-08T19:40:49Z
35998,0.018667,1.000000,2023-05-08T19:40:50Z
36980,0.018172,1.000000,2023-05-08T19:40:51Z
37995,0.017686,1.000000,2023-05-08T19:40:52Z
39017,0.017223,1.000000,2023-05-08T19:40:53Z
40014,0.022392,1.000000,2023-05-08T19:40:54Z
41017,0.021845,1.000000,2023-05-08T19:40:55Z
42056,0.021305,1.000000,2023-05-08T19:40:56Z
43030,0.020823,1.000000,2023-05-08T19:40:57Z
44046,0.020342,1.000000,2023-05-08T19:40:58Z
45054,0.019887,1.000000,2023-05-08T19:40:59Z
46100,0.019436,1.000000,2023-05-08T19:41:00Z
47071,0.019035,1.000000,2023-05-08T19:41:01Z
48081,0.018635,1.000000,2023-05-08T19:41:02Z
49085,0.018254,1.000000,2023-05-08T19:41:03Z
50095,0.017886,1.000000,2023-05-08T19:41:04Z
51100,0.017534,1.000000,2023-05-08T19:41:05Z
52124,0.021487,1.000000,2023-05-08T19:41:06Z
53121,0.021084,1.000000,2023-05-08T19:41:07Z
54139,0.020687,1.000000,2023-05-08T19:41:08Z
55141,0.020312,1.000000,2023-05-08T19:41:09Z
56125,0.019956,1.000000,2023-05-08T19:41:10Z
57142,0.019600,1.000000,2023-05-08T19:41:11Z
58152,0.019260,1.000000,2023-05-08T19:41:12Z
59150,0.018935,1.000000,2023-05-08T19:41:13Z
60161,0.018617,1.000000,2023-05-08T19:41:14Z
61175,0.018308,1.000000,2023-05-08T19:41:15Z
62220,0.018001,1.000000,2023-05-08T19:41:16Z
63202,0.017721,1.000000,2023-05-08T19:41:17Z
64206,0.020933,1.000000,2023-05-08T19:41:18Z
65200,0.020613,1.000000,2023-05-08T19:41:19Z
66214,0.020298,1.000000,2023-05-08T19:41:20Z
67221,0.019994,1.000000,2023-05-08T19:41:21Z
68229,0.019698,1.000000,2023-05-08T19:41:22Z
69295,0.019395,1.000000,2023-05-08T19:41:23Z
70242,0.019134,1.000000,2023-05-08T19:41:24Z
71256,0.018862,1.000000,2023-05-08T19:41:25Z
72259,0.018600,1.000000,2023-05-08T19:41:26Z
73274,0.018342,1.000000,2023-05-08T19:41:27Z
74321,0.018084,1.000000,2023-05-08T19:41:28Z
75284,0.017852,1.000000,2023-05-08T19:41:29Z
76271,0.020558,1.000000,2023-05-08T19:41:30Z
77294,0.020286,1.000000,2023-05-08T19:41:31Z
78306,0.020024,1.000000,2023-05-08T19:41:32Z
79294,0.019775,1.000000,2023-05-08T19:41:33Z
80299,0.019527,1.000000,2023-05-08T19:41:34Z
81311,0.019284,1.000000,2023-05-08T19:41:35Z
82301,0.019052,1.000000,2023-05-08T19:41:36Z
83349,0.018812,1.000000,2023-05-08T19:41:37Z
84334,0.018593,1.000000,2023-05-08T19:41:38Z
85340,0.018374,1.000000,2023-05-08T19:41:39Z
86341,0.018160,1.000000,2023-05-08T19:41:40Z
87354,0.017950,1.000000,2023-05-08T19:41:41Z
88385,0.020275,1.000000,2023-05-08T19:41:42Z
89375,0.020050,1.000000,2023-05-08T19:41:43Z
90379,0.019828,1.000000,2023-05-08T19:41:44Z
91405,0.019605,1.000000,2023-05-08T19:41:45Z
92415,0.019391,1.000000,2023-05-08T19:41:46Z
93426,0.019181,1.000000,2023-05-08T19:41:47Z
94415,0.018980,1.000000,2023-05-08T19:41:48Z
95429,0.018778,1.000000,2023-05-08T19:41:49Z
96443,0.018581,1.000000,2023-05-08T19:41:50Z
97440,0.018391,1.000000,2023-05-08T19:41:51Z
98455,0.018201,1.000000,2023-05-08T19:41:52Z
99455,0.018018,1.000000,2023-05-08T19:41:53Z
100476,0.020064,1.000000,2023-05-08T19:41:54Z
101487,0.019865,1.000000,2023-05-08T19:41:55Z
102500,0.019668,1.000000,2023-05-08T19:41:56Z
103496,0.019479,1.000000,2023-05-08T19:41:57Z
104504,0.019291,1.000000,2023-05-08T19:41:58Z
105512,0.019107,1.000000,2023-05-08T19:41:59Z
106525,0.018925,1.000000,2023-05-08T19:42:00Z
107535,0.018747,1.000000,2023-05-08T19:42:01Z
108540,0.018574,1.000000,2023-05-08T19:42:03Z
109540,0.018404,1.000000,2023-05-08T19:42:04Z
110591,0.018229,1.000000,2023-05-08T19:42:05Z
111589,0.018066,1.000000,2023-05-08T19:42:06Z
112589,0.019895,1.000000,2023-05-08T19:42:07Z
113576,0.019723,1.000000,2023-05-08T19:42:08Z
114589,0.019548,1.000000,2023-05-08T19:42:09Z
115599,0.019377,1.000000,2023-05-08T19:42:10Z
116619,0.019208,1.000000,2023-05-08T19:42:11Z
117622,0.019044,1.000000,2023-05-08T19:42:12Z
118655,0.018878,1.000000,2023-05-08T19:42:13Z
119656,0.018720,1.000000,2023-05-08T19:42:14Z
120659,0.018565,1.000000,2023-05-08T19:42:15Z
121682,0.018409,1.000000,2023-05-08T19:42:16Z
122697,0.018256,1.000000,2023-05-08T19:42:17Z
123673,0.018112,1.000000,2023-05-08T19:42:18Z
124691,0.019761,1.000000,2023-05-08T19:42:19Z
125695,0.019603,1.000000,2023-05-08T19:42:20Z
126734,0.019442,1.000000,2023-05-08T19:42:21Z
127727,0.019291,1.000000,2023-05-08T19:42:22Z
128719,0.019142,1.000000,2023-05-08T19:42:23Z
129749,0.018990,1.000000,2023-05-08T19:42:24Z
130720,0.018850,1.000000,2023-05-08T19:42:25Z
131748,0.018702,1.000000,2023-05-08T19:42:26Z
132760,0.018560,1.000000,2023-05-08T19:42:27Z
133773,0.018419,1.000000,2023-05-08T19:42:28Z
134770,0.018283,1.000000,2023-05-08T19:42:29Z
135761,0.018149,1.000000,2023-05-08T19:42:30Z
148889,0.018054,0.923077,2023-05-08T19:42:43Z
149903,0.017932,0.923077,2023-05-08T19:42:44Z
150891,0.017814,0.923077,2023-05-08T19:42:45Z
151916,0.017694,0.923077,2023-05-08T19:42:46Z
152919,0.017578,0.923077,2023-05-08T19:42:47Z
153922,0.017463,0.923077,2023-05-08T19:42:48Z
154930,0.017350,0.923077,2023-05-08T19:42:49Z
155944,0.017237,0.923077,2023-05-08T19:42:50Z
156968,0.017124,0.923077,2023-05-08T19:42:51Z
157961,0.017017,0.923077,2023-05-08T19:42:52Z
158986,0.016907,0.923077,2023-05-08T19:42:53Z
159995,0.016801,0.923077,2023-05-08T19:42:54Z
173089,0.016824,0.866667,2023-05-08T19:43:07Z
174111,0.016725,0.866667,2023-05-08T19:43:08Z
175128,0.016628,0.866667,2023-05-08T19:43:09Z
176120,0.016534,0.866667,2023-05-08T19:43:10Z
177179,0.016435,0.866667,2023-05-08T19:43:11Z
178170,0.016344,0.866667,2023-05-08T19:43:12Z
179185,0.016251,0.866667,2023-05-08T19:43:13Z
180184,0.016161,0.866667,2023-05-08T19:43:14Z
181170,0.016073,0.866667,2023-05-08T19:43:15Z
182195,0.015983,0.866667,2023-05-08T19:43:16Z
183201,0.015895,0.866667,2023-05-08T19:43:17Z
184235,0.015806,0.866667,2023-05-08T19:43:18Z
185253,0.016928,0.875000,2023-05-08T19:43:19Z
186251,0.016838,0.875000,2023-05-08T19:43:20Z
187275,0.016745,0.875000,2023-05-08T19:43:21Z
188293,0.016655,0.875000,2023-05-08T19:43:22Z
189288,0.016567,0.875000,2023-05-08T19:43:23Z
190284,0.016481,0.875000,2023-05-08T19:43:24Z
191290,0.016394,0.875000,2023-05-08T19:43:25Z
192329,0.016305,0.875000,2023-05-08T19:43:26Z
193317,0.016222,0.875000,2023-05-08T19:43:27Z
194315,0.016139,0.875000,2023-05-08T19:43:28Z
195320,0.016056,0.875000,2023-05-08T19:43:29Z
196321,0.015974,0.875000,2023-05-08T19:43:30Z
197343,0.017026,0.882353,2023-05-08T19:43:31Z
198347,0.016940,0.882353,2023-05-08T19:43:32Z
199385,0.016852,0.882353,2023-05-08T19:43:33Z
200356,0.016770,0.882353,2023-05-08T19:43:34Z
201385,0.016684,0.882353,2023-05-08T19:43:35Z
202382,0.016602,0.882353,2023-05-08T19:43:36Z
203401,0.016519,0.882353,2023-05-08T19:43:37Z
