TotalTime(ms),Throughput(kbp),PDR,time
17549,0.012764,1.000000,2023-05-02T19:06:51Z
18566,0.012065,1.000000,2023-05-02T19:06:52Z
19582,0.011439,1.000000,2023-05-02T19:06:53Z
20584,0.010882,1.000000,2023-05-02T19:06:54Z
21594,0.010373,1.000000,2023-05-02T19:06:55Z
22644,0.009892,1.000000,2023-05-02T19:06:56Z
23620,0.009483,1.000000,2023-05-02T19:06:57Z
24621,0.009098,1.000000,2023-05-02T19:06:58Z
25636,0.008738,1.000000,2023-05-02T19:06:59Z
26645,0.008407,1.000000,2023-05-02T19:07:00Z
27654,0.008100,1.000000,2023-05-02T19:07:01Z
28672,0.007812,1.000000,2023-05-02T19:07:02Z
29675,0.015097,1.000000,2023-05-02T19:07:03Z
30686,0.014600,1.000000,2023-05-02T19:07:04Z
31692,0.014136,1.000000,2023-05-02T19:07:05Z
32702,0.013700,1.000000,2023-05-02T19:07:06Z
33731,0.013282,1.000000,2023-05-02T19:07:07Z
34782,0.012880,1.000000,2023-05-02T19:07:08Z
35760,0.012528,1.000000,2023-05-02T19:07:09Z
36735,0.012195,1.000000,2023-05-02T19:07:10Z
37744,0.011869,1.000000,2023-05-02T19:07:11Z
38750,0.011561,1.000000,2023-05-02T19:07:12Z
39759,0.011268,1.000000,2023-05-02T19:07:13Z
41010,0.010924,1.000000,2023-05-02T19:07:14Z
53880,0.012472,0.800000,2023-05-02T19:07:27Z
54891,0.012242,0.800000,2023-05-02T19:07:28Z
55897,0.012022,0.800000,2023-05-02T19:07:29Z
56914,0.011807,0.800000,2023-05-02T19:07:30Z
57923,0.011602,0.800000,2023-05-02T19:07:31Z
58928,0.011404,0.800000,2023-05-02T19:07:32Z
59940,0.011211,0.800000,2023-05-02T19:07:33Z
60951,0.011025,0.800000,2023-05-02T19:07:34Z
61967,0.010844,0.800000,2023-05-02T19:07:35Z
62983,0.010670,0.800000,2023-05-02T19:07:36Z
63988,0.010502,0.800000,2023-05-02T19:07:37Z
65002,0.010338,0.800000,2023-05-02T19:07:38Z
