TotalTime(ms),Throughput(kbp),PDR,time
2904,0.077132,1.000000,2023-05-10T20:57:52Z
3907,0.057329,1.000000,2023-05-10T20:57:53Z
4933,0.045411,1.000000,2023-05-10T20:57:54Z
5924,0.037811,1.000000,2023-05-10T20:57:55Z
6963,0.032171,1.000000,2023-05-10T20:57:57Z
7948,0.028182,1.000000,2023-05-10T20:57:58Z
8988,0.024922,1.000000,2023-05-10T20:57:59Z
9969,0.022470,1.000000,2023-05-10T20:58:00Z
10978,0.020405,1.000000,2023-05-10T20:58:01Z
12017,0.018641,1.000000,2023-05-10T20:58:02Z
12983,0.017253,1.000000,2023-05-10T20:58:03Z
13991,0.016010,1.000000,2023-05-10T20:58:04Z
15031,0.029805,1.000000,2023-05-10T20:58:05Z
16017,0.027971,1.000000,2023-05-10T20:58:06Z
17083,0.026225,1.000000,2023-05-10T20:58:07Z
18041,0.024832,1.000000,2023-05-10T20:58:08Z
19042,0.023527,1.000000,2023-05-10T20:58:09Z
20051,0.022343,1.000000,2023-05-10T20:58:10Z
21085,0.021248,1.000000,2023-05-10T20:58:11Z
22069,0.020300,1.000000,2023-05-10T20:58:12Z
23080,0.019411,1.000000,2023-05-10T20:58:13Z
24095,0.018593,1.000000,2023-05-10T20:58:14Z
25146,0.017816,1.000000,2023-05-10T20:58:15Z
26121,0.017151,1.000000,2023-05-10T20:58:16Z
27114,0.024784,1.000000,2023-05-10T20:58:17Z
28133,0.023886,1.000000,2023-05-10T20:58:18Z
29151,0.023052,1.000000,2023-05-10T20:58:19Z
30176,0.022269,1.000000,2023-05-10T20:58:20Z
31151,0.021572,1.000000,2023-05-10T20:58:21Z
32147,0.020904,1.000000,2023-05-10T20:58:22Z
33151,0.020271,1.000000,2023-05-10T20:58:23Z
34175,0.019664,1.000000,2023-05-10T20:58:24Z
35194,0.019094,1.000000,2023-05-10T20:58:25Z
36187,0.018570,1.000000,2023-05-10T20:58:26Z
37226,0.018052,1.000000,2023-05-10T20:58:27Z
38206,0.017589,1.000000,2023-05-10T20:58:28Z
39188,0.022864,1.000000,2023-05-10T20:58:29Z
40286,0.022241,1.000000,2023-05-10T20:58:30Z
41237,0.021728,1.000000,2023-05-10T20:58:31Z
42242,0.021211,1.000000,2023-05-10T20:58:32Z
43232,0.020725,1.000000,2023-05-10T20:58:33Z
44266,0.020241,1.000000,2023-05-10T20:58:34Z
45269,0.019793,1.000000,2023-05-10T20:58:35Z
46291,0.019356,1.000000,2023-05-10T20:58:36Z
47268,0.018956,1.000000,2023-05-10T20:58:37Z
48309,0.018547,1.000000,2023-05-10T20:58:38Z
49309,0.018171,1.000000,2023-05-10T20:58:39Z
50309,0.017810,1.000000,2023-05-10T20:58:40Z
63413,0.017662,0.833333,2023-05-10T20:58:53Z
64415,0.017387,0.833333,2023-05-10T20:58:54Z
