TotalTime(ms),Throughput(kbp),PDR,time
3252,0.068883,1.000000,2023-05-04T15:39:35Z
4266,0.052506,1.000000,2023-05-04T15:39:36Z
5280,0.042428,1.000000,2023-05-04T15:39:37Z
6294,0.035591,1.000000,2023-05-04T15:39:38Z
7308,0.030651,1.000000,2023-05-04T15:39:40Z
8319,0.026927,1.000000,2023-05-04T15:39:41Z
9323,0.024026,1.000000,2023-05-04T15:39:42Z
10341,0.021662,1.000000,2023-05-04T15:39:43Z
13347,0.033566,1.000000,2023-05-04T15:39:46Z
14345,0.031231,1.000000,2023-05-04T15:39:47Z
15354,0.029179,1.000000,2023-05-04T15:39:48Z
16357,0.027389,1.000000,2023-05-04T15:39:49Z
17363,0.025803,1.000000,2023-05-04T15:39:50Z
18374,0.024383,1.000000,2023-05-04T15:39:51Z
19377,0.023120,1.000000,2023-05-04T15:39:52Z
20383,0.021979,1.000000,2023-05-04T15:39:53Z
23405,0.028712,1.000000,2023-05-04T15:39:56Z
24414,0.027525,1.000000,2023-05-04T15:39:57Z
25421,0.026435,1.000000,2023-05-04T15:39:58Z
26446,0.025411,1.000000,2023-05-04T15:39:59Z
27437,0.024492,1.000000,2023-05-04T15:40:00Z
28447,0.023623,1.000000,2023-05-04T15:40:01Z
29455,0.022815,1.000000,2023-05-04T15:40:02Z
30465,0.022058,1.000000,2023-05-04T15:40:03Z
33488,0.026756,1.000000,2023-05-04T15:40:06Z
34489,0.025979,1.000000,2023-05-04T15:40:07Z
35503,0.025238,1.000000,2023-05-04T15:40:08Z
36520,0.024534,1.000000,2023-05-04T15:40:09Z
37528,0.023875,1.000000,2023-05-04T15:40:10Z
38539,0.023249,1.000000,2023-05-04T15:40:11Z
39548,0.022656,1.000000,2023-05-04T15:40:12Z
40562,0.022090,1.000000,2023-05-04T15:40:13Z
53657,0.020873,0.833333,2023-05-04T15:40:26Z
54651,0.020494,0.833333,2023-05-04T15:40:27Z
55662,0.020122,0.833333,2023-05-04T15:40:28Z
56668,0.019764,0.833333,2023-05-04T15:40:29Z
57676,0.019419,0.833333,2023-05-04T15:40:30Z
58688,0.019084,0.833333,2023-05-04T15:40:31Z
59699,0.018761,0.833333,2023-05-04T15:40:32Z
60711,0.018448,0.833333,2023-05-04T15:40:33Z
63728,0.021090,0.857143,2023-05-04T15:40:36Z
64759,0.020754,0.857143,2023-05-04T15:40:37Z
65785,0.020430,0.857143,2023-05-04T15:40:38Z
66760,0.020132,0.857143,2023-05-04T15:40:39Z
67765,0.019833,0.857143,2023-05-04T15:40:40Z
68775,0.019542,0.857143,2023-05-04T15:40:41Z
69776,0.019262,0.857143,2023-05-04T15:40:42Z
70796,0.018984,0.857143,2023-05-04T15:40:43Z
93936,0.016692,0.700000,2023-05-04T15:41:06Z
94940,0.016516,0.700000,2023-05-04T15:41:07Z
95950,0.016342,0.700000,2023-05-04T15:41:08Z
