TotalTime(ms),Throughput(kbp),PDR,time
1033,0.216796,1.000000,2023-05-02T14:40:34Z
2037,0.109985,1.000000,2023-05-02T14:40:35Z
3043,0.073618,1.000000,2023-05-02T14:40:36Z
4058,0.055204,1.000000,2023-05-02T14:40:37Z
5060,0.044265,1.000000,2023-05-02T14:40:38Z
6075,0.036873,1.000000,2023-05-02T14:40:39Z
7079,0.031645,1.000000,2023-05-02T14:40:40Z
8088,0.027694,1.000000,2023-05-02T14:40:41Z
9098,0.024622,1.000000,2023-05-02T14:40:42Z
10112,0.022152,1.000000,2023-05-02T14:40:43Z
11124,0.020136,1.000000,2023-05-02T14:40:44Z
12138,0.018454,1.000000,2023-05-02T14:40:45Z
13151,0.034066,1.000000,2023-05-02T14:40:46Z
14158,0.031643,1.000000,2023-05-02T14:40:47Z
15160,0.029552,1.000000,2023-05-02T14:40:48Z
16174,0.027699,1.000000,2023-05-02T14:40:49Z
17179,0.026078,1.000000,2023-05-02T14:40:50Z
18194,0.024623,1.000000,2023-05-02T14:40:51Z
19199,0.023335,1.000000,2023-05-02T14:40:52Z
20203,0.022175,1.000000,2023-05-02T14:40:53Z
21212,0.021120,1.000000,2023-05-02T14:40:54Z
22219,0.020163,1.000000,2023-05-02T14:40:55Z
23223,0.019291,1.000000,2023-05-02T14:40:56Z
24236,0.018485,1.000000,2023-05-02T14:40:57Z
25238,0.026627,1.000000,2023-05-02T14:40:58Z
26248,0.025602,1.000000,2023-05-02T14:40:59Z
27256,0.024655,1.000000,2023-05-02T14:41:00Z
28255,0.023783,1.000000,2023-05-02T14:41:01Z
29260,0.022966,1.000000,2023-05-02T14:41:02Z
