TotalTime(ms),Throughput(kbp),PDR,data,time
15785,0.014191,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:03:38Z
28433,0.015757,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:03:51Z
41082,0.016358,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:04:04Z
53758,0.016667,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:04:16Z
129788,0.008629,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:05:32Z
167877,0.008006,0.461538,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:06:10Z
180692,0.008678,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:06:23Z
231177,0.007752,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:07:14Z
256501,0.007860,0.450000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:07:39Z
294818,0.007598,0.434783,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:08:17Z
307186,0.008021,0.458333,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:08:30Z
345362,0.007783,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:09:08Z
357881,0.008137,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:09:20Z
383225,0.008183,0.466667,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:09:46Z
408571,0.008224,0.468750,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:10:11Z
421450,0.008504,0.484848,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:10:24Z
434149,0.008771,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:10:37Z
446572,0.009029,0.514286,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:10:49Z
484595,0.008783,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:11:27Z
497261,0.009009,0.512821,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:11:40Z
535317,0.008787,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:12:18Z
560628,0.008790,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:12:43Z
573411,0.008985,0.511111,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:12:56Z
598645,0.008980,0.510638,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:13:21Z
611315,0.009161,0.520833,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:13:34Z
649545,0.008966,0.509804,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:14:12Z
661998,0.009136,0.519231,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:14:25Z
674744,0.009295,0.528302,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:14:37Z
687337,0.009451,0.537037,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:14:50Z
700299,0.009596,0.545455,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:15:03Z
712902,0.009740,0.553571,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:15:15Z
738033,0.009712,0.551724,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:15:41Z
750698,0.009847,0.559322,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:15:53Z
763370,0.009977,0.566667,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:16:06Z
776264,0.010100,0.573770,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:16:19Z
788721,0.010224,0.580645,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:16:31Z
801398,0.010342,0.587302,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:16:44Z
826956,0.010293,0.584615,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:17:10Z
839631,0.010405,0.590909,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:17:22Z
864753,0.010361,0.588235,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:17:47Z
890089,0.010318,0.585714,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:18:13Z
915444,0.010277,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:18:38Z
928322,0.010376,0.589041,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:18:51Z
940775,0.010476,0.594595,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:19:03Z
953464,0.010572,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:19:16Z
966128,0.010665,0.605263,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:19:29Z
979009,0.010754,0.610390,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:19:42Z
991739,0.010842,0.615385,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:19:54Z
1004173,0.010930,0.620253,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:20:07Z
1016808,0.011015,0.625000,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:20:19Z
1029495,0.011097,0.629630,AWcAAAJoAAMCAAAEAgAA,2022-05-30T16:20:32Z
