PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-05-24T19:37:29Z, 14503, 0.015445
1.000000, 2022-05-24T19:37:42Z, 27178, 0.016484
1.000000, 2022-05-24T19:37:54Z, 39844, 0.016866
1.000000, 2022-05-24T19:38:07Z, 52518, 0.017061
1.000000, 2022-05-24T19:38:32Z, 78077, 0.014345
1.000000, 2022-05-24T19:38:45Z, 90750, 0.014810
1.000000, 2022-05-24T19:38:58Z, 103214, 0.015192
1.000000, 2022-05-24T19:39:10Z, 116104, 0.015434
1.000000, 2022-05-24T19:39:23Z, 128545, 0.015683
0.900000, 2022-05-24T19:39:36Z, 141432, 0.014254
0.909091, 2022-05-24T19:39:48Z, 153887, 0.014556
0.916667, 2022-05-24T19:40:01Z, 166773, 0.014775
0.846154, 2022-05-24T19:40:14Z, 179467, 0.013730
0.785714, 2022-05-24T19:40:26Z, 192117, 0.012826
0.800000, 2022-05-24T19:40:39Z, 204794, 0.013125
0.812500, 2022-05-24T19:40:52Z, 217465, 0.013391
0.823529, 2022-05-24T19:41:04Z, 229915, 0.013640
0.777778, 2022-05-24T19:41:17Z, 242817, 0.012915
0.789474, 2022-05-24T19:41:30Z, 255262, 0.013163
0.800000, 2022-05-24T19:41:42Z, 267934, 0.013376
0.809524, 2022-05-24T19:41:55Z, 280602, 0.013571
0.818182, 2022-05-24T19:42:08Z, 293273, 0.013748
0.826087, 2022-05-24T19:42:20Z, 305945, 0.013911
0.833333, 2022-05-24T19:42:33Z, 318626, 0.014060
0.840000, 2022-05-24T19:42:46Z, 331508, 0.014190
0.846154, 2022-05-24T19:42:58Z, 344018, 0.014325
0.851852, 2022-05-24T19:43:11Z, 356629, 0.014446
0.857143, 2022-05-24T19:43:24Z, 369519, 0.014549
0.862069, 2022-05-24T19:43:36Z, 381981, 0.014660
0.866667, 2022-05-24T19:43:49Z, 394655, 0.014757
0.870968, 2022-05-24T19:44:02Z, 407315, 0.014848
0.875000, 2022-05-24T19:44:15Z, 420272, 0.014924
0.878788, 2022-05-24T19:44:27Z, 432886, 0.015006
0.882353, 2022-05-24T19:44:40Z, 445330, 0.015090
0.885714, 2022-05-24T19:44:52Z, 458002, 0.015162
0.861111, 2022-05-24T19:45:05Z, 470892, 0.014746
0.864865, 2022-05-24T19:45:18Z, 483355, 0.014830
0.868421, 2022-05-24T19:45:30Z, 496013, 0.014903
0.846154, 2022-05-24T19:45:43Z, 508973, 0.014523
0.850000, 2022-05-24T19:45:56Z, 521424, 0.014606
0.853659, 2022-05-24T19:46:08Z, 534088, 0.014679
0.833333, 2022-05-24T19:46:21Z, 546916, 0.014335
0.837209, 2022-05-24T19:46:34Z, 559376, 0.014416
0.818182, 2022-05-24T19:46:47Z, 572263, 0.014091
0.800000, 2022-05-24T19:46:59Z, 584934, 0.013786
0.804348, 2022-05-24T19:47:12Z, 597388, 0.013874
0.808511, 2022-05-24T19:47:24Z, 610056, 0.013953
0.791667, 2022-05-24T19:47:37Z, 622949, 0.013664
0.775510, 2022-05-24T19:47:50Z, 635621, 0.013392
0.760000, 2022-05-24T19:48:03Z, 648292, 0.013130
0.764706, 2022-05-24T19:48:15Z, 660748, 0.013221
0.750000, 2022-05-24T19:48:28Z, 673647, 0.012968
0.754717, 2022-05-24T19:48:40Z, 686085, 0.013060
0.759259, 2022-05-24T19:48:53Z, 698979, 0.013139
0.745455, 2022-05-24T19:49:06Z, 711653, 0.012905
0.750000, 2022-05-24T19:49:19Z, 724250, 0.012990
0.754386, 2022-05-24T19:49:31Z, 736783, 0.013073
0.758621, 2022-05-24T19:49:44Z, 749451, 0.013151
0.762712, 2022-05-24T19:49:56Z, 762123, 0.013226
0.750000, 2022-05-24T19:50:09Z, 775007, 0.013006
0.754098, 2022-05-24T19:50:22Z, 787463, 0.013085
0.758065, 2022-05-24T19:50:34Z, 800129, 0.013158
0.761905, 2022-05-24T19:50:47Z, 813023, 0.013225
0.750000, 2022-05-24T19:51:00Z, 825695, 0.013022
0.738462, 2022-05-24T19:51:13Z, 838360, 0.012825
0.742424, 2022-05-24T19:51:25Z, 851039, 0.012897
0.746269, 2022-05-24T19:51:38Z, 863485, 0.012971
0.735294, 2022-05-24T19:51:51Z, 876380, 0.012780
0.739130, 2022-05-24T19:52:03Z, 888837, 0.012853
0.742857, 2022-05-24T19:52:16Z, 901776, 0.012917
0.746479, 2022-05-24T19:52:29Z, 914172, 0.012987
0.750000, 2022-05-24T19:52:41Z, 926859, 0.013051
0.753425, 2022-05-24T19:52:54Z, 939525, 0.013113
0.756757, 2022-05-24T19:53:07Z, 952191, 0.013174
0.760000, 2022-05-24T19:53:19Z, 964865, 0.013233
0.763158, 2022-05-24T19:53:32Z, 977762, 0.013287
0.766234, 2022-05-24T19:53:45Z, 990209, 0.013347
0.769231, 2022-05-24T19:53:57Z, 1002899, 0.013401
0.772152, 2022-05-24T19:54:10Z, 1015554, 0.013455
0.775000, 2022-05-24T19:54:35Z, 1040890, 0.013342
0.777778, 2022-05-24T19:54:48Z, 1053567, 0.013394
0.780488, 2022-05-24T19:55:01Z, 1066238, 0.013445
0.771084, 2022-05-24T19:55:13Z, 1079125, 0.013285
0.761905, 2022-05-24T19:55:26Z, 1091804, 0.013131
0.764706, 2022-05-24T19:55:39Z, 1104252, 0.013185
0.767442, 2022-05-24T19:55:51Z, 1116921, 0.013236
0.770115, 2022-05-24T19:56:04Z, 1129820, 0.013284
0.772727, 2022-05-24T19:56:17Z, 1142337, 0.013334
0.775281, 2022-05-24T19:56:29Z, 1154947, 0.013382
0.777778, 2022-05-24T19:56:42Z, 1167622, 0.013429
0.780220, 2022-05-24T19:56:55Z, 1180626, 0.013471
0.782609, 2022-05-24T19:57:07Z, 1192959, 0.013519
0.784946, 2022-05-24T19:57:20Z, 1205624, 0.013563
0.787234, 2022-05-24T19:57:33Z, 1218514, 0.013603
0.789474, 2022-05-24T19:57:46Z, 1231182, 0.013645
0.791667, 2022-05-24T19:57:58Z, 1243645, 0.013689
0.783505, 2022-05-24T19:58:11Z, 1256532, 0.013548
0.785714, 2022-05-24T19:58:24Z, 1269202, 0.013590
0.777778, 2022-05-24T19:58:36Z, 1281884, 0.013455
0.780000, 2022-05-24T19:58:49Z, 1294326, 0.013499
0.772277, 2022-05-24T19:59:01Z, 1307004, 0.013368
0.774510, 2022-05-24T19:59:14Z, 1319671, 0.013409
0.766990, 2022-05-24T19:59:27Z, 1332565, 0.013280
0.759615, 2022-05-24T19:59:40Z, 1345228, 0.013155
0.761905, 2022-05-24T19:59:52Z, 1357686, 0.013199
0.764151, 2022-05-24T20:00:05Z, 1370353, 0.013240
0.757009, 2022-05-24T20:00:18Z, 1383253, 0.013117
0.759259, 2022-05-24T20:00:30Z, 1395699, 0.013160
0.761468, 2022-05-24T20:00:43Z, 1408587, 0.013199
0.763636, 2022-05-24T20:00:55Z, 1421051, 0.013241
0.756757, 2022-05-24T20:01:08Z, 1433934, 0.013122
0.758929, 2022-05-24T20:01:21Z, 1446387, 0.013164
0.761062, 2022-05-24T20:01:34Z, 1459277, 0.013201
0.754386, 2022-05-24T20:01:46Z, 1471947, 0.013087
0.756522, 2022-05-24T20:01:59Z, 1484401, 0.013129
0.758621, 2022-05-24T20:02:12Z, 1497290, 0.013165
0.760684, 2022-05-24T20:02:24Z, 1509748, 0.013205
0.762712, 2022-05-24T20:02:37Z, 1522424, 0.013242
0.756303, 2022-05-24T20:02:50Z, 1535312, 0.013131
0.750000, 2022-05-24T20:03:02Z, 1547979, 0.013023
0.752066, 2022-05-24T20:03:15Z, 1560432, 0.013063
0.754098, 2022-05-24T20:03:27Z, 1573102, 0.013100
0.747967, 2022-05-24T20:03:40Z, 1585992, 0.012994
0.741935, 2022-05-24T20:03:53Z, 1598665, 0.012891
0.736000, 2022-05-24T20:04:06Z, 1611335, 0.012789
0.738095, 2022-05-24T20:04:18Z, 1623787, 0.012829
0.732283, 2022-05-24T20:04:31Z, 1636674, 0.012728
0.734375, 2022-05-24T20:04:44Z, 1649178, 0.012768
0.728682, 2022-05-24T20:04:56Z, 1662025, 0.012669
0.730769, 2022-05-24T20:05:09Z, 1674506, 0.012708
0.725191, 2022-05-24T20:05:22Z, 1687366, 0.012611
0.727273, 2022-05-24T20:05:34Z, 1699822, 0.012651
0.729323, 2022-05-24T20:05:47Z, 1712490, 0.012688
0.731343, 2022-05-24T20:06:00Z, 1725388, 0.012723
0.725926, 2022-05-24T20:06:12Z, 1738057, 0.012630
0.727941, 2022-05-24T20:06:25Z, 1750509, 0.012668
0.729927, 2022-05-24T20:06:38Z, 1763206, 0.012704
0.731884, 2022-05-24T20:06:50Z, 1775843, 0.012740
0.733813, 2022-05-24T20:07:03Z, 1788745, 0.012773
0.790419, 2022-05-24T20:07:16Z, 1801195, 0.012809
