PDR,time,TotalTime(ms),Throughput(kbp)
1.000000, 2022-06-02T14:09:59Z, 14042, 0.015952
1.000000, 2022-06-02T14:10:11Z, 26712, 0.016771
1.000000, 2022-06-02T14:10:24Z, 39379, 0.017065
1.000000, 2022-06-02T14:10:37Z, 52047, 0.017215
0.800000, 2022-06-02T14:10:50Z, 64978, 0.013789
0.833333, 2022-06-02T14:11:02Z, 77602, 0.014433
0.857143, 2022-06-02T14:11:15Z, 90285, 0.014886
0.875000, 2022-06-02T14:11:28Z, 102955, 0.015230
0.888889, 2022-06-02T14:11:40Z, 115629, 0.015498
0.900000, 2022-06-02T14:11:53Z, 128088, 0.015739
0.818182, 2022-06-02T14:12:05Z, 140754, 0.014323
0.833333, 2022-06-02T14:12:18Z, 153646, 0.014579
0.846154, 2022-06-02T14:12:31Z, 166315, 0.014815
0.857143, 2022-06-02T14:12:44Z, 178987, 0.015018
0.866667, 2022-06-02T14:12:56Z, 191657, 0.015194
0.875000, 2022-06-02T14:13:09Z, 204330, 0.015348
0.882353, 2022-06-02T14:13:21Z, 216806, 0.015498
0.888889, 2022-06-02T14:13:34Z, 229447, 0.015620
0.894737, 2022-06-02T14:13:47Z, 242131, 0.015727
0.900000, 2022-06-02T14:13:59Z, 254799, 0.015824
0.904762, 2022-06-02T14:14:12Z, 267479, 0.015912
0.863636, 2022-06-02T14:14:25Z, 280374, 0.015180
0.869565, 2022-06-02T14:14:38Z, 293033, 0.015288
0.875000, 2022-06-02T14:14:50Z, 305583, 0.015394
0.880000, 2022-06-02T14:15:03Z, 318374, 0.015479
0.884615, 2022-06-02T14:15:16Z, 331045, 0.015563
0.888889, 2022-06-02T14:15:28Z, 343720, 0.015641
0.892857, 2022-06-02T14:15:41Z, 356185, 0.015722
0.896552, 2022-06-02T14:15:54Z, 369078, 0.015780
0.900000, 2022-06-02T14:16:06Z, 381511, 0.015853
0.903226, 2022-06-02T14:16:19Z, 394337, 0.015905
0.906250, 2022-06-02T14:16:31Z, 406855, 0.015966
0.909091, 2022-06-02T14:16:44Z, 419568, 0.016016
0.911765, 2022-06-02T14:16:57Z, 432418, 0.016059
0.885714, 2022-06-02T14:17:22Z, 457761, 0.015169
0.861111, 2022-06-02T14:17:35Z, 470436, 0.014761
0.864865, 2022-06-02T14:17:48Z, 482887, 0.014844
0.868421, 2022-06-02T14:18:00Z, 495560, 0.014916
0.846154, 2022-06-02T14:18:13Z, 508469, 0.014538
0.850000, 2022-06-02T14:18:26Z, 521156, 0.014614
0.853659, 2022-06-02T14:18:38Z, 533571, 0.014693
0.857143, 2022-06-02T14:18:51Z, 546244, 0.014763
0.860465, 2022-06-02T14:19:04Z, 558921, 0.014829
0.863636, 2022-06-02T14:19:16Z, 571685, 0.014889
0.866667, 2022-06-02T14:19:29Z, 584480, 0.014947
0.869565, 2022-06-02T14:19:42Z, 596939, 0.015010
0.872340, 2022-06-02T14:19:54Z, 609622, 0.015065
0.875000, 2022-06-02T14:20:07Z, 622305, 0.015118
0.857143, 2022-06-02T14:20:20Z, 635165, 0.014812
0.860000, 2022-06-02T14:20:32Z, 647627, 0.014873
0.862745, 2022-06-02T14:20:45Z, 660293, 0.014927
0.865385, 2022-06-02T14:20:58Z, 673183, 0.014974
0.867925, 2022-06-02T14:21:10Z, 685636, 0.015028
0.851852, 2022-06-02T14:21:23Z, 698523, 0.014751
0.854545, 2022-06-02T14:21:36Z, 711201, 0.014803
0.857143, 2022-06-02T14:21:48Z, 723670, 0.014858
0.859649, 2022-06-02T14:22:01Z, 736324, 0.014906
0.862069, 2022-06-02T14:22:14Z, 748989, 0.014953
0.864407, 2022-06-02T14:22:26Z, 761673, 0.014999
0.850000, 2022-06-02T14:22:39Z, 774557, 0.014749
0.852459, 2022-06-02T14:22:52Z, 787010, 0.014800
0.854839, 2022-06-02T14:23:04Z, 799680, 0.014846
0.841270, 2022-06-02T14:23:17Z, 812605, 0.014610
0.828125, 2022-06-02T14:23:30Z, 825295, 0.014385
0.830769, 2022-06-02T14:23:43Z, 837915, 0.014436
0.833333, 2022-06-02T14:23:55Z, 850587, 0.014484
0.835821, 2022-06-02T14:24:08Z, 863048, 0.014535
0.823529, 2022-06-02T14:24:21Z, 875934, 0.014321
0.826087, 2022-06-02T14:24:33Z, 888384, 0.014372
0.828571, 2022-06-02T14:24:46Z, 901282, 0.014415
0.830986, 2022-06-02T14:24:58Z, 913735, 0.014464
