TotalTime(ms),Throughput(kbp),PDR,time
16683,0.013427,1.000000,2022-06-02T14:09:59Z
29349,0.015264,1.000000,2022-06-02T14:10:12Z
42017,0.015994,1.000000,2022-06-02T14:10:24Z
54684,0.016385,1.000000,2022-06-02T14:10:37Z
80237,0.013959,0.833333,2022-06-02T14:11:02Z
92921,0.014464,0.857143,2022-06-02T14:11:15Z
105590,0.014850,0.875000,2022-06-02T14:11:28Z
118264,0.015153,0.888889,2022-06-02T14:11:40Z
130725,0.015422,0.900000,2022-06-02T14:11:53Z
156282,0.014333,0.833333,2022-06-02T14:12:18Z
168950,0.014584,0.846154,2022-06-02T14:12:31Z
181623,0.014800,0.857143,2022-06-02T14:12:44Z
194292,0.014988,0.866667,2022-06-02T14:12:56Z
206969,0.015152,0.875000,2022-06-02T14:13:09Z
219441,0.015312,0.882353,2022-06-02T14:13:22Z
232083,0.015443,0.888889,2022-06-02T14:13:34Z
244766,0.015558,0.894737,2022-06-02T14:13:47Z
257436,0.015662,0.900000,2022-06-02T14:14:00Z
270115,0.015756,0.904762,2022-06-02T14:14:12Z
295669,0.015152,0.869565,2022-06-02T14:14:38Z
308220,0.015262,0.875000,2022-06-02T14:14:50Z
321008,0.015352,0.880000,2022-06-02T14:15:03Z
333681,0.015440,0.884615,2022-06-02T14:15:16Z
346355,0.015522,0.888889,2022-06-02T14:15:29Z
358821,0.015607,0.892857,2022-06-02T14:15:41Z
371712,0.015668,0.896552,2022-06-02T14:15:54Z
384148,0.015744,0.900000,2022-06-02T14:16:06Z
396972,0.015800,0.903226,2022-06-02T14:16:19Z
409497,0.015863,0.906250,2022-06-02T14:16:32Z
422204,0.015916,0.909091,2022-06-02T14:16:44Z
435054,0.015961,0.911765,2022-06-02T14:16:57Z
485526,0.014763,0.842105,2022-06-02T14:17:48Z
498227,0.014837,0.846154,2022-06-02T14:18:00Z
523791,0.014540,0.829268,2022-06-02T14:18:26Z
536207,0.014621,0.833333,2022-06-02T14:18:38Z
