Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,QBXq3gAAAAABXxWWztt8OmxEFLwWWlFiB3MtrQ==,1.000000, 2022-05-24T15:11:45Z, 13199, 0.016971
QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,QBXq3gAAAQABBUkniXK9HIokbbRsblMYdSB7hQ==,1.000000, 2022-05-24T15:11:58Z, 25869, 0.017318
QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,QBXq3gAAAgAB3K+Mk+wOXAQgN3MsXfBnkjL0MA==,1.000000, 2022-05-24T15:12:11Z, 38545, 0.017434
QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,QBXq3gAAAwAB3eFsREAqgm/7X4CXCttbjuhxGA==,1.000000, 2022-05-24T15:12:23Z, 51215, 0.017495
QBXq3gAABAABsgROlhZJHbPnpEjnWWsTsuPXdA==,QBXq3gAABAABsgROlhbnHbMipEjnWWsTsuPXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWWsT5+PXdA==,QBXq3gAABAABsgROlhZJHbMipEhtWecTsuPXdA==,1.000000, 2022-05-24T15:12:36Z, 63895, 0.017529
QBXq3gAABQABE/I4jZO9THy4HEK4ebips0vGGQ==,QBXq3gAABQABE/I4jZO4THyFHEK4ebips0vGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebipuEvGGQ==,QBXq3gAABQABE/I4jZO9THyFHEKnebips0vGGQ==,1.000000, 2022-05-24T15:12:49Z, 76556, 0.017556
QBXq3gAABgABVMNJJTl9QPp7b757eSSSBfr7Wg==,QBXq3gAABgABVMNJJTl7QPqKb757eSSSBfr7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeSSSe/r7Wg==,QBXq3gAABgABVMNJJTl9QPqKb74GeXuSBfr7Wg==,1.000000, 2022-05-24T15:13:02Z, 89448, 0.017530
QBXq3gAABwAB5OQ9879HguzS2PHS9KkBAKGMUg==,QBXq3gAABwAB5OQ987/Sguzm2PHS9KkBAKGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9KkB0qGMUg==,QBXq3gAABwAB5OQ9879Hguzm2PHg9NIBAKGMUg==,1.000000, 2022-05-24T15:13:14Z, 102150, 0.017543
QBXq3gAACAABtnEGYBSOZlTdzkPdXEJY0/5Czg==,QBXq3gAACAABtnEGYBTdZlRdzkPdXEJY0/5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXEJY3f5Czg==,QBXq3gAACAABtnEGYBSOZlRdzkPrXN1Y0/5Czg==,1.000000, 2022-05-24T15:13:27Z, 114691, 0.017578
QBXq3gAACgAB4J5MGLcM8IZba9FbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLdb8IZxa9FbYNx4zhIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYNx4WxIZKg==,QBXq3gAACgAB4J5MGLcM8IZxa9HrYFt4zhIZKg==,1.000000, 2022-05-24T15:13:52Z, 139928, 0.016008
QBXq3gAACwABeiMIbZ4A4j+798K7NMwB/n6ucg==,QBXq3gAACwABeiMIbZ674j9r98K7NMwB/n6ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NMwBu36ucg==,QBXq3gAACwABeiMIbZ4A4j9r98J0NLsB/n6ucg==,1.000000, 2022-05-24T15:14:05Z, 152805, 0.016125
QBXq3gAADAABPKsQO4Q7vVluTGZuU8OQcmtdZA==,QBXq3gAADAABPKsQO4TjvVkXTGbjU8OQcmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU8OQbmtdZA==,QBXq3gAADAABPKsQO4Q7vVkXTGZFU26QcmtdZA==,1.000000, 2022-05-24T15:14:18Z, 165472, 0.016244
QBXq3gAADQAB5bM7t6M2OWv8ffX83B2UDcVbbw==,QBXq3gAADQAB5bM7t6P8OWuZffX83B2UDcVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3B2U/MVbbw==,QBXq3gAADQAB5bM7t6M2OWuZffXO3PyUDcVbbw==,1.000000, 2022-05-24T15:14:30Z, 178146, 0.016346
QBXq3gAADgABme9SPmYig5OpLaKpC385ivmH7g==,QBXq3gAADgABme9SPmapg5MJLaKpC385ivmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC385qfmH7g==,QBXq3gAADgABme9SPmYig5MJLaJEC6k5ivmH7g==,1.000000, 2022-05-24T15:14:43Z, 190821, 0.016434
QBXq3gAADwABlTZyzE3lFJTPdZTPU6Vm85mKEw==,QBXq3gAADwABlTZyzE1OFJR/dZROU6Vm85mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU6Vmz5mKEw==,QBXq3gAADwABlTZyzE3lFJR/dZQRU89m85mKEw==,1.000000, 2022-05-24T15:14:56Z, 203272, 0.016530
QBXq3gAAEAABlNIBRlELWCKHodGHRVqZcw1G7g==,QBXq3gAAEAABlNIBRlGHWCKOodGHRVqZcw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRVqZhw1G7g==,QBXq3gAAEAABlNIBRlELWCKOodGbRYeZcw1G7g==,1.000000, 2022-05-24T15:15:08Z, 216161, 0.016580
QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,QBXq3gAAEQABi8hOdtgoqkixZcAvC97TspmTLg==,1.000000, 2022-05-24T15:15:21Z, 228611, 0.016657
QBXq3gAAEgABj88jQzaTdZGC1u6CnHBra/lFmg==,QBXq3gAAEgABj88jQzb5dZGE1u75nHBra/lFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnHBrgvlFmg==,QBXq3gAAEgABj88jQzaTdZGE1u7dnIJra/lFmg==,1.000000, 2022-05-24T15:15:34Z, 241536, 0.016693
QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,QBXq3gAAEwABMRxd02eWZwyrgeY7wbROyTBRXQ==,1.000000, 2022-05-24T15:15:46Z, 253963, 0.016758
QBXq3gAAFAABW8ygIUNCROlwq5VwFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNwROnsq5VwFsTkbTJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFsTkcDJxwQ==,QBXq3gAAFAABW8ygIUNCROnsq5XUFnDkbTJxwQ==,1.000000, 2022-05-24T15:15:59Z, 266851, 0.016788
QBXq3gAAFQAB7v3thZFtPjdFmGhFZJxpHq4WmA==,QBXq3gAAFQAB7v3thZHIPjfnmGjIZJxpHq4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZJxpRa4WmA==,QBXq3gAAFQAB7v3thZFtPjfnmGijZEVpHq4WmA==,1.000000, 2022-05-24T15:16:12Z, 279519, 0.016829
QBXq3gAAFgABPf91rNkW5si+DIK+ooamoBEFXQ==,QBXq3gAAFgABPf91rNm+5sguDIK+ooamoBEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9ooamvhEFXQ==,QBXq3gAAFgABPf91rNkW5sguDIK9or6moBEFXQ==,1.000000, 2022-05-24T15:16:24Z, 291985, 0.016878
QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,QBXq3gAAFwABfvVnWmykujVG92hqCGDQkkMgUA==,1.000000, 2022-05-24T15:16:37Z, 304646, 0.016911
QBXq3gAAGQABJHFkMPFvoEo/lnc/bjmIEeAmzQ==,QBXq3gAAGQABJHFkMPE/oEqklnc/bjmIEeAmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbjmIP+AmzQ==,QBXq3gAAGQABJHFkMPFvoEqklncxbj+IEeAmzQ==,1.000000, 2022-05-24T15:17:02Z, 329988, 0.016292
QBXq3gAAGgABCHVadsZTcYE2PkM2wDsGmCTZRw==,QBXq3gAAGgABCHVadsY2cYG9PkM2wDsGmCTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDsGNiTZRw==,QBXq3gAAGgABCHVadsZTcYG9PkPAwDYGmCTZRw==,1.000000, 2022-05-24T15:17:15Z, 342885, 0.016332
QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,QBXq3gAAGwABi0jwHXoiY/DiZrh82DwWJO3B0g==,1.000000, 2022-05-24T15:17:28Z, 355324, 0.016391
QBXq3gAAHAAB1OuDfwx4n3lWhkZWDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwxWn3m3hkZWDXUAuzvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDXUAVjvbGQ==,QBXq3gAAHAAB1OuDfwx4n3m3hkboDVYAuzvbGQ==,1.000000, 2022-05-24T15:17:40Z, 368224, 0.016425
QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,QBXq3gAAHQAB9SaOV8lPLLwKHTFtdvMGthi4Mg==,1.000000, 2022-05-24T15:17:53Z, 380676, 0.016476
QBXq3gAAHgABwR7mAGpUxF3y6IPyBwTedYNF4Q==,QBXq3gAAHgABwR7mAGryxF3p6IPyBwTedYNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYBwTe8oNF4Q==,QBXq3gAAHgABwR7mAGpUxF3p6INYB/LedYNF4Q==,1.000000, 2022-05-24T15:18:06Z, 393564, 0.016506
QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,QBXq3gAAHwABzwC4XBLTq7yinVzIzmWIhm5NFA==,1.000000, 2022-05-24T15:18:18Z, 406017, 0.016551
QBXq3gAAIAABvB0V4fm87G+SfZSSzbZv1v0sag==,QBXq3gAAIAABvB0V4fmS7G/yfZSSzbZv1v0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzbZvkv0sag==,QBXq3gAAIAABvB0V4fm87G/yfZTKzZJv1v0sag==,1.000000, 2022-05-24T15:18:31Z, 418691, 0.016585
QBXq3gAAIQABbhsX+9OS2blSnbNSCfaFvfbGag==,QBXq3gAAIQABbhsX+9NS2blYnbNSCfaFvfbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CfaFUvbGag==,QBXq3gAAIQABbhsX+9OS2blYnbO8CVKFvfbGag==,1.000000, 2022-05-24T15:18:44Z, 431610, 0.016608
QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,QBXq3gAAIgABx5GZLvO6APb1E98JPqtv5ceekQ==,1.000000, 2022-05-24T15:18:56Z, 444029, 0.016648
QBXq3gAAIwABLpOVrpJOweZNJ3tNFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJNweZHJ3tNFvh4x6pqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFvh4TapqiQ==,QBXq3gAAIwABLpOVrpJOweZHJ3sVFk14x6pqiQ==,1.000000, 2022-05-24T15:19:09Z, 456917, 0.016668
QBXq3gAAJAABSf3J7XlmbszkdyHkLwCq+5vZnw==,QBXq3gAAJAABSf3J7XnkbsxPdyHkLwCq+5vZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRLwCq5JvZnw==,QBXq3gAAJAABSf3J7XlmbsxPdyGRL+Sq+5vZnw==,1.000000, 2022-05-24T15:19:22Z, 469592, 0.016695
QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,QBXq3gAAJQABEwfD7GBqj957tCjb54Pt+LPVqg==,1.000000, 2022-05-24T15:19:34Z, 482051, 0.016729
QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,QBXq3gAAJgABKzFGsth3ogmnBAJ/ODOQoTnbSA==,1.000000, 2022-05-24T15:19:47Z, 494719, 0.016753
QBXq3gAAJwABFVGGQAXS2z7+dRn+j1khRMRl6w==,QBXq3gAAJwABFVGGQAX+2z61dRn+j1khRMRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj1kh/sRl6w==,QBXq3gAAJwABFVGGQAXS2z61dRlDj/4hRMRl6w==,1.000000, 2022-05-24T15:20:00Z, 507617, 0.016769
QBXq3gAAKAABSS4eTr0LI4zco2ncf+2pyk9UCA==,QBXq3gAAKAABSS4eTr3cI4wIo2ncf+2pyk9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3f+2p3E9UCA==,QBXq3gAAKAABSS4eTr0LI4wIo2k3f9ypyk9UCA==,1.000000, 2022-05-24T15:20:13Z, 520281, 0.016791
QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,QBXq3gAAKQABxE0jRMZ73Gnuy0PkY+xmJZEc6g==,1.000000, 2022-05-24T15:20:25Z, 532730, 0.016819
QBXq3gAAKgABDXnOEVf9cC+rXnir/2a1UASi/Q==,QBXq3gAAKgABDXnOEVercC+qXnir/2a1UASi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/2a1qwSi/Q==,QBXq3gAAKgABDXnOEVf9cC+qXnh2/6u1UASi/Q==,1.000000, 2022-05-24T15:20:38Z, 545630, 0.016832
QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,QBXq3gAAKwABcpwrFok6FUfotE1IsvUxddMwbA==,1.000000, 2022-05-24T15:20:50Z, 558087, 0.016858
QBXq3gAALAABq2KqKOyVBWQyssMyTVK1xLmp+Q==,QBXq3gAALAABq2KqKOwyBWQ0ssMyTVK1xLmp+Q==,QBXq3gAALAABq2KqKOyVBWQ0ssNHTVK1Mrmp+Q==,QBXq3gAALAABq2KqKOyVBWQ0ssNHTTK1xLmp+Q==,1.000000, 2022-05-24T15:21:03Z, 570753, 0.016876
QBXq3gAALQABEOD5TbK2ym/9ewf9hK4wlM4YVA==,QBXq3gAALQABEOD5TbL9ym8gewf9hK4wlM4YVA==,QBXq3gAALQABEOD5TbK2ym8geweIhK4w/c4YVA==,QBXq3gAALQABEOD5TbK2ym8geweIhP0wlM4YVA==,1.000000, 2022-05-24T15:21:16Z, 583718, 0.016885
QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,1.000000, 2022-05-24T15:21:28Z, 596088, 0.016910
QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,1.000000, 2022-05-24T15:21:41Z, 608763, 0.016926
QBXq3gAAMAABteoR4mOfSSw8iMg8wgWkMoJXWA==,QBXq3gAAMAABteoR4mM8SSwziMg8wgWkMoJXWA==,QBXq3gAAMAABteoR4mOfSSwziMiHwgWkPIJXWA==,QBXq3gAAMAABteoR4mOfSSwziMiHwjykMoJXWA==,1.000000, 2022-05-24T15:21:54Z, 621662, 0.016935
QBXq3gAAMQABUB8zHXjvmHnqf2zqZF4n1DTvKQ==,QBXq3gAAMQABUB8zHXjqmHk6f2zqZF4n1DTvKQ==,QBXq3gAAMQABUB8zHXjvmHk6f2w6ZF4n6jTvKQ==,QBXq3gAAMQABUB8zHXjvmHk6f2w6ZOon1DTvKQ==,1.000000, 2022-05-24T15:22:06Z, 634109, 0.016956
QBXq3gAAMgABNdE5hH/uNZSaLq6asdx16pVDOg==,QBXq3gAAMgABNdE5hH+aNZRFLq6asdx16pVDOg==,QBXq3gAAMgABNdE5hH/uNZRFLq5Qsdx1mpVDOg==,QBXq3gAAMgABNdE5hH/uNZRFLq5QsZp16pVDOg==,1.000000, 2022-05-24T15:22:19Z, 646998, 0.016965
QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,1.000000, 2022-05-24T15:22:32Z, 659447, 0.016984
QBXq3gAANAABr0WED9NHCTe0xDC0SnR6Iwnvrg==,QBXq3gAANAABr0WED9O0CTdHxDC0SnR6Iwnvrg==,QBXq3gAANAABr0WED9NHCTdHxDBsSnR6tAnvrg==,QBXq3gAANAABr0WED9NHCTdHxDBsSrR6Iwnvrg==,1.000000, 2022-05-24T15:22:45Z, 672343, 0.016991
QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,1.000000, 2022-05-24T15:22:57Z, 684796, 0.017009
QBXq3gAANgABjKV4KFS0+NitJYmtTuwD0Riy7Q==,QBXq3gAANgABjKV4KFSt+NjGJYmtTuwD0Riy7Q==,QBXq3gAANgABjKV4KFS0+NjGJYmrTuwDrRiy7Q==,QBXq3gAANgABjKV4KFS0+NjGJYmrTq0D0Riy7Q==,1.000000, 2022-05-24T15:23:10Z, 697683, 0.017016
QBXq3gAANwABr2SI8I3lD5qRHMeRE9ElM1sNMQ==,QBXq3gAANwABr2SI8I2RD5qRHMeRE9ElM1sNMQ==,QBXq3gAANwABr2SI8I3lD5qRHMe/E9ElkVsNMQ==,QBXq3gAANwABr2SI8I3lD5qRHMe/E5ElM1sNMQ==,1.000000, 2022-05-24T15:23:22Z, 710146, 0.017033
QBXq3gAAOAABAEbJcrsPbI0jamgj8422630vWg==,QBXq3gAAOAABAEbJcrsjbI3bamgj8422630vWg==,QBXq3gAAOAABAEbJcrsPbI3bami/8422I30vWg==,QBXq3gAAOAABAEbJcrsPbI3bami/8yO2630vWg==,1.000000, 2022-05-24T15:23:35Z, 723028, 0.017039
QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,QBXq3gAAOQABxQ3+xzgPmwB0+g1Cmkw/epIUlA==,1.000000, 2022-05-24T15:23:48Z, 735480, 0.017056
QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,QBXq3gAAOgAB1HUBYACGbq3FwrphI5emdQ6R+w==,1.000000, 2022-05-24T15:24:00Z, 748157, 0.017066
QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,QBXq3gAAOwABIBuB0NYbcSyYM1t224zq3VOM9A==,1.000000, 2022-05-24T15:24:13Z, 760863, 0.017075
QBXq3gAAPAABa/AJcKjNWYDfbRrfDiAJvhdYKA==,QBXq3gAAPAABa/AJcKjfWYAKbRrfDiAJvhdYKA==,QBXq3gAAPAABa/AJcKjNWYAKbRoUDiAJ3xdYKA==,QBXq3gAAPAABa/AJcKjNWYAKbRoUDt8JvhdYKA==,1.000000, 2022-05-24T15:24:26Z, 773711, 0.017081
QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,QBXq3gAAPQABXy9OVwQqn4rOMK2OOd1An1d+0w==,1.000000, 2022-05-24T15:24:38Z, 786172, 0.017095
QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,QBXq3gAAPgAB9Rk7r6uEV6+/FnOFLNsup323dw==,1.000000, 2022-05-24T15:24:51Z, 798836, 0.017105
QBXq3gAAPwABBAAyiwY4fJVqYn9qKsO9UhDrWg==,QBXq3gAAPwABBAAyiwZqfJUuYn9qKsO9UhDrWg==,QBXq3gAAPwABBAAyiwY4fJUuYn9SKsO9ahDrWg==,QBXq3gAAPwABBAAyiwY4fJUuYn9SKmq9UhDrWg==,1.000000, 2022-05-24T15:25:04Z, 811681, 0.017110
QBXq3gAAQAAB6ftS3Yz+tbiuq8Cufm/KkSvfEA==,QBXq3gAAQAAB6ftS3Yyutbh0q8Cufm/KkSvfEA==,QBXq3gAAQAAB6ftS3Yz+tbh0q8CVfm/KrivfEA==,QBXq3gAAQAAB6ftS3Yz+tbh0q8CVfq7KkSvfEA==,1.000000, 2022-05-24T15:25:17Z, 824397, 0.017118
QBXq3gAAQQABvVZa3gi61nqj4jKjl9+UhXaxrA==,QBXq3gAAQQABvVZa3gij1npn4jKjl9+UhXaxrA==,QBXq3gAAQQABvVZa3gi61npn4jLkl9+Uo3axrA==,QBXq3gAAQQABvVZa3gi61npn4jLkl6OUhXaxrA==,1.000000, 2022-05-24T15:25:29Z, 837070, 0.017126
QBXq3gAAQgABc6JxGzmDkscyO9cyyvbJjBtdSg==,QBXq3gAAQgABc6JxGzkyksfCO9cyyvbJjBtdSg==,QBXq3gAAQgABc6JxGzmDksfCO9cIyvbJMhtdSg==,QBXq3gAAQgABc6JxGzmDksfCO9cIyjLJjBtdSg==,1.000000, 2022-05-24T15:25:42Z, 849740, 0.017135
QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,QBXq3gAAQwABqvMXy000AsoPB/I34Ss5GUmU0w==,1.000000, 2022-05-24T15:25:54Z, 862195, 0.017147
QBXq3gAARAABsygErIeD/8c3aqg3krafQD63gg==,QBXq3gAARAABsygErIc3/8fGaqg3krafQD63gg==,QBXq3gAARAABsygErIeD/8fGaqgSkrafNz63gg==,QBXq3gAARAABsygErIeD/8fGaqgSkjefQD63gg==,1.000000, 2022-05-24T15:26:07Z, 875092, 0.017150
QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,QBXq3gAARQABcmyyDrIYEFpsr4I9mehHm7plmw==,1.000000, 2022-05-24T15:26:20Z, 887545, 0.017162
