TotalTime(ms),Throughput(kbp),PDR,data,time
10786,0.020768,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:18:01Z
23447,0.019107,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:18:14Z
36133,0.018598,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:18:27Z
48793,0.018363,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:18:39Z
74132,0.015108,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:19:05Z
124817,0.010768,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:19:55Z
150310,0.010432,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:20:21Z
188393,0.009512,0.533333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:20:59Z
213737,0.009432,0.529412,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:21:24Z
226199,0.009903,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:21:37Z
239092,0.010306,0.578947,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:21:50Z
251549,0.010686,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:22:02Z
264383,0.011014,0.619048,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:22:15Z
302220,0.010377,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:22:53Z
327786,0.010251,0.576923,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:23:18Z
352904,0.010156,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:23:43Z
365800,0.010410,0.586207,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:23:56Z
378259,0.010659,0.600000,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:24:09Z
403648,0.010544,0.593750,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:24:34Z
441611,0.010145,0.571429,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:25:12Z
467132,0.010070,0.567568,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:25:38Z
479625,0.010275,0.578947,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:25:50Z
492296,0.010465,0.589744,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:26:03Z
517862,0.010381,0.585366,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:26:28Z
530316,0.010560,0.595238,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:26:41Z
555655,0.010481,0.590909,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:27:06Z
593671,0.010187,0.574468,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:27:44Z
606345,0.010344,0.583333,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:27:57Z
657030,0.009887,0.557692,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:28:48Z
682381,0.009848,0.555556,AWcAAAJoAAMCAAAEAgAA,2022-05-22T15:29:13Z
