PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-26T13:23:38Z,13492,0.016602
1, 2022-05-26T13:23:51Z,26151,0.017131
1, 2022-05-26T13:24:04Z,39036,0.017215
1, 2022-05-26T13:24:16Z,51490,0.017401
1, 2022-05-26T13:24:29Z,64163,0.017456
1, 2022-05-26T13:24:41Z,76834,0.017492
1, 2022-05-26T13:24:54Z,89726,0.017475
1, 2022-05-26T13:25:07Z,102399,0.0175
1, 2022-05-26T13:25:19Z,114855,0.017553
1, 2022-05-26T13:25:32Z,127541,0.017563
1, 2022-05-26T13:25:45Z,140411,0.017548
0.916667, 2022-05-26T13:25:58Z,153088,0.016095
0.923077, 2022-05-26T13:26:10Z,165749,0.016217
0.928571, 2022-05-26T13:26:23Z,178434,0.01632
0.866667, 2022-05-26T13:26:36Z,191111,0.015237
0.8125, 2022-05-26T13:26:48Z,203758,0.014291
0.823529, 2022-05-26T13:27:01Z,216435,0.014489
0.833333, 2022-05-26T13:27:13Z,228897,0.014679
0.842105, 2022-05-26T13:27:26Z,241809,0.014822
0.85, 2022-05-26T13:27:39Z,254240,0.014978
0.809524, 2022-05-26T13:27:52Z,267134,0.014255
0.772727, 2022-05-26T13:28:04Z,279785,0.01361
0.782609, 2022-05-26T13:28:17Z,292299,0.013794
0.791667, 2022-05-26T13:28:29Z,304922,0.013958
0.76, 2022-05-26T13:28:42Z,317808,0.013392
0.769231, 2022-05-26T13:28:55Z,330481,0.013556
0.777778, 2022-05-26T13:29:07Z,342935,0.013717
0.785714, 2022-05-26T13:29:20Z,355609,0.013858
0.758621, 2022-05-26T13:29:33Z,368501,0.013373
0.766667, 2022-05-26T13:29:45Z,380957,0.013524
0.774194, 2022-05-26T13:29:58Z,393844,0.01365
0.78125, 2022-05-26T13:30:11Z,406294,0.013783
0.787879, 2022-05-26T13:30:24Z,419181,0.013894
0.794118, 2022-05-26T13:30:36Z,431849,0.014005
0.8, 2022-05-26T13:30:49Z,444296,0.014117
0.805556, 2022-05-26T13:31:02Z,457193,0.014208
0.810811, 2022-05-26T13:31:14Z,469873,0.014302
0.815789, 2022-05-26T13:31:27Z,482317,0.014397
