TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
41604,5,0,0,0,0,0,1.89357,0,0,0,0,0,0,1.89357,NaN,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:45Z
42614,6,0,0,0,0,0,1.89357,1.443552,0,0,0,0,0,1.443552,NaN,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:46Z
43624,7,0,0,0,0,0,1.89357,1.443552,0.969577,0,0,0,0,0.969577,NaN,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:47Z
46651,0,0.237761,0,0,0,0,1.89357,1.443552,0.969577,0,0,0,0,0.237761,NaN,32,10,7,0.190067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:50Z
47652,1,0.237761,1.097356,0,0,0,1.89357,1.443552,0.969577,0,0,0,0,0.237761,NaN,32,10,7,0.190067,1,0,9,1,0.999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:51Z
48665,2,0.237761,1.097356,0.604037,0,0,1.89357,1.443552,0.969577,0,0,0,0,0.237761,NaN,32,10,7,0.190067,1,0,9,1,0.999996,1,0,11,7,0.965742,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:52Z
49679,3,0.237761,1.097356,0.604037,1.598926,0,1.89357,1.443552,0.969577,0,0,0,0,0.237761,NaN,32,10,7,0.190067,1,0,9,1,0.999996,1,0,11,7,0.965742,1,0,9,3,0.97407,1,0,0,0,0,0,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:53Z
50685,4,0.237761,1.097356,0.604037,1.598926,0.301638,1.89357,1.443552,0.969577,0,0,0,0,0.237761,NaN,32,10,7,0.190067,1,0,9,1,0.999996,1,0,11,7,0.965742,1,0,9,3,0.97407,1,0,11,1,1,1,0,8,1,0.940864,1,0,7,0,0.490443,1,0,8,2,0.453984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:30:54Z
92001,5,0.237761,1.097356,0.604037,1.598926,0.301638,1.51499,1.443552,0.969577,0,0,0,0,0.237761,0.786303,32,10,7,0.190067,1,1.250929,9,1,0.999996,1,1.09736,11,7,0.965742,1,0.625465,9,3,0.97407,1,1.641491,11,1,1,1,0.301638,8,1,0.752758,1,2.012586,7,0,0.490443,1,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:31:35Z
98032,1,0.237761,1.287592,0.604037,1.598926,0.301638,1.51499,1.443552,0.969577,0,0,0,0,0.237761,0.788015,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.09736,11,7,0.965742,1,0.625465,9,3,0.97407,1,1.641491,11,1,1,1,0.301638,8,1,0.752758,1,2.012586,7,0,0.490443,1,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:31:41Z
99046,2,0.237761,1.287592,0.379038,1.598926,0.301638,1.51499,1.443552,0.969577,0,0,0,0,0.237761,0.760838,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.09736,10,6,0.327385,1,0.625465,9,3,0.97407,1,1.641491,11,1,1,1,0.301638,8,1,0.752758,1,2.012586,7,0,0.490443,1,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:31:42Z
100047,3,0.237761,1.287592,0.379038,1.290714,0.301638,1.51499,1.443552,0.969577,0,0,0,0,0.237761,0.771319,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.09736,10,6,0.327385,1,0.625465,9,3,0.786306,1,1.641491,11,1,1,1,0.301638,8,1,0.752758,1,2.012586,7,0,0.490443,1,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:31:43Z
101050,4,0.237761,1.287592,0.379038,1.290714,0.903596,1.51499,1.443552,0.969577,0,0,0,0,0.237761,0.833751,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.09736,10,6,0.327385,1,0.625465,9,3,0.786306,1,1.641491,10,5,0.830276,1,0.301638,8,1,0.752758,1,2.012586,7,0,0.490443,1,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:31:44Z
143390,6,0.237761,1.287592,0.379038,1.290714,0.903596,1.51499,1.552144,0.969577,0,0,0,0,0.237761,0.828559,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.212165,10,6,0.327385,1,0.67737,9,3,0.786306,1,1.641491,10,5,0.830276,1,0.413805,8,1,0.752758,1,2.012586,8,1,0.771219,0.666667,2.943363,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:32:27Z
161535,4,0.237761,1.287592,0.379038,1.290714,0.632948,1.51499,1.552144,0.969577,0,0,0,0,0.237761,0.807999,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.286965,10,6,0.327385,1,0.67737,9,3,0.786306,1,1.641491,10,5,0.581588,0.941176,0.472356,8,1,0.752758,1,2.012586,8,1,0.771219,0.666667,2.732725,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:32:45Z
162551,5,0.237761,1.287592,0.379038,1.290714,0.632948,1.564512,1.552144,0.969577,0,0,0,0,0.237761,0.805372,32,10,7,0.190067,1,1.250929,9,3,0.784404,1,1.286965,10,6,0.327385,1,0.67737,9,3,0.786306,1,1.641491,10,5,0.581588,0.941176,0.472356,8,1,0.777364,0.882353,2.012586,8,1,0.771219,0.666667,2.732725,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:32:46Z
178669,1,0.237761,1.250212,0.379038,1.290714,0.632948,1.564512,1.552144,0.969577,0,0,0,0,0.237761,0.805643,32,10,7,0.190067,1,1.250929,9,3,0.761632,0.842105,1.315374,10,6,0.327385,1,0.67737,9,3,0.786306,1,1.641491,10,5,0.581588,0.941176,0.497978,8,1,0.777364,0.882353,2.012586,8,1,0.771219,0.666667,2.59983,8,2,0.453984,1,2.135709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15T09:33:02Z
