TotalTime(ms),Throughput(kbp),PDR,time
15768,0.014206,1.000000,2022-06-12T14:24:22Z
28441,0.015752,1.000000,2022-06-12T14:24:34Z
41111,0.016346,1.000000,2022-06-12T14:24:47Z
79129,0.011323,0.666667,2022-06-12T14:25:25Z
129807,0.008628,0.500000,2022-06-12T14:26:16Z
142482,0.009433,0.545455,2022-06-12T14:26:28Z
205838,0.007618,0.437500,2022-06-12T14:27:32Z
231188,0.007751,0.444444,2022-06-12T14:27:57Z
256530,0.007859,0.450000,2022-06-12T14:28:22Z
307215,0.007291,0.416667,2022-06-12T14:29:13Z
320035,0.007699,0.440000,2022-06-12T14:29:26Z
332560,0.008083,0.461538,2022-06-12T14:29:39Z
357895,0.008136,0.464286,2022-06-12T14:30:04Z
383243,0.008183,0.466667,2022-06-12T14:30:29Z
408600,0.008223,0.468750,2022-06-12T14:30:55Z
446604,0.008025,0.457143,2022-06-12T14:31:33Z
484620,0.007858,0.447368,2022-06-12T14:32:11Z
497292,0.008108,0.461538,2022-06-12T14:32:23Z
535310,0.007951,0.452381,2022-06-12T14:33:01Z
560717,0.007990,0.454545,2022-06-12T14:33:27Z
585996,0.008027,0.456522,2022-06-12T14:33:52Z
598668,0.008232,0.468085,2022-06-12T14:34:05Z
611355,0.008427,0.479167,2022-06-12T14:34:17Z
649354,0.008279,0.470588,2022-06-12T14:34:55Z
662030,0.008459,0.480769,2022-06-12T14:35:08Z
674760,0.008631,0.490566,2022-06-12T14:35:21Z
738060,0.008194,0.465517,2022-06-12T14:36:24Z
750729,0.008355,0.474576,2022-06-12T14:36:37Z
763399,0.008509,0.483333,2022-06-12T14:36:49Z
788773,0.008520,0.483871,2022-06-12T14:37:15Z
801416,0.008665,0.492063,2022-06-12T14:37:27Z
852117,0.008412,0.477612,2022-06-12T14:38:18Z
864770,0.008548,0.485294,2022-06-12T14:38:31Z
877504,0.008679,0.492754,2022-06-12T14:38:43Z
890119,0.008808,0.500000,2022-06-12T14:38:56Z
915462,0.008809,0.500000,2022-06-12T14:39:21Z
940899,0.008809,0.500000,2022-06-12T14:39:47Z
953502,0.008927,0.506667,2022-06-12T14:39:59Z
966152,0.009042,0.513158,2022-06-12T14:40:12Z
1016844,0.008812,0.500000,2022-06-12T14:41:03Z
1042194,0.008812,0.500000,2022-06-12T14:41:28Z
1054856,0.008919,0.506024,2022-06-12T14:41:41Z
1067530,0.009023,0.511905,2022-06-12T14:41:53Z
1092872,0.009018,0.511628,2022-06-12T14:42:19Z
1105552,0.009118,0.517241,2022-06-12T14:42:32Z
1118230,0.009215,0.522727,2022-06-12T14:42:44Z
1143558,0.009206,0.522222,2022-06-12T14:43:10Z
1194244,0.009003,0.510638,2022-06-12T14:44:00Z
1206917,0.009094,0.515789,2022-06-12T14:44:13Z
1219588,0.009183,0.520833,2022-06-12T14:44:26Z
1244938,0.009176,0.520408,2022-06-12T14:44:51Z
1295622,0.008990,0.509804,2022-06-12T14:45:42Z
1320966,0.008987,0.509615,2022-06-12T14:46:07Z
1358981,0.008901,0.504673,2022-06-12T14:46:45Z
1371656,0.008982,0.509259,2022-06-12T14:46:58Z
1396993,0.008979,0.509091,2022-06-12T14:47:23Z
1422344,0.008977,0.508929,2022-06-12T14:47:48Z
1447711,0.008974,0.508772,2022-06-12T14:48:14Z
1473031,0.008972,0.508621,2022-06-12T14:48:39Z
1511073,0.008894,0.504202,2022-06-12T14:49:17Z
1561731,0.008749,0.495935,2022-06-12T14:50:08Z
1574401,0.008821,0.500000,2022-06-12T14:50:20Z
1599791,0.008821,0.500000,2022-06-12T14:50:46Z
1625096,0.008822,0.500000,2022-06-12T14:51:11Z
1650437,0.008822,0.500000,2022-06-12T14:51:36Z
1675782,0.008822,0.500000,2022-06-12T14:52:02Z
1726468,0.008693,0.492647,2022-06-12T14:52:52Z
1751812,0.008695,0.492754,2022-06-12T14:53:18Z
1777158,0.008697,0.492857,2022-06-12T14:53:43Z
1802504,0.008699,0.492958,2022-06-12T14:54:08Z
