TotalTime(ms),Throughput(kbp),PDR,data,time
9602,0.023327,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:51:31Z
22260,0.020126,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:51:43Z
34940,0.019233,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:51:56Z
47602,0.018823,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:52:09Z
123734,0.009052,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:53:25Z
225006,0.005973,0.333333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:55:06Z
250347,0.006263,0.350000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:55:31Z
288580,0.006210,0.347826,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:56:10Z
301035,0.006697,0.375000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:56:22Z
351716,0.006369,0.357143,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:57:13Z
377080,0.006534,0.366667,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:57:38Z
402405,0.006680,0.375000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:58:03Z
440418,0.006612,0.371429,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:58:41Z
478432,0.006555,0.368421,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:59:19Z
491127,0.006841,0.384615,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:59:32Z
516637,0.006937,0.390244,AWcAAAJoAAMCAAAEAgAA,2022-05-27T18:59:58Z
529122,0.007197,0.404762,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:00:10Z
542007,0.007439,0.418605,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:00:23Z
554542,0.007675,0.431818,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:00:36Z
592482,0.007561,0.425532,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:01:14Z
605146,0.007773,0.437500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:01:26Z
617906,0.007975,0.448980,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:01:39Z
655843,0.007856,0.442308,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:02:17Z
681189,0.007892,0.444444,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:02:42Z
694069,0.008068,0.454545,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:02:55Z
706556,0.008243,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:03:08Z
731879,0.008264,0.465517,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:03:33Z
744537,0.008424,0.474576,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:03:46Z
757203,0.008579,0.483333,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:03:58Z
782555,0.008587,0.483871,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:04:24Z
795228,0.008732,0.492063,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:04:36Z
858587,0.008349,0.470588,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:05:40Z
883928,0.008363,0.471429,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:06:05Z
909270,0.008376,0.472222,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:06:30Z
934614,0.008388,0.472973,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:06:56Z
947283,0.008513,0.480000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:07:08Z
1010637,0.008201,0.462500,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:08:12Z
1036005,0.008216,0.463415,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:08:37Z
1061325,0.008231,0.464286,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:09:02Z
1099341,0.008150,0.459770,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:09:40Z
1112015,0.008259,0.465909,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:09:53Z
1124900,0.008363,0.471910,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:10:06Z
1137359,0.008469,0.477778,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:10:18Z
1150250,0.008569,0.483516,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:10:31Z
1162916,0.008668,0.489130,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:10:44Z
1188049,0.008673,0.489362,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:11:09Z
1200719,0.008768,0.494737,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:11:22Z
1238759,0.008680,0.489796,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:12:00Z
1251569,0.008770,0.494949,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:12:13Z
1289417,0.008686,0.490196,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:12:50Z
1314756,0.008689,0.490385,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:13:16Z
1352779,0.008610,0.485981,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:13:54Z
1365449,0.008695,0.490741,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:14:06Z
1390791,0.008697,0.490909,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:14:32Z
1416132,0.008700,0.491071,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:14:57Z
1428985,0.008778,0.495575,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:15:10Z
1441485,0.008858,0.500000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:15:23Z
1479592,0.008781,0.495726,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:16:01Z
1504836,0.008782,0.495798,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:16:26Z
1555516,0.008640,0.487805,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:17:17Z
1568191,0.008713,0.491935,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:17:29Z
1581085,0.008784,0.496000,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:17:42Z
1618882,0.008717,0.492188,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:18:20Z
1644225,0.008719,0.492308,AWcAAAJoAAMCAAAEAgAA,2022-05-27T19:18:45Z
