TotalTime(ms),Throughput(kbp),PDR,data,time
13331,0.016803,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:52:21Z
25999,0.017232,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:52:34Z
38669,0.017378,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:52:46Z
51338,0.017453,1.000000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:52:59Z
76694,0.014603,0.833333,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:53:24Z
102035,0.013172,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:53:50Z
127370,0.012311,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:54:15Z
140047,0.012796,0.727273,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:54:28Z
203393,0.009912,0.562500,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:55:31Z
216288,0.010357,0.588235,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:55:44Z
228745,0.010772,0.611111,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:55:56Z
241679,0.011122,0.631579,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:56:09Z
254082,0.011461,0.650000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:56:22Z
279647,0.011214,0.636364,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:56:47Z
292314,0.011494,0.652174,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:57:00Z
304763,0.011760,0.666667,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:57:12Z
317669,0.011987,0.680000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:57:25Z
330120,0.012214,0.692308,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:57:38Z
343007,0.012408,0.703704,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:57:51Z
355462,0.012603,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:58:03Z
380831,0.012352,0.700000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:58:29Z
393691,0.012517,0.709677,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:58:41Z
406146,0.012685,0.718750,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:58:54Z
419028,0.012830,0.727273,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:59:07Z
444177,0.012608,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:59:32Z
469720,0.012399,0.702703,AWcAAAJoAAMCAAAEAgAA,2022-05-20T10:59:57Z
482167,0.012543,0.710526,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:00:10Z
494843,0.012675,0.717949,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:00:23Z
507736,0.012794,0.725000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:00:35Z
520382,0.012914,0.731707,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:00:48Z
532850,0.013032,0.738095,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:01:01Z
545737,0.013135,0.744186,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:01:13Z
558209,0.013242,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:01:26Z
571084,0.013336,0.755556,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:01:39Z
583547,0.013435,0.760870,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:01:51Z
596208,0.013525,0.765957,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:02:04Z
608929,0.013611,0.770833,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:02:17Z
646896,0.013158,0.745098,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:02:55Z
659568,0.013245,0.750000,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:03:07Z
684910,0.013082,0.740741,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:03:33Z
735601,0.012485,0.706897,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:04:23Z
748294,0.012573,0.711864,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:04:36Z
760952,0.012658,0.716667,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:04:49Z
773968,0.012734,0.721311,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:05:02Z
786285,0.012820,0.725806,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:05:14Z
798952,0.012897,0.730159,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:05:27Z
824474,0.012769,0.723077,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:05:52Z
862314,0.012469,0.705882,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:06:30Z
875065,0.012543,0.710145,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:06:43Z
887672,0.012617,0.714286,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:06:55Z
900336,0.012689,0.718310,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:07:08Z
912999,0.012758,0.722222,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:07:21Z
938351,0.012652,0.716216,AWcAAAJoAAMCAAAEAgAA,2022-05-20T11:07:46Z
