PDR,time,TotalTime(ms),Throughput(kbp)
1, 2022-05-25T20:59:54Z,13897,0.016119
1, 2022-05-25T21:00:06Z,26569,0.016862
1, 2022-05-25T21:00:19Z,39235,0.017128
1, 2022-05-25T21:00:32Z,51911,0.01726
1, 2022-05-25T21:00:44Z,64615,0.017333
1, 2022-05-25T21:00:57Z,77255,0.017397
1, 2022-05-25T21:01:10Z,90134,0.017396
0.875, 2022-05-25T21:01:23Z,102842,0.015247
0.888889, 2022-05-25T21:01:35Z,115480,0.015518
0.9, 2022-05-25T21:01:48Z,127930,0.015759
0.818182, 2022-05-25T21:02:01Z,140824,0.014316
0.75, 2022-05-25T21:02:13Z,153508,0.013133
0.769231, 2022-05-25T21:02:26Z,166182,0.013479
0.714286, 2022-05-25T21:02:39Z,178915,0.01252
0.733333, 2022-05-25T21:02:51Z,191566,0.012862
0.75, 2022-05-25T21:03:04Z,204245,0.013161
0.764706, 2022-05-25T21:03:17Z,216698,0.013438
0.777778, 2022-05-25T21:03:29Z,229313,0.013676
0.736842, 2022-05-25T21:03:42Z,242475,0.012933
0.75, 2022-05-25T21:03:54Z,254652,0.013194
0.761905, 2022-05-25T21:04:08Z,267785,0.013384
0.727273, 2022-05-25T21:04:20Z,280211,0.01279
0.695652, 2022-05-25T21:04:33Z,292904,0.012236
0.708333, 2022-05-25T21:04:45Z,305363,0.01247
0.72, 2022-05-25T21:04:58Z,318024,0.012678
0.692308, 2022-05-25T21:05:11Z,330898,0.012185
0.666667, 2022-05-25T21:05:23Z,343570,0.011736
0.678571, 2022-05-25T21:05:36Z,356017,0.011954
0.689655, 2022-05-25T21:05:49Z,369165,0.012135
0.7, 2022-05-25T21:06:01Z,381412,0.012333
0.709677, 2022-05-25T21:06:14Z,394095,0.012505
0.71875, 2022-05-25T21:06:27Z,406703,0.012668
0.727273, 2022-05-25T21:06:40Z,420378,0.012788
0.735294, 2022-05-25T21:06:52Z,432194,0.012957
0.742857, 2022-05-25T21:07:05Z,444985,0.013088
0.75, 2022-05-25T21:07:17Z,457619,0.013216
0.72973, 2022-05-25T21:07:30Z,470294,0.01286
0.736842, 2022-05-25T21:07:43Z,482739,0.012993
0.74359, 2022-05-25T21:07:55Z,495403,0.013113
0.75, 2022-05-25T21:08:08Z,508131,0.013225
0.731707, 2022-05-25T21:08:21Z,520970,0.012899
0.738095, 2022-05-25T21:08:33Z,533428,0.013018
0.744186, 2022-05-25T21:09:01Z,560988,0.012777
0.727273, 2022-05-25T21:09:12Z,571732,0.012537
0.711111, 2022-05-25T21:09:24Z,584363,0.012266
0.717391, 2022-05-25T21:09:37Z,596801,0.012386
0.723404, 2022-05-25T21:09:49Z,609455,0.012496
0.729167, 2022-05-25T21:10:02Z,622226,0.0126
0.714286, 2022-05-25T21:10:15Z,635012,0.012346
0.72, 2022-05-25T21:10:28Z,647759,0.012449
0.72549, 2022-05-25T21:10:40Z,660140,0.012555
0.730769, 2022-05-25T21:10:53Z,673036,0.012647
0.735849, 2022-05-25T21:11:05Z,685488,0.012744
0.740741, 2022-05-25T21:11:18Z,698385,0.01283
0.727273, 2022-05-25T21:11:31Z,711041,0.012601
0.732143, 2022-05-25T21:11:43Z,723502,0.012694
0.736842, 2022-05-25T21:11:56Z,736166,0.01278
0.741379, 2022-05-25T21:12:09Z,748841,0.012863
0.745763, 2022-05-25T21:12:21Z,761531,0.012942
0.733333, 2022-05-25T21:12:34Z,774458,0.012726
0.737705, 2022-05-25T21:12:47Z,786917,0.012809
0.741935, 2022-05-25T21:12:59Z,799601,0.012886
0.730159, 2022-05-25T21:13:12Z,812433,0.012683
0.734375, 2022-05-25T21:13:25Z,825100,0.01276
0.723077, 2022-05-25T21:13:38Z,837790,0.012566
0.727273, 2022-05-25T21:13:50Z,850430,0.012643
0.731343, 2022-05-25T21:14:03Z,862924,0.01272
0.735294, 2022-05-25T21:14:16Z,875785,0.012789
0.73913, 2022-05-25T21:14:28Z,888224,0.012862
0.728571, 2022-05-25T21:14:41Z,901121,0.012678
0.732394, 2022-05-25T21:14:53Z,913573,0.01275
0.736111, 2022-05-25T21:15:06Z,926288,0.012817
0.739726, 2022-05-25T21:15:19Z,938933,0.012883
0.743243, 2022-05-25T21:15:31Z,951585,0.012947
