TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,time
43727,0,0.640181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640181,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:22:21Z
44730,1,0.640181,1.164493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640181,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:22:22Z
45735,2,0.640181,1.164493,1.593813,0.000000,0.000000,0.000000,0.000000,0.000000,0.640181,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,8.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,896.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:22:23Z
46751,3,0.640181,1.164493,1.593813,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,NaN,32.000000,10.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,8.000000,0.000000,1.000000,1.000000,1120.000000,0.000000,0.000000,0.000000,12.000000,2.000000,0.274844,1.000000,1120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:22:24Z
93935,0,2.277414,1.164493,1.593813,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.711393,32.000000,8.000000,4.000000,0.697519,1.000000,2240.000000,2.058240,1749.504000,0.640181,9.000000,2.000000,1.000000,1.000000,2016.000000,0.905216,769.433600,1.164493,8.000000,0.000000,1.000000,1.000000,2016.000000,0.493568,562.173952,1.593813,12.000000,2.000000,0.274844,1.000000,1344.000000,1.482752,1260.339200,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:23:11Z
94933,1,2.277414,1.163471,1.593813,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.711293,32.000000,8.000000,4.000000,0.697519,1.000000,2240.000000,2.058240,1749.504000,0.640181,9.000000,2.000000,0.999122,1.000000,2240.000000,1.131520,961.792000,1.164493,8.000000,0.000000,1.000000,1.000000,2016.000000,0.493568,562.173952,1.593813,12.000000,2.000000,0.274844,1.000000,1344.000000,1.482752,1260.339200,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:23:12Z
95941,2,2.277414,1.163471,3.137648,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.670056,32.000000,8.000000,4.000000,0.697519,1.000000,2240.000000,2.058240,1749.504000,0.640181,9.000000,2.000000,0.999122,1.000000,2240.000000,1.131520,961.792000,1.164493,7.000000,1.000000,0.844196,1.000000,2240.000000,0.616960,702.717440,1.593813,12.000000,2.000000,0.274844,1.000000,1344.000000,1.482752,1260.339200,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:23:13Z
145119,1,2.277414,1.776384,3.137648,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.720501,32.000000,8.000000,4.000000,0.697519,1.000000,2688.000000,2.305024,1886.715904,0.831074,9.000000,5.000000,0.897328,1.000000,3360.000000,2.263040,1923.584000,1.164493,7.000000,1.000000,0.844196,1.000000,2912.000000,0.817408,883.521536,2.028247,12.000000,2.000000,0.274844,1.000000,1568.000000,2.965504,2520.678400,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:24:02Z
176264,2,2.277414,1.776384,2.478326,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.747399,32.000000,8.000000,4.000000,0.697519,1.000000,2912.000000,2.428416,1955.321856,0.916473,9.000000,5.000000,0.897328,1.000000,4032.000000,2.941952,2263.040000,1.286765,7.000000,1.000000,0.666803,0.833333,3360.000000,0.951040,1004.057600,2.230948,12.000000,2.000000,0.274844,1.000000,1792.000000,4.448256,3781.017600,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:24:34Z
205378,1,2.277414,1.796796,2.478326,0.048848,0.000000,0.000000,0.000000,0.000000,0.048848,0.748275,32.000000,8.000000,4.000000,0.697519,1.000000,3136.000000,2.551808,2023.927808,0.996083,9.000000,5.000000,0.907639,0.952381,4480.000000,3.394560,2489.344000,1.349753,7.000000,1.000000,0.666803,0.833333,3584.000000,1.017856,1064.325632,2.315081,12.000000,2.000000,0.274844,1.000000,1792.000000,4.448256,3781.017600,0.177730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-04T14:25:03Z
