TotalTime(ms),Throughput(kbp),PDR,time
10356,0.021630,1.000000,2022-05-22T19:59:39Z
23025,0.019457,1.000000,2022-05-22T19:59:52Z
35698,0.018825,1.000000,2022-05-22T20:00:05Z
48365,0.018526,1.000000,2022-05-22T20:00:17Z
61256,0.018284,1.000000,2022-05-22T20:00:30Z
73922,0.018181,1.000000,2022-05-22T20:00:43Z
99270,0.015795,0.875000,2022-05-22T20:01:08Z
111936,0.016009,0.888889,2022-05-22T20:01:21Z
124389,0.016207,0.900000,2022-05-22T20:01:33Z
137279,0.016317,0.909091,2022-05-22T20:01:46Z
149948,0.016432,0.916667,2022-05-22T20:01:59Z
175300,0.015334,0.857143,2022-05-22T20:02:24Z
213306,0.013652,0.764706,2022-05-22T20:03:02Z
225758,0.013891,0.777778,2022-05-22T20:03:15Z
238649,0.014079,0.789474,2022-05-22T20:03:28Z
251100,0.014273,0.800000,2022-05-22T20:03:40Z
289334,0.013161,0.739130,2022-05-22T20:04:18Z
301792,0.013360,0.750000,2022-05-22T20:04:31Z
314495,0.013533,0.760000,2022-05-22T20:04:44Z
327355,0.013685,0.769231,2022-05-22T20:04:56Z
352482,0.013345,0.750000,2022-05-22T20:05:22Z
377820,0.013043,0.733333,2022-05-22T20:05:47Z
390705,0.013186,0.741935,2022-05-22T20:06:00Z
403160,0.013335,0.750000,2022-05-22T20:06:12Z
415900,0.013465,0.757576,2022-05-22T20:06:25Z
428687,0.013586,0.764706,2022-05-22T20:06:38Z
441174,0.013709,0.771429,2022-05-22T20:06:50Z
454088,0.013812,0.777778,2022-05-22T20:07:03Z
479197,0.013556,0.763158,2022-05-22T20:07:28Z
491861,0.013662,0.769231,2022-05-22T20:07:41Z
504565,0.013762,0.775000,2022-05-22T20:07:54Z
529883,0.013528,0.761905,2022-05-22T20:08:19Z
555215,0.013314,0.750000,2022-05-22T20:08:44Z
568109,0.013406,0.755556,2022-05-22T20:08:57Z
580783,0.013499,0.760870,2022-05-22T20:09:10Z
593299,0.013592,0.765957,2022-05-22T20:09:22Z
605910,0.013679,0.770833,2022-05-22T20:09:35Z
618594,0.013760,0.775510,2022-05-22T20:09:48Z
631398,0.013836,0.780000,2022-05-22T20:10:00Z
656588,0.013646,0.769231,2022-05-22T20:10:26Z
669494,0.013718,0.773585,2022-05-22T20:10:39Z
681938,0.013796,0.777778,2022-05-22T20:10:51Z
694824,0.013863,0.781818,2022-05-22T20:11:04Z
720173,0.013686,0.771930,2022-05-22T20:11:29Z
732627,0.013759,0.775862,2022-05-22T20:11:42Z
745292,0.013825,0.779661,2022-05-22T20:11:54Z
757960,0.013890,0.783333,2022-05-22T20:12:07Z
783315,0.013726,0.774194,2022-05-22T20:12:32Z
795982,0.013789,0.777778,2022-05-22T20:12:45Z
834212,0.013426,0.757576,2022-05-22T20:13:23Z
846664,0.013493,0.761194,2022-05-22T20:13:36Z
859337,0.013555,0.764706,2022-05-22T20:13:48Z
884677,0.013420,0.757143,2022-05-22T20:14:14Z
897564,0.013476,0.760563,2022-05-22T20:14:27Z
910022,0.013538,0.763889,2022-05-22T20:14:39Z
922735,0.013594,0.767123,2022-05-22T20:14:52Z
935360,0.013650,0.770270,2022-05-22T20:15:04Z
948032,0.013704,0.773333,2022-05-22T20:15:17Z
986266,0.013400,0.756410,2022-05-22T20:15:55Z
1011398,0.013289,0.750000,2022-05-22T20:16:20Z
1036737,0.013180,0.743902,2022-05-22T20:16:46Z
1049409,0.013234,0.746988,2022-05-22T20:16:58Z
1062082,0.013287,0.750000,2022-05-22T20:17:11Z
1087572,0.013182,0.744186,2022-05-22T20:17:37Z
1100096,0.013235,0.747126,2022-05-22T20:17:49Z
1112767,0.013286,0.750000,2022-05-22T20:18:02Z
1125653,0.013333,0.752809,2022-05-22T20:18:15Z
1138111,0.013384,0.755556,2022-05-22T20:18:27Z
1150991,0.013428,0.758242,2022-05-22T20:18:40Z
1188796,0.013190,0.744681,2022-05-22T20:19:18Z
1201467,0.013237,0.747368,2022-05-22T20:19:31Z
1214356,0.013281,0.750000,2022-05-22T20:19:43Z
1227031,0.013326,0.752577,2022-05-22T20:19:56Z
1239481,0.013373,0.755102,2022-05-22T20:20:09Z
1264980,0.013281,0.750000,2022-05-22T20:20:34Z
1277720,0.013324,0.752475,2022-05-22T20:20:47Z
1290166,0.013369,0.754902,2022-05-22T20:20:59Z
1315509,0.013282,0.750000,2022-05-22T20:21:25Z
1328329,0.013322,0.752381,2022-05-22T20:21:37Z
1353524,0.013240,0.747664,2022-05-22T20:22:03Z
1366199,0.013281,0.750000,2022-05-22T20:22:15Z
1379087,0.013319,0.752294,2022-05-22T20:22:28Z
1391542,0.013361,0.754545,2022-05-22T20:22:41Z
1404363,0.013398,0.756757,2022-05-22T20:22:53Z
1416884,0.013438,0.758929,2022-05-22T20:23:06Z
1442255,0.013357,0.754386,2022-05-22T20:23:31Z
1454971,0.013394,0.756522,2022-05-22T20:23:44Z
1467792,0.013430,0.758621,2022-05-22T20:23:57Z
1480475,0.013466,0.760684,2022-05-22T20:24:10Z
1505611,0.013390,0.756303,2022-05-22T20:24:35Z
1531142,0.013313,0.752066,2022-05-22T20:25:00Z
1543820,0.013349,0.754098,2022-05-22T20:25:13Z
1556274,0.013386,0.756098,2022-05-22T20:25:25Z
1568943,0.013420,0.758065,2022-05-22T20:25:38Z
1594508,0.013346,0.753968,2022-05-22T20:26:04Z
